Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20100105:2110,0.0,0.0,0.0,0.0,-2.9,0.21,0.0
20100105:2210,0.0,0.0,0.0,0.0,-3.58,0.69,0.0
20100105:2310,0.0,0.0,0.0,0.0,-3.96,0.83,0.0
20100106:0010,0.0,0.0,0.0,0.0,-4.18,0.97,0.0
20100106:0110,0.0,0.0,0.0,0.0,-4.16,1.1,0.0
20100106:0210,0.0,0.0,0.0,0.0,-4.58,1.38,0.0
20100106:0310,0.0,0.0,0.0,0.0,-4.6,1.66,0.0
20100106:0410,0.0,0.0,0.0,0.0,-4.37,1.72,0.0
20100106:0510,0.0,0.0,0.0,0.0,-4.47,1.72,0.0
20100106:0610,0.0,0.0,0.0,0.0,-4.42,1.79,0.0
20100106:0710,0.0,0.0,0.0,0.0,-4.82,2.07,0.0
20100106:0810,0.0,8.0,0.0,2.89,-4.87,2.28,0.0
20100106:0910,6.0,67.0,0.0,9.82,-4.41,2.48,0.0
20100106:1010,29.0,120.0,0.0,15.04,-3.51,2.9,0.0
20100106:1110,21.0,144.0,0.0,18.13,-2.72,2.9,0.0
20100106:1210,0.0,88.0,0.0,18.79,-1.93,3.17,0.0
20100106:1310,0.0,69.0,0.0,16.95,-1.33,3.17,0.0
20100106:1410,0.0,60.0,0.0,12.8,-1.14,3.03,0.0
20100106:1510,0.0,19.0,0.0,6.7,-1.1,2.69,0.0
20100106:1610,0.0,0.0,0.0,0.0,-1.47,1.79,0.0
20100106:1710,0.0,0.0,0.0,0.0,-1.88,1.66,0.0
20100106:1810,0.0,0.0,0.0,0.0,-1.87,1.72,0.0
20100106:1910,0.0,0.0,0.0,0.0,-2.39,1.86,0.0
20100106:2010,0.0,0.0,0.0,0.0,-2.46,1.93,0.0
20100106:2110,0.0,0.0,0.0,0.0,-2.67,2.14,0.0
20100106:2210,0.0,0.0,0.0,0.0,-3.03,2.21,0.0
20100106:2310,0.0,0.0,0.0,0.0,-3.27,2.34,0.0
20100107:0010,0.0,0.0,0.0,0.0,-3.48,2.62,0.0
20100107:0110,0.0,0.0,0.0,0.0,-3.69,2.76,0.0
20100107:0210,0.0,0.0,0.0,0.0,-3.61,2.62,0.0
20100107:0310,0.0,0.0,0.0,0.0,-3.62,2.62,0.0
20100107:0410,0.0,0.0,0.0,0.0,-3.65,2.76,0.0
20100107:0510,0.0,0.0,0.0,0.0,-3.79,2.76,0.0
20100107:0610,0.0,0.0,0.0,0.0,-3.77,2.76,0.0
20100107:0710,0.0,0.0,0.0,0.0,-3.74,2.62,0.0
20100107:0810,2.0,14.59,0.0,2.94,-4.09,2.83,0.0
20100107:0910,0.0,28.0,0.0,9.89,-3.98,2.83,0.0
20100107:1010,0.0,24.0,0.0,15.13,-3.54,2.83,0.0
20100107:1110,0.0,93.0,0.0,18.24,-3.03,2.62,0.0
20100107:1210,4.0,122.0,0.0,18.92,-2.35,2.69,0.0
20100107:1310,20.0,132.0,0.0,17.09,-2.04,2.9,0.0
20100107:1410,25.0,100.0,0.0,12.95,-1.92,2.83,0.0
20100107:1510,14.0,47.0,0.0,6.86,-2.3,2.14,0.0
20100107:1610,0.0,0.0,0.0,0.0,-3.2,1.93,0.0
20100107:1710,0.0,0.0,0.0,0.0,-4.47,2.14,0.0
20100107:1810,0.0,0.0,0.0,0.0,-5.31,2.14,0.0
20100107:1910,0.0,0.0,0.0,0.0,-5.92,1.52,0.0
20100107:2010,0.0,0.0,0.0,0.0,-6.84,1.52,0.0
20100107:2110,0.0,0.0,0.0,0.0,-7.64,1.59,0.0
20100107:2210,0.0,0.0,0.0,0.0,-8.02,1.59,0.0
20100107:2310,0.0,0.0,0.0,0.0,-8.44,1.66,0.0
20100108:0010,0.0,0.0,0.0,0.0,-8.74,1.66,0.0
20100108:0110,0.0,0.0,0.0,0.0,-8.77,1.66,0.0
20100108:0210,0.0,0.0,0.0,0.0,-8.86,1.86,0.0
20100108:0310,0.0,0.0,0.0,0.0,-9.28,2.28,0.0
20100108:0410,0.0,0.0,0.0,0.0,-8.65,2.62,0.0
20100108:0510,0.0,0.0,0.0,0.0,-8.07,2.9,0.0
20100108:0610,0.0,0.0,0.0,0.0,-7.57,3.17,0.0
20100108:0710,0.0,0.0,0.0,0.0,-7.05,3.38,0.0
20100108:0810,11.0,13.62,0.0,3.0,-6.72,3.66,0.0
20100108:0910,8.0,70.0,0.0,9.96,-5.2,4.0,0.0
20100108:1010,3.0,99.0,0.0,15.23,-3.82,4.14,0.0
20100108:1110,8.0,131.0,0.0,18.36,-2.44,4.69,0.0
20100108:1210,3.0,122.0,0.0,19.06,-1.62,4.69,0.0
20100108:1310,26.0,139.0,0.0,17.24,-0.93,5.24,0.0
20100108:1410,22.0,102.0,0.0,13.1,-0.71,5.52,0.0
20100108:1510,9.0,47.0,0.0,7.02,-1.4,5.72,0.0
20100108:1610,0.0,0.0,0.0,0.0,-2.43,6.0,0.0
20100108:1710,0.0,0.0,0.0,0.0,-3.23,6.21,0.0
20100108:1810,0.0,0.0,0.0,0.0,-3.69,6.34,0.0
20100108:1910,0.0,0.0,0.0,0.0,-4.01,6.41,0.0
20100108:2010,0.0,0.0,0.0,0.0,-4.29,6.41,0.0
20100108:2110,0.0,0.0,0.0,0.0,-4.38,6.34,0.0
20100108:2210,0.0,0.0,0.0,0.0,-4.48,6.28,0.0
20100108:2310,0.0,0.0,0.0,0.0,-4.65,6.14,0.0
20100109:0010,0.0,0.0,0.0,0.0,-4.78,5.93,0.0
20100109:0110,0.0,0.0,0.0,0.0,-4.81,5.79,0.0
20100109:0210,0.0,0.0,0.0,0.0,-4.66,6.07,0.0
20100109:0310,0.0,0.0,0.0,0.0,-4.49,6.28,0.0
20100109:0410,0.0,0.0,0.0,0.0,-4.45,6.07,0.0
20100109:0510,0.0,0.0,0.0,0.0,-4.53,5.66,0.0
20100109:0610,0.0,0.0,0.0,0.0,-4.38,5.52,0.0
20100109:0710,0.0,0.0,0.0,0.0,-3.98,5.72,0.0
20100109:0810,12.0,13.45,0.0,3.06,-3.76,5.86,0.0
20100109:0910,1.0,54.0,0.0,10.05,-3.47,5.79,0.0
20100109:1010,0.0,73.0,0.0,15.33,-2.88,6.28,0.0
20100109:1110,0.0,89.0,0.0,18.48,-2.32,6.21,0.0
20100109:1210,3.0,121.0,0.0,19.2,-1.72,5.93,0.0
20100109:1310,0.0,66.0,0.0,17.4,-1.57,5.45,0.0
20100109:1410,0.0,42.0,0.0,13.27,-1.54,5.38,0.0
20100109:1510,0.0,28.0,0.0,7.19,-1.66,5.17,0.0
20100109:1610,0.0,0.0,0.0,0.0,-2.06,4.9,0.0
20100109:1710,0.0,0.0,0.0,0.0,-2.23,4.69,0.0
20100109:1810,0.0,0.0,0.0,0.0,-2.3,4.55,0.0
20100109:1910,0.0,0.0,0.0,0.0,-2.28,4.21,0.0
20100109:2010,0.0,0.0,0.0,0.0,-2.3,4.07,0.0
20100109:2110,0.0,0.0,0.0,0.0,-2.17,3.93,0.0
20100109:2210,0.0,0.0,0.0,0.0,-2.05,3.93,0.0
20100109:2310,0.0,0.0,0.0,0.0,-1.91,3.93,0.0
20100110:0010,0.0,0.0,0.0,0.0,-1.87,3.66,0.0
20100110:0110,0.0,0.0,0.0,0.0,-1.86,3.38,0.0
20100110:0210,0.0,0.0,0.0,0.0,-1.93,3.1,0.0
20100110:0310,0.0,0.0,0.0,0.0,-1.99,2.9,0.0
20100110:0410,0.0,0.0,0.0,0.0,-2.04,2.76,0.0
20100110:0510,0.0,0.0,0.0,0.0,-2.13,2.62,0.0
20100110:0610,0.0,0.0,0.0,0.0,-2.31,2.41,0.0
20100110:0710,0.0,0.0,0.0,0.0,-2.07,2.21,0.0
20100110:0810,0.0,9.0,0.0,3.13,-2.2,1.93,0.0
20100110:0910,3.0,61.0,0.0,10.14,-1.57,1.79,0.0
20100110:1010,0.0,59.0,0.0,15.44,-1.02,2.07,0.0
20100110:1110,0.0,72.0,0.0,18.61,-0.51,1.79,0.0
20100110:1210,0.0,91.0,0.0,19.35,-0.21,1.59,0.0
20100110:1310,0.0,70.0,0.0,17.56,0.1,1.59,0.0
20100110:1410,0.0,57.0,0.0,13.44,0.2,1.38,0.0
20100110:1510,0.0,28.0,0.0,7.36,0.0,0.83,0.0
20100110:1610,0.0,0.0,0.0,0.0,-0.38,0.34,0.0
20100110:1710,0.0,0.0,0.0,0.0,-0.94,0.34,0.0
20100110:1810,0.0,0.0,0.0,0.0,-1.51,0.48,0.0
20100110:1910,0.0,0.0,0.0,0.0,-1.98,0.69,0.0
20100110:2010,0.0,0.0,0.0,0.0,-2.45,0.69,0.0
20100110:2110,0.0,0.0,0.0,0.0,-2.08,0.21,0.0
20100110:2210,0.0,0.0,0.0,0.0,-2.32,0.41,0.0
20100110:2310,0.0,0.0,0.0,0.0,-2.4,0.28,0.0
20100111:0010,0.0,0.0,0.0,0.0,-2.51,0.28,0.0
20100111:0110,0.0,0.0,0.0,0.0,-2.66,0.34,0.0
20100111:0210,0.0,0.0,0.0,0.0,-2.5,0.34,0.0
20100111:0310,0.0,0.0,0.0,0.0,-2.36,0.48,0.0
20100111:0410,0.0,0.0,0.0,0.0,-2.5,0.55,0.0
20100111:0510,0.0,0.0,0.0,0.0,-2.63,0.34,0.0
20100111:0610,0.0,0.0,0.0,0.0,-2.61,0.21,0.0
20100111:0710,0.0,0.0,0.0,0.0,-2.7,0.48,0.0
20100111:0810,1.0,15.8,0.0,3.21,-3.08,0.69,0.0
20100111:0910,4.0,65.0,0.0,10.23,-2.24,0.48,0.0
20100111:1010,10.0,111.0,0.0,15.56,-1.4,0.28,0.0
20100111:1110,20.0,145.0,0.0,18.75,-0.53,0.21,0.0
20100111:1210,0.0,101.0,0.0,19.5,-0.11,0.62,0.0
20100111:1310,11.0,129.0,0.0,17.73,0.04,1.1,0.0
20100111:1410,1.0,77.0,0.0,13.61,0.21,1.38,0.0
20100111:1510,0.0,18.0,0.0,7.54,0.15,1.45,0.0
20100111:1610,0.0,0.0,0.0,0.0,-0.06,1.03,0.0
20100111:1710,0.0,0.0,0.0,0.0,-0.54,1.1,0.0
20100111:1810,0.0,0.0,0.0,0.0,-1.1,0.83,0.0
20100111:1910,0.0,0.0,0.0,0.0,-0.91,0.34,0.0
20100111:2010,0.0,0.0,0.0,0.0,-1.53,0.83,0.0
20100111:2110,0.0,0.0,0.0,0.0,-1.36,1.45,0.0
20100111:2210,0.0,0.0,0.0,0.0,-1.52,1.52,0.0
20100111:2310,0.0,0.0,0.0,0.0,-1.51,0.76,0.0
20100112:0010,0.0,0.0,0.0,0.0,-1.89,0.55,0.0
20100112:0110,0.0,0.0,0.0,0.0,-2.32,0.76,0.0
20100112:0210,0.0,0.0,0.0,0.0,-2.6,1.17,0.0
20100112:0310,0.0,0.0,0.0,0.0,-2.35,1.03,0.0
20100112:0410,0.0,0.0,0.0,0.0,-2.43,0.9,0.0
20100112:0510,0.0,0.0,0.0,0.0,-2.52,0.97,0.0
20100112:0610,0.0,0.0,0.0,0.0,-2.44,1.17,0.0
20100112:0710,0.0,0.0,0.0,0.0,-2.62,1.79,0.0
20100112:0810,2.0,17.56,0.0,3.29,-2.41,1.86,0.0
20100112:0910,3.0,65.0,0.0,10.33,-1.61,2.0,0.0
20100112:1010,0.0,79.0,0.0,15.68,-0.87,3.03,0.0
20100112:1110,0.0,96.0,0.0,18.9,-0.37,4.0,0.0
20100112:1210,9.0,140.0,0.0,19.67,-0.06,4.28,0.0
20100112:1310,20.0,139.0,0.0,17.9,0.16,4.69,0.0
20100112:1410,11.0,98.0,0.0,13.79,0.29,4.55,0.0
20100112:1510,1.0,38.0,0.0,7.72,0.17,4.21,0.0
20100112:1610,0.0,0.0,0.0,0.0,-0.4,3.93,0.0
20100112:1710,0.0,0.0,0.0,0.0,-1.04,3.93,0.0
20100112:1810,0.0,0.0,0.0,0.0,-1.25,3.93,0.0
20100112:1910,0.0,0.0,0.0,0.0,-1.43,3.93,0.0
20100112:2010,0.0,0.0,0.0,0.0,-1.52,3.52,0.0
20100112:2110,0.0,0.0,0.0,0.0,-1.57,3.31,0.0
20100112:2210,0.0,0.0,0.0,0.0,-1.78,3.1,0.0
20100112:2310,0.0,0.0,0.0,0.0,-1.6,2.9,0.0
20100113:0010,0.0,0.0,0.0,0.0,-1.28,2.62,0.0
20100113:0110,0.0,0.0,0.0,0.0,-0.84,2.55,0.0
20100113:0210,0.0,0.0,0.0,0.0,-0.42,2.41,0.0
20100113:0310,0.0,0.0,0.0,0.0,-0.05,2.14,0.0
20100113:0410,0.0,0.0,0.0,0.0,0.25,1.93,0.0
20100113:0510,0.0,0.0,0.0,0.0,0.52,2.14,0.0
20100113:0610,0.0,0.0,0.0,0.0,0.86,2.55,0.0
20100113:0710,0.0,0.0,0.0,0.0,-0.13,2.07,0.0
20100113:0810,0.0,9.0,0.0,3.38,0.17,2.48,0.0
20100113:0910,0.0,26.0,0.0,10.44,0.79,3.17,0.0
20100113:1010,0.0,72.0,0.0,15.81,1.78,3.66,0.0
20100113:1110,3.0,118.0,0.0,19.05,2.71,3.79,0.0
20100113:1210,21.0,152.0,0.0,19.83,3.46,4.14,0.0
20100113:1310,0.0,52.0,0.0,18.08,3.85,4.28,0.0
20100113:1410,0.0,36.0,0.0,13.98,3.94,3.86,0.0
20100113:1510,5.0,49.0,0.0,7.91,3.67,3.45,0.0
20100113:1610,0.0,0.0,0.0,0.0,3.17,3.17,0.0
20100113:1710,0.0,0.0,0.0,0.0,3.02,2.9,0.0
20100113:1810,0.0,0.0,0.0,0.0,2.76,2.76,0.0
20100113:1910,0.0,0.0,0.0,0.0,1.16,2.62,0.0
20100113:2010,0.0,0.0,0.0,0.0,1.14,2.76,0.0
20100113:2110,0.0,0.0,0.0,0.0,1.47,2.97,0.0
20100113:2210,0.0,0.0,0.0,0.0,1.98,3.03,0.0
20100113:2310,0.0,0.0,0.0,0.0,2.15,3.03,0.0
20100114:0010,0.0,0.0,0.0,0.0,2.01,3.03,0.0
20100114:0110,0.0,0.0,0.0,0.0,1.77,3.1,0.0
20100114:0210,0.0,0.0,0.0,0.0,1.55,2.76,0.0
20100114:0310,0.0,0.0,0.0,0.0,1.25,2.55,0.0
20100114:0410,0.0,0.0,0.0,0.0,0.58,2.62,0.0
20100114:0510,0.0,0.0,0.0,0.0,0.09,2.69,0.0
20100114:0610,0.0,0.0,0.0,0.0,-0.28,2.76,0.0
20100114:0710,0.0,0.0,0.0,0.0,0.29,2.69,0.0
20100114:0810,6.0,18.6,0.0,3.48,-0.16,2.69,0.0
20100114:0910,34.0,77.0,0.0,10.56,0.38,2.62,0.0
20100114:1010,68.0,121.0,0.0,15.95,1.61,2.41,0.0
20100114:1110,142.01,126.0,0.0,19.21,3.12,2.83,0.0
20100114:1210,153.01,130.0,0.0,20.01,4.18,2.9,0.0
20100114:1310,138.01,118.0,0.0,18.27,5.1,2.69,0.0
20100114:1410,93.01,93.0,0.0,14.17,5.29,2.28,0.0
20100114:1510,22.0,56.0,0.0,8.1,5.02,2.07,0.0
20100114:1610,0.0,0.0,0.0,0.0,4.16,2.28,0.0
20100114:1710,0.0,0.0,0.0,0.0,3.34,2.14,0.0
20100114:1810,0.0,0.0,0.0,0.0,2.66,1.93,0.0
20100114:1910,0.0,0.0,0.0,0.0,1.49,1.45,0.0
20100114:2010,0.0,0.0,0.0,0.0,2.38,0.62,0.0
20100114:2110,0.0,0.0,0.0,0.0,2.18,0.28,0.0
20100114:2210,0.0,0.0,0.0,0.0,0.02,1.52,0.0
20100114:2310,0.0,0.0,0.0,0.0,0.28,2.07,0.0
20100115:0010,0.0,0.0,0.0,0.0,0.65,2.07,0.0
20100115:0110,0.0,0.0,0.0,0.0,0.54,2.14,0.0
20100115:0210,0.0,0.0,0.0,0.0,0.08,2.07,0.0
20100115:0310,0.0,0.0,0.0,0.0,-0.1,2.0,0.0
20100115:0410,0.0,0.0,0.0,0.0,-0.1,1.93,0.0
20100115:0510,0.0,0.0,0.0,0.0,-0.33,1.93,0.0
20100115:0610,0.0,0.0,0.0,0.0,-0.03,1.66,0.0
20100115:0710,0.0,0.0,0.0,0.0,0.78,1.17,0.0
20100115:0810,0.0,5.0,0.0,3.58,1.09,1.1,0.0
20100115:0910,0.0,30.0,0.0,10.68,1.59,0.97,0.0
20100115:1010,0.0,85.0,0.0,16.09,2.57,1.1,0.0
20100115:1110,0.0,62.0,0.0,19.37,3.47,1.45,0.0
20100115:1210,0.0,99.0,0.0,20.19,3.92,1.79,0.0
20100115:1310,13.0,137.0,0.0,18.46,4.31,2.0,0.0
20100115:1410,29.0,112.0,0.0,14.37,4.57,1.93,0.0
20100115:1510,10.0,56.0,0.0,8.3,4.34,1.45,0.0
20100115:1610,0.0,0.0,0.0,0.0,3.85,1.79,0.0
20100115:1710,0.0,0.0,0.0,0.0,2.79,2.14,0.0
20100115:1810,0.0,0.0,0.0,0.0,2.05,2.41,0.0
20100115:1910,0.0,0.0,0.0,0.0,2.01,2.48,0.0
20100115:2010,0.0,0.0,0.0,0.0,1.97,2.83,0.0
20100115:2110,0.0,0.0,0.0,0.0,1.98,3.03,0.0
20100115:2210,0.0,0.0,0.0,0.0,1.88,3.17,0.0
20100115:2310,0.0,0.0,0.0,0.0,1.82,3.45,0.0
20100116:0010,0.0,0.0,0.0,0.0,1.7,3.59,0.0
20100116:0110,0.0,0.0,0.0,0.0,1.67,3.59,0.0
20100116:0210,0.0,0.0,0.0,0.0,1.66,3.66,0.0
20100116:0310,0.0,0.0,0.0,0.0,1.68,3.72,0.0
20100116:0410,0.0,0.0,0.0,0.0,1.73,3.86,0.0
20100116:0510,0.0,0.0,0.0,0.0,1.84,4.0,0.0
20100116:0610,0.0,0.0,0.0,0.0,1.88,4.21,0.0
20100116:0710,0.0,0.0,0.0,0.0,2.15,4.48,0.0
20100116:0810,7.0,19.38,0.0,3.69,2.18,4.55,0.0
20100116:0910,3.0,66.0,0.0,10.81,2.5,4.28,0.0
20100116:1010,0.0,70.0,0.0,16.25,3.05,3.86,0.0
20100116:1110,0.0,67.0,0.0,19.55,3.75,3.86,0.0
20100116:1210,0.0,74.0,0.0,20.38,4.27,4.14,0.0
20100116:1310,0.0,60.0,0.0,18.66,5.08,4.48,0.0
20100116:1410,0.0,69.0,0.0,14.57,5.26,4.62,0.0
20100116:1510,5.0,53.0,0.0,8.5,5.79,4.97,0.0
20100116:1610,0.0,0.0,0.0,0.0,6.24,5.1,0.0
20100116:1710,0.0,0.0,0.0,0.0,6.57,5.31,0.0
20100116:1810,0.0,0.0,0.0,0.0,6.88,5.38,0.0
20100116:1910,0.0,0.0,0.0,0.0,6.98,5.24,0.0
20100116:2010,0.0,0.0,0.0,0.0,7.34,5.24,0.0
20100116:2110,0.0,0.0,0.0,0.0,7.57,5.66,0.0
20100116:2210,0.0,0.0,0.0,0.0,7.87,6.21,0.0
20100116:2310,0.0,0.0,0.0,0.0,8.31,6.55,0.0
20100117:0010,0.0,0.0,0.0,0.0,8.97,6.76,0.0
