Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20160102:0310,0.0,0.0,0.0,0.0,8.81,4.41,0.0
20160102:0410,0.0,0.0,0.0,0.0,9.18,4.34,0.0
20160102:0510,0.0,0.0,0.0,0.0,9.32,4.34,0.0
20160102:0610,0.0,0.0,0.0,0.0,9.24,4.55,0.0
20160102:0710,0.0,0.0,0.0,0.0,8.95,5.17,0.0
20160102:0810,2.0,13.59,0.0,2.76,8.53,5.38,0.0
20160102:0910,0.0,0.0,0.0,0.0,8.6,5.59,0.0
20160102:1010,140.01,76.0,0.0,14.77,9.2,6.07,0.0
20160102:1110,143.01,109.0,0.0,17.77,9.9,6.9,0.0
20160102:1210,0.0,90.0,0.0,18.36,10.29,8.0,0.0
20160102:1310,26.0,127.0,0.0,16.45,10.65,7.59,0.0
20160102:1410,28.0,92.0,0.0,12.26,10.31,6.62,0.0
20160102:1510,26.0,38.0,0.0,6.14,9.84,6.41,0.0
20160102:1610,0.0,0.0,0.0,0.0,9.34,6.14,0.0
20160102:1710,0.0,0.0,0.0,0.0,9.0,6.14,0.0
20160102:1810,0.0,0.0,0.0,0.0,8.7,6.28,0.0
20160102:1910,0.0,0.0,0.0,0.0,8.43,5.86,0.0
20160102:2010,0.0,0.0,0.0,0.0,8.21,5.79,0.0
20160102:2110,0.0,0.0,0.0,0.0,7.89,5.72,0.0
20160102:2210,0.0,0.0,0.0,0.0,7.62,5.52,0.0
20160102:2310,0.0,0.0,0.0,0.0,7.44,5.31,0.0
20160103:0010,0.0,0.0,0.0,0.0,7.28,5.03,0.0
20160103:0110,0.0,0.0,0.0,0.0,6.95,4.83,0.0
20160103:0210,0.0,0.0,0.0,0.0,6.18,4.41,0.0
20160103:0310,0.0,0.0,0.0,0.0,5.66,4.0,0.0
20160103:0410,0.0,0.0,0.0,0.0,5.08,3.72,0.0
20160103:0510,0.0,0.0,0.0,0.0,4.76,3.86,0.0
20160103:0610,0.0,0.0,0.0,0.0,4.71,4.14,0.0
20160103:0710,0.0,0.0,0.0,0.0,4.96,4.14,0.0
20160103:0810,1.0,12.81,0.0,2.78,5.28,4.48,0.0
20160103:0910,3.0,58.0,0.0,9.66,6.03,5.1,0.0
20160103:1010,17.0,110.0,0.0,14.82,6.87,5.59,0.0
20160103:1110,10.0,128.0,0.0,17.85,7.46,6.41,0.0
20160103:1210,3.0,116.0,0.0,18.46,7.66,6.83,0.0
20160103:1310,0.0,70.0,0.0,16.57,7.77,6.97,0.0
20160103:1410,0.0,41.0,0.0,12.38,7.64,6.97,0.0
20160103:1510,1.0,30.0,0.0,6.27,7.54,7.17,0.0
20160103:1610,0.0,0.0,0.0,0.0,7.47,7.59,0.0
20160103:1710,0.0,0.0,0.0,0.0,7.41,7.52,0.0
20160103:1810,0.0,0.0,0.0,0.0,7.36,7.03,0.0
20160103:1910,0.0,0.0,0.0,0.0,7.43,6.07,0.0
20160103:2010,0.0,0.0,0.0,0.0,7.77,5.45,0.0
20160103:2110,0.0,0.0,0.0,0.0,8.2,5.24,0.0
20160103:2210,0.0,0.0,0.0,0.0,8.16,4.76,0.0
20160103:2310,0.0,0.0,0.0,0.0,7.76,4.69,0.0
20160104:0010,0.0,0.0,0.0,0.0,7.28,4.34,0.0
20160104:0110,0.0,0.0,0.0,0.0,7.06,4.28,0.0
20160104:0210,0.0,0.0,0.0,0.0,7.14,4.55,0.0
20160104:0310,0.0,0.0,0.0,0.0,7.17,4.97,0.0
20160104:0410,0.0,0.0,0.0,0.0,7.17,0.0,0.0
20160104:0510,0.0,0.0,0.0,0.0,6.95,0.0,0.0
20160104:0610,0.0,0.0,0.0,0.0,6.86,5.17,0.0
20160104:0710,0.0,0.0,0.0,0.0,5.54,4.62,0.0
20160104:0810,13.0,10.56,0.0,2.81,5.12,4.62,0.0
20160104:0910,88.01,48.0,0.0,9.71,5.56,4.69,0.0
20160104:1010,163.01,67.0,0.0,14.89,6.59,4.28,0.0
20160104:1110,184.01,91.0,0.0,17.94,7.7,6.69,0.0
20160104:1210,106.01,136.0,0.0,18.56,8.48,6.41,0.0
20160104:1310,160.01,89.0,0.0,16.69,9.01,6.21,0.0
20160104:1410,92.01,77.0,0.0,12.51,9.18,4.69,0.0
20160104:1510,29.0,39.0,0.0,6.41,9.01,4.48,0.0
20160104:1610,0.0,0.0,0.0,0.0,8.1,4.0,0.0
20160104:1710,0.0,0.0,0.0,0.0,7.18,4.07,0.0
20160104:1810,0.0,0.0,0.0,0.0,7.02,4.28,0.0
20160104:1910,0.0,0.0,0.0,0.0,6.26,4.28,0.0
20160104:2010,0.0,0.0,0.0,0.0,5.92,4.14,0.0
20160104:2110,0.0,0.0,0.0,0.0,5.71,4.14,0.0
20160104:2210,0.0,0.0,0.0,0.0,5.47,4.21,0.0
20160104:2310,0.0,0.0,0.0,0.0,5.31,4.34,0.0
20160105:0010,0.0,0.0,0.0,0.0,5.27,4.48,0.0
20160105:0110,0.0,0.0,0.0,0.0,5.41,4.69,0.0
20160105:0210,0.0,0.0,0.0,0.0,5.41,4.9,0.0
20160105:0310,0.0,0.0,0.0,0.0,5.62,4.97,0.0
20160105:0410,0.0,0.0,0.0,0.0,6.1,5.1,0.0
20160105:0510,0.0,0.0,0.0,0.0,6.38,5.17,0.0
20160105:0610,0.0,0.0,0.0,0.0,6.53,5.38,0.0
20160105:0710,0.0,0.0,0.0,0.0,6.49,5.31,0.0
20160105:0810,3.0,14.36,0.0,2.85,6.68,5.31,0.0
20160105:0910,35.0,70.0,0.0,9.76,6.97,5.38,0.0
20160105:1010,92.01,103.0,0.0,14.96,7.5,5.24,0.0
20160105:1110,11.0,131.0,0.0,18.03,7.97,6.83,0.0
20160105:1210,6.0,124.0,0.0,18.67,8.42,6.83,0.0
20160105:1310,75.0,127.0,0.0,16.82,8.78,7.1,0.0
20160105:1410,1.0,71.0,0.0,12.65,8.8,6.83,0.0
20160105:1510,3.0,39.0,0.0,6.56,8.48,5.79,0.0
20160105:1610,0.0,0.0,0.0,0.0,7.82,5.1,0.0
20160105:1710,0.0,0.0,0.0,0.0,7.29,4.9,0.0
20160105:1810,0.0,0.0,0.0,0.0,7.12,4.76,0.0
20160105:1910,0.0,0.0,0.0,0.0,6.85,4.69,0.0
20160105:2010,0.0,0.0,0.0,0.0,6.8,4.69,0.0
20160105:2110,0.0,0.0,0.0,0.0,6.74,4.55,0.0
20160105:2210,0.0,0.0,0.0,0.0,6.79,4.41,0.0
20160105:2310,0.0,0.0,0.0,0.0,6.83,4.21,0.0
20160106:0010,0.0,0.0,0.0,0.0,6.78,4.14,0.0
20160106:0110,0.0,0.0,0.0,0.0,6.72,4.0,0.0
20160106:0210,0.0,0.0,0.0,0.0,6.66,3.79,0.0
20160106:0310,0.0,0.0,0.0,0.0,6.65,3.72,0.0
20160106:0410,0.0,0.0,0.0,0.0,6.64,3.66,0.0
20160106:0510,0.0,0.0,0.0,0.0,6.58,3.52,0.0
20160106:0610,0.0,0.0,0.0,0.0,6.57,3.31,0.0
20160106:0710,0.0,0.0,0.0,0.0,6.47,2.83,0.0
20160106:0810,2.0,14.58,0.0,2.89,6.52,2.83,0.0
20160106:0910,2.0,58.0,0.0,9.82,6.77,3.31,0.0
20160106:1010,152.01,74.0,0.0,15.04,7.3,3.1,0.0
20160106:1110,71.0,142.0,0.0,18.13,7.71,3.17,0.0
20160106:1210,90.0,143.0,0.0,18.79,8.35,3.24,0.0
20160106:1310,17.0,127.0,0.0,16.95,8.79,3.38,0.0
20160106:1410,0.0,65.0,0.0,12.8,8.84,3.38,0.0
20160106:1510,5.0,42.0,0.0,6.7,8.65,3.52,0.0
20160106:1610,0.0,0.0,0.0,0.0,7.82,3.72,0.0
20160106:1710,0.0,0.0,0.0,0.0,7.14,3.66,0.0
20160106:1810,0.0,0.0,0.0,0.0,6.66,3.1,0.0
20160106:1910,0.0,0.0,0.0,0.0,5.91,2.83,0.0
20160106:2010,0.0,0.0,0.0,0.0,5.6,2.83,0.0
20160106:2110,0.0,0.0,0.0,0.0,5.39,2.83,0.0
20160106:2210,0.0,0.0,0.0,0.0,5.43,3.17,0.0
20160106:2310,0.0,0.0,0.0,0.0,5.54,3.45,0.0
20160107:0010,0.0,0.0,0.0,0.0,5.7,3.79,0.0
20160107:0110,0.0,0.0,0.0,0.0,5.95,4.21,0.0
20160107:0210,0.0,0.0,0.0,0.0,6.39,4.55,0.0
20160107:0310,0.0,0.0,0.0,0.0,6.76,5.03,0.0
20160107:0410,0.0,0.0,0.0,0.0,6.91,5.66,0.0
20160107:0510,0.0,0.0,0.0,0.0,6.86,6.48,0.0
20160107:0610,0.0,0.0,0.0,0.0,6.72,6.9,0.0
20160107:0710,0.0,0.0,0.0,0.0,6.48,6.55,0.0
20160107:0810,0.0,5.0,0.0,2.94,6.38,5.59,0.0
20160107:0910,2.0,57.0,0.0,9.89,6.88,4.69,0.0
20160107:1010,73.0,112.0,0.0,15.13,9.06,5.24,0.0
20160107:1110,186.01,92.0,0.0,18.24,10.83,7.17,0.0
20160107:1210,85.0,146.0,0.0,18.92,10.81,8.0,0.0
20160107:1310,28.0,134.0,0.0,17.09,10.69,7.66,0.0
20160107:1410,24.0,97.0,0.0,12.95,10.25,7.52,0.0
20160107:1510,30.0,43.0,0.0,6.86,9.71,7.1,0.0
20160107:1610,0.0,0.0,0.0,0.0,8.76,6.55,0.0
20160107:1710,0.0,0.0,0.0,0.0,7.88,5.52,0.0
20160107:1810,0.0,0.0,0.0,0.0,7.29,5.03,0.0
20160107:1910,0.0,0.0,0.0,0.0,6.82,4.62,0.0
20160107:2010,0.0,0.0,0.0,0.0,6.15,4.28,0.0
20160107:2110,0.0,0.0,0.0,0.0,5.67,4.0,0.0
20160107:2210,0.0,0.0,0.0,0.0,5.25,3.86,0.0
20160107:2310,0.0,0.0,0.0,0.0,4.9,3.66,0.0
20160108:0010,0.0,0.0,0.0,0.0,4.53,3.24,0.0
20160108:0110,0.0,0.0,0.0,0.0,4.1,2.83,0.0
20160108:0210,0.0,0.0,0.0,0.0,3.59,2.48,0.0
20160108:0310,0.0,0.0,0.0,0.0,2.96,2.21,0.0
20160108:0410,0.0,0.0,0.0,0.0,2.33,2.14,0.0
20160108:0510,0.0,0.0,0.0,0.0,1.95,2.28,0.0
20160108:0610,0.0,0.0,0.0,0.0,1.89,2.41,0.0
20160108:0710,0.0,0.0,0.0,0.0,2.33,2.34,0.0
20160108:0810,6.0,14.7,0.0,3.0,2.58,2.14,0.0
20160108:0910,29.0,73.0,0.0,9.96,3.34,1.86,0.0
20160108:1010,34.0,120.0,0.0,15.23,4.9,1.93,0.0
20160108:1110,73.0,144.0,0.0,18.36,6.35,2.07,0.0
20160108:1210,42.0,154.0,0.0,19.06,7.71,2.0,0.0
20160108:1310,68.0,135.0,0.0,17.24,8.23,1.86,0.0
20160108:1410,17.0,97.0,0.0,13.1,8.5,1.79,0.0
20160108:1510,10.0,47.0,0.0,7.02,8.31,1.72,0.0
20160108:1610,0.0,0.0,0.0,0.0,7.41,2.0,0.0
20160108:1710,0.0,0.0,0.0,0.0,6.98,1.86,0.0
20160108:1810,0.0,0.0,0.0,0.0,6.65,1.79,0.0
20160108:1910,0.0,0.0,0.0,0.0,6.75,2.07,0.0
20160108:2010,0.0,0.0,0.0,0.0,6.35,2.07,0.0
20160108:2110,0.0,0.0,0.0,0.0,5.63,2.21,0.0
20160108:2210,0.0,0.0,0.0,0.0,5.0,2.28,0.0
20160108:2310,0.0,0.0,0.0,0.0,4.46,2.48,0.0
20160109:0010,0.0,0.0,0.0,0.0,4.16,2.62,0.0
20160109:0110,0.0,0.0,0.0,0.0,4.02,2.62,0.0
20160109:0210,0.0,0.0,0.0,0.0,3.83,2.69,0.0
20160109:0310,0.0,0.0,0.0,0.0,3.93,2.9,0.0
20160109:0410,0.0,0.0,0.0,0.0,3.84,3.1,0.0
20160109:0510,0.0,0.0,0.0,0.0,3.85,3.17,0.0
20160109:0610,0.0,0.0,0.0,0.0,4.14,3.24,0.0
20160109:0710,0.0,0.0,0.0,0.0,5.1,3.86,0.0
20160109:0810,0.0,8.0,0.0,3.06,5.59,4.21,0.0
20160109:0910,74.01,58.0,0.0,10.05,6.73,4.21,0.0
20160109:1010,142.01,83.0,0.0,15.33,7.98,4.83,0.0
20160109:1110,118.01,129.0,0.0,18.48,8.81,4.62,0.0
20160109:1210,1.0,105.0,0.0,19.2,9.24,4.76,0.0
20160109:1310,159.01,97.0,0.0,17.4,9.82,5.45,0.0
20160109:1410,128.01,65.0,0.0,13.27,10.1,5.38,0.0
20160109:1510,16.0,49.0,0.0,7.19,9.83,4.97,0.0
20160109:1610,0.0,0.0,0.0,0.0,9.35,5.1,0.0
20160109:1710,0.0,0.0,0.0,0.0,9.01,5.52,0.0
20160109:1810,0.0,0.0,0.0,0.0,8.75,5.93,0.0
20160109:1910,0.0,0.0,0.0,0.0,9.39,6.14,0.0
20160109:2010,0.0,0.0,0.0,0.0,9.29,6.83,0.0
20160109:2110,0.0,0.0,0.0,0.0,9.21,7.66,0.0
20160109:2210,0.0,0.0,0.0,0.0,9.02,8.21,0.0
20160109:2310,0.0,0.0,0.0,0.0,8.95,8.48,0.0
20160110:0010,0.0,0.0,0.0,0.0,8.49,8.0,0.0
20160110:0110,0.0,0.0,0.0,0.0,7.93,7.59,0.0
20160110:0210,0.0,0.0,0.0,0.0,6.79,7.31,0.0
20160110:0310,0.0,0.0,0.0,0.0,6.51,6.62,0.0
20160110:0410,0.0,0.0,0.0,0.0,6.1,6.14,0.0
20160110:0510,0.0,0.0,0.0,0.0,5.71,5.59,0.0
20160110:0610,0.0,0.0,0.0,0.0,5.28,4.9,0.0
20160110:0710,0.0,0.0,0.0,0.0,5.14,4.62,0.0
20160110:0810,0.0,12.0,0.0,3.13,5.22,4.9,0.0
20160110:0910,11.0,72.0,0.0,10.14,6.25,5.45,0.0
20160110:1010,9.0,108.0,0.0,15.44,7.37,6.55,0.0
20160110:1110,0.0,93.0,0.0,18.61,7.94,7.17,0.0
20160110:1210,0.0,62.0,0.0,19.35,7.85,7.17,0.0
20160110:1310,20.0,135.0,0.0,17.56,7.77,6.97,0.0
20160110:1410,2.0,81.0,0.0,13.44,7.3,6.62,0.0
20160110:1510,11.0,49.0,0.0,7.36,6.79,6.34,0.0
20160110:1610,0.0,0.0,0.0,0.0,6.68,5.45,0.0
20160110:1710,0.0,0.0,0.0,0.0,6.74,5.31,0.0
20160110:1810,0.0,0.0,0.0,0.0,6.39,5.03,0.0
20160110:1910,0.0,0.0,0.0,0.0,6.07,4.41,0.0
20160110:2010,0.0,0.0,0.0,0.0,5.64,4.0,0.0
20160110:2110,0.0,0.0,0.0,0.0,5.24,3.72,0.0
20160110:2210,0.0,0.0,0.0,0.0,5.0,3.79,0.0
20160110:2310,0.0,0.0,0.0,0.0,5.15,3.79,0.0
20160111:0010,0.0,0.0,0.0,0.0,5.28,3.79,0.0
20160111:0110,0.0,0.0,0.0,0.0,5.44,4.14,0.0
20160111:0210,0.0,0.0,0.0,0.0,5.82,4.69,0.0
20160111:0310,0.0,0.0,0.0,0.0,6.14,5.03,0.0
20160111:0410,0.0,0.0,0.0,0.0,6.18,5.31,0.0
20160111:0510,0.0,0.0,0.0,0.0,5.41,5.66,0.0
20160111:0610,0.0,0.0,0.0,0.0,5.07,0.0,0.0
20160111:0710,0.0,0.0,0.0,0.0,7.0,0.0,0.0
20160111:0810,0.0,14.0,0.0,3.21,7.14,6.34,0.0
20160111:0910,7.0,69.0,0.0,10.23,6.86,6.41,0.0
20160111:1010,2.0,93.0,0.0,15.56,7.22,7.31,0.0
20160111:1110,92.0,142.0,0.0,18.75,7.32,8.21,0.0
20160111:1210,139.01,131.0,0.0,19.5,7.78,7.1,0.0
20160111:1310,94.0,131.0,0.0,17.73,7.71,7.86,0.0
20160111:1410,0.0,67.0,0.0,13.61,7.93,7.45,0.0
20160111:1510,10.0,51.0,0.0,7.54,7.87,6.62,0.0
20160111:1610,0.0,0.0,0.0,0.0,7.41,6.14,0.0
20160111:1710,0.0,0.0,0.0,0.0,6.96,6.21,0.0
20160111:1810,0.0,0.0,0.0,0.0,6.57,6.69,0.0
20160111:1910,0.0,0.0,0.0,0.0,6.19,6.14,0.0
20160111:2010,0.0,0.0,0.0,0.0,6.24,6.55,0.0
20160111:2110,0.0,0.0,0.0,0.0,6.19,6.28,0.0
20160111:2210,0.0,0.0,0.0,0.0,6.12,6.07,0.0
20160111:2310,0.0,0.0,0.0,0.0,6.04,5.72,0.0
20160112:0010,0.0,0.0,0.0,0.0,6.48,5.59,0.0
20160112:0110,0.0,0.0,0.0,0.0,6.57,5.59,0.0
20160112:0210,0.0,0.0,0.0,0.0,6.68,5.86,0.0
20160112:0310,0.0,0.0,0.0,0.0,6.48,5.93,0.0
20160112:0410,0.0,0.0,0.0,0.0,6.47,6.0,0.0
20160112:0510,0.0,0.0,0.0,0.0,6.26,5.93,0.0
20160112:0610,0.0,0.0,0.0,0.0,6.07,5.72,0.0
20160112:0710,0.0,0.0,0.0,0.0,6.19,5.52,0.0
20160112:0810,17.0,12.64,0.0,3.29,6.19,5.93,0.0
20160112:0910,22.0,76.0,0.0,10.33,6.31,6.28,0.0
20160112:1010,0.0,76.0,0.0,15.68,6.42,6.62,0.0
20160112:1110,33.0,151.0,0.0,18.9,6.85,7.03,0.0
20160112:1210,15.0,148.0,0.0,19.67,6.98,6.97,0.0
20160112:1310,70.0,140.0,0.0,17.9,6.79,6.97,0.0
20160112:1410,26.0,105.0,0.0,13.79,6.64,6.55,0.0
20160112:1510,44.0,46.0,0.0,7.72,6.5,6.41,0.0
20160112:1610,0.0,0.0,0.0,0.0,6.18,6.07,0.0
20160112:1710,0.0,0.0,0.0,0.0,5.8,6.14,0.0
20160112:1810,0.0,0.0,0.0,0.0,5.58,6.41,0.0
20160112:1910,0.0,0.0,0.0,0.0,5.34,6.83,0.0
20160112:2010,0.0,0.0,0.0,0.0,5.19,6.9,0.0
20160112:2110,0.0,0.0,0.0,0.0,5.13,6.83,0.0
20160112:2210,0.0,0.0,0.0,0.0,5.08,6.9,0.0
20160112:2310,0.0,0.0,0.0,0.0,5.06,6.9,0.0
20160113:0010,0.0,0.0,0.0,0.0,5.13,6.9,0.0
20160113:0110,0.0,0.0,0.0,0.0,5.29,6.9,0.0
20160113:0210,0.0,0.0,0.0,0.0,5.1,6.62,0.0
20160113:0310,0.0,0.0,0.0,0.0,5.03,6.34,0.0
20160113:0410,0.0,0.0,0.0,0.0,4.73,5.72,0.0
20160113:0510,0.0,0.0,0.0,0.0,4.33,5.1,0.0
20160113:0610,0.0,0.0,0.0,0.0,4.01,4.69,0.0
20160113:0710,0.0,0.0,0.0,0.0,3.65,4.62,0.0
20160113:0810,6.0,17.63,0.0,3.38,3.1,4.14,0.0
20160113:0910,38.0,77.0,0.0,10.44,3.24,4.21,0.0
20160113:1010,98.01,112.0,0.0,15.81,4.26,4.07,0.0
20160113:1110,92.0,147.0,0.0,19.05,5.31,4.28,0.0
20160113:1210,52.0,162.0,0.0,19.83,6.3,4.41,0.0
20160113:1310,115.01,128.0,0.0,18.08,6.85,4.41,0.0
20160113:1410,49.0,108.0,0.0,13.98,6.99,4.14,0.0
20160113:1510,5.0,51.0,0.0,7.91,6.67,3.45,0.0
20160113:1610,0.0,0.0,0.0,0.0,5.65,3.1,0.0
20160113:1710,0.0,0.0,0.0,0.0,4.52,3.17,0.0
20160113:1810,0.0,0.0,0.0,0.0,4.02,3.31,0.0
20160113:1910,0.0,0.0,0.0,0.0,3.77,3.24,0.0
20160113:2010,0.0,0.0,0.0,0.0,3.96,3.31,0.0
20160113:2110,0.0,0.0,0.0,0.0,3.76,3.38,0.0
20160113:2210,0.0,0.0,0.0,0.0,3.68,3.38,0.0
20160113:2310,0.0,0.0,0.0,0.0,3.31,3.38,0.0
20160114:0010,0.0,0.0,0.0,0.0,3.05,3.52,0.0
20160114:0110,0.0,0.0,0.0,0.0,3.21,3.79,0.0
20160114:0210,0.0,0.0,0.0,0.0,3.39,3.86,0.0
20160114:0310,0.0,0.0,0.0,0.0,3.23,4.0,0.0
20160114:0410,0.0,0.0,0.0,0.0,3.25,4.07,0.0
20160114:0510,0.0,0.0,0.0,0.0,3.71,4.28,0.0
20160114:0610,0.0,0.0,0.0,0.0,3.8,4.41,0.0
20160114:0710,0.0,0.0,0.0,0.0,3.79,4.41,0.0
20160114:0810,16.0,14.64,0.0,3.48,3.81,4.55,0.0
20160114:0910,2.0,62.0,0.0,10.56,4.13,4.62,0.0
20160114:1010,21.0,122.0,0.0,15.95,4.71,4.62,0.0
20160114:1110,120.01,137.0,0.0,19.21,5.45,4.62,0.0
20160114:1210,236.01,86.0,0.0,20.01,6.16,4.48,0.0
20160114:1310,49.0,147.0,0.0,18.27,6.64,4.83,0.0
20160114:1410,61.0,106.0,0.0,14.17,6.48,5.17,0.0
20160114:1510,58.01,44.0,0.0,8.1,5.83,5.38,0.0
20160114:1610,0.0,0.0,0.0,0.0,4.9,5.03,0.0
20160114:1710,0.0,0.0,0.0,0.0,4.17,4.9,0.0
20160114:1810,0.0,0.0,0.0,0.0,4.06,5.03,0.0
20160114:1910,0.0,0.0,0.0,0.0,3.89,4.97,0.0
20160114:2010,0.0,0.0,0.0,0.0,3.69,4.9,0.0
20160114:2110,0.0,0.0,0.0,0.0,3.47,4.9,0.0
20160114:2210,0.0,0.0,0.0,0.0,3.29,4.97,0.0
20160114:2310,0.0,0.0,0.0,0.0,2.97,5.1,0.0
20160115:0010,0.0,0.0,0.0,0.0,2.54,5.03,0.0
20160115:0110,0.0,0.0,0.0,0.0,2.2,5.1,0.0
20160115:0210,0.0,0.0,0.0,0.0,2.0,5.24,0.0
20160115:0310,0.0,0.0,0.0,0.0,1.94,5.1,0.0
20160115:0410,0.0,0.0,0.0,0.0,1.83,4.83,0.0
20160115:0510,0.0,0.0,0.0,0.0,1.63,4.41,0.0
20160115:0610,0.0,0.0,0.0,0.0,1.33,4.14,0.0
20160115:0710,0.0,0.0,0.0,0.0,0.63,3.86,0.0
20160115:0810,0.0,6.0,0.0,3.58,0.53,3.79,0.0
20160115:0910,1.0,58.0,0.0,10.68,1.3,3.59,0.0
20160115:1010,35.0,129.0,0.0,16.09,2.32,4.21,0.0
20160115:1110,261.01,69.0,0.0,19.37,3.68,6.14,0.0
20160115:1210,257.01,80.0,0.0,20.19,4.33,6.34,0.0
20160115:1310,171.01,108.0,0.0,18.46,4.85,6.55,0.0
20160115:1410,5.0,96.0,0.0,14.37,4.96,5.79,0.0
20160115:1510,80.01,37.0,0.0,8.3,4.58,4.83,0.0
20160115:1610,0.0,0.0,0.0,0.0,3.62,4.62,0.0
20160115:1710,0.0,0.0,0.0,0.0,2.62,4.62,0.0
20160115:1810,0.0,0.0,0.0,0.0,2.1,4.62,0.0
20160115:1910,0.0,0.0,0.0,0.0,1.88,4.48,0.0
20160115:2010,0.0,0.0,0.0,0.0,1.72,4.48,0.0
20160115:2110,0.0,0.0,0.0,0.0,1.62,4.55,0.0
20160115:2210,0.0,0.0,0.0,0.0,1.4,4.55,0.0
20160115:2310,0.0,0.0,0.0,0.0,1.22,4.55,0.0
20160116:0010,0.0,0.0,0.0,0.0,0.94,4.14,0.0
20160116:0110,0.0,0.0,0.0,0.0,0.6,3.59,0.0
20160116:0210,0.0,0.0,0.0,0.0,0.07,3.17,0.0
20160116:0310,0.0,0.0,0.0,0.0,-0.4,3.1,0.0
20160116:0410,0.0,0.0,0.0,0.0,-0.64,3.03,0.0
20160116:0510,0.0,0.0,0.0,0.0,-0.88,2.83,0.0
20160116:0610,0.0,0.0,0.0,0.0,-1.03,2.62,0.0
20160116:0710,0.0,0.0,0.0,0.0,-1.12,2.76,0.0
20160116:0810,19.0,15.03,0.0,3.69,-0.84,2.69,0.0
20160116:0910,104.01,54.0,0.0,10.81,0.6,2.34,0.0
20160116:1010,185.01,73.0,0.0,16.25,2.48,3.59,0.0
20160116:1110,241.01,81.0,0.0,19.55,3.82,4.55,0.0
20160116:1210,26.0,163.0,0.0,20.38,4.6,4.28,0.0
20160116:1310,90.0,145.0,0.0,18.66,5.07,4.07,0.0
20160116:1410,23.0,113.0,0.0,14.57,5.21,3.72,0.0
20160116:1510,32.0,59.0,0.0,8.5,5.04,3.03,0.0
20160116:1610,0.0,0.0,0.0,0.0,4.07,2.48,0.0
20160116:1710,0.0,0.0,0.0,0.0,2.85,2.48,0.0
20160116:1810,0.0,0.0,0.0,0.0,1.88,2.62,0.0
20160116:1910,0.0,0.0,0.0,0.0,0.73,2.48,0.0
20160116:2010,0.0,0.0,0.0,0.0,0.06,2.48,0.0
20160116:2110,0.0,0.0,0.0,0.0,-0.41,2.48,0.0
20160116:2210,0.0,0.0,0.0,0.0,-0.65,2.48,0.0
20160116:2310,0.0,0.0,0.0,0.0,-0.77,2.34,0.0
20160117:0010,0.0,0.0,0.0,0.0,-0.95,2.28,0.0
20160117:0110,0.0,0.0,0.0,0.0,-0.8,2.21,0.0
20160117:0210,0.0,0.0,0.0,0.0,-0.59,2.21,0.0
20160117:0310,0.0,0.0,0.0,0.0,-0.46,2.07,0.0
20160117:0410,0.0,0.0,0.0,0.0,-0.36,2.0,0.0
20160117:0510,0.0,0.0,0.0,0.0,-0.22,1.79,0.0
20160117:0610,0.0,0.0,0.0,0.0,-0.16,1.59,0.0
20160117:0710,0.0,0.0,0.0,0.0,-1.29,1.59,0.0
