Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050102:1210,223.01,76.0,0.0,18.36,7.5,5.66,0.0
20050102:1310,215.01,67.0,0.0,16.45,7.79,5.93,0.0
20050102:1410,143.01,65.0,0.0,12.26,7.64,4.97,0.0
20050102:1510,59.01,45.0,0.0,6.14,7.36,4.21,0.0
20050102:1610,0.0,0.0,0.0,0.0,6.57,3.72,0.0
20050102:1710,0.0,0.0,0.0,0.0,5.64,3.66,0.0
20050102:1810,0.0,0.0,0.0,0.0,5.12,3.66,0.0
20050102:1910,0.0,0.0,0.0,0.0,4.38,3.79,0.0
20050102:2010,0.0,0.0,0.0,0.0,4.2,3.72,0.0
20050102:2110,0.0,0.0,0.0,0.0,3.78,3.52,0.0
20050102:2210,0.0,0.0,0.0,0.0,3.42,3.45,0.0
20050102:2310,0.0,0.0,0.0,0.0,3.16,3.45,0.0
20050103:0010,0.0,0.0,0.0,0.0,3.1,3.38,0.0
20050103:0110,0.0,0.0,0.0,0.0,2.85,3.17,0.0
20050103:0210,0.0,0.0,0.0,0.0,2.85,3.1,0.0
20050103:0310,0.0,0.0,0.0,0.0,2.82,3.1,0.0
20050103:0410,0.0,0.0,0.0,0.0,2.91,3.1,0.0
20050103:0510,0.0,0.0,0.0,0.0,3.02,2.97,0.0
20050103:0610,0.0,0.0,0.0,0.0,3.05,2.9,0.0
20050103:0710,0.0,0.0,0.0,0.0,3.09,2.97,0.0
20050103:0810,0.0,0.0,0.0,0.0,3.03,3.03,0.0
20050103:0910,55.0,43.0,0.0,9.66,3.71,3.03,0.0
20050103:1010,120.01,74.0,0.0,14.82,5.3,3.1,0.0
20050103:1110,200.01,73.0,0.0,17.85,6.7,3.52,0.0
20050103:1210,205.01,87.0,0.0,18.46,7.69,3.93,0.0
20050103:1310,199.01,76.0,0.0,16.57,8.22,4.07,0.0
20050103:1410,164.01,56.0,0.0,12.38,8.38,4.14,0.0
20050103:1510,63.01,45.0,0.0,6.27,8.01,3.45,0.0
20050103:1610,0.0,0.0,0.0,0.0,7.56,3.52,0.0
20050103:1710,0.0,0.0,0.0,0.0,7.11,3.59,0.0
20050103:1810,0.0,0.0,0.0,0.0,6.79,3.59,0.0
20050103:1910,0.0,0.0,0.0,0.0,5.94,3.38,0.0
20050103:2010,0.0,0.0,0.0,0.0,5.4,3.38,0.0
20050103:2110,0.0,0.0,0.0,0.0,4.82,3.45,0.0
20050103:2210,0.0,0.0,0.0,0.0,4.31,3.31,0.0
20050103:2310,0.0,0.0,0.0,0.0,3.81,3.1,0.0
20050104:0010,0.0,0.0,0.0,0.0,3.4,3.1,0.0
20050104:0110,0.0,0.0,0.0,0.0,3.01,3.17,0.0
20050104:0210,0.0,0.0,0.0,0.0,2.65,3.31,0.0
20050104:0310,0.0,0.0,0.0,0.0,2.47,3.31,0.0
20050104:0410,0.0,0.0,0.0,0.0,2.47,3.31,0.0
20050104:0510,0.0,0.0,0.0,0.0,2.71,3.31,0.0
20050104:0610,0.0,0.0,0.0,0.0,2.56,3.45,0.0
20050104:0710,0.0,0.0,0.0,0.0,2.94,3.86,0.0
20050104:0810,0.0,0.0,0.0,0.0,2.75,4.07,0.0
20050104:0910,3.0,48.0,0.0,9.71,2.91,3.38,0.0
20050104:1010,1.0,76.0,0.0,14.89,3.65,3.52,0.0
20050104:1110,82.0,133.0,0.0,17.94,4.74,3.45,0.0
20050104:1210,232.01,74.0,0.0,18.56,5.79,3.24,0.0
20050104:1310,225.01,65.0,0.0,16.69,6.54,3.31,0.0
20050104:1410,154.01,62.0,0.0,12.51,6.81,3.31,0.0
20050104:1510,68.01,44.0,0.0,6.41,6.44,2.97,0.0
20050104:1610,0.0,0.0,0.0,0.0,5.12,2.97,0.0
20050104:1710,0.0,0.0,0.0,0.0,3.77,3.03,0.0
20050104:1810,0.0,0.0,0.0,0.0,3.14,3.24,0.0
20050104:1910,0.0,0.0,0.0,0.0,3.0,3.59,0.0
20050104:2010,0.0,0.0,0.0,0.0,2.88,3.59,0.0
20050104:2110,0.0,0.0,0.0,0.0,3.1,3.59,0.0
20050104:2210,0.0,0.0,0.0,0.0,3.19,3.59,0.0
20050104:2310,0.0,0.0,0.0,0.0,3.98,3.79,0.0
20050105:0010,0.0,0.0,0.0,0.0,4.59,4.07,0.0
20050105:0110,0.0,0.0,0.0,0.0,5.09,4.14,0.0
20050105:0210,0.0,0.0,0.0,0.0,5.48,4.07,0.0
20050105:0310,0.0,0.0,0.0,0.0,5.81,4.14,0.0
20050105:0410,0.0,0.0,0.0,0.0,6.11,4.07,0.0
20050105:0510,0.0,0.0,0.0,0.0,6.36,4.0,0.0
20050105:0610,0.0,0.0,0.0,0.0,6.57,4.0,0.0
20050105:0710,0.0,0.0,0.0,0.0,6.62,3.59,0.0
20050105:0810,0.0,0.0,0.0,0.0,6.88,4.0,0.0
20050105:0910,0.0,17.0,0.0,9.76,7.24,4.41,0.0
20050105:1010,0.0,36.0,0.0,14.96,7.8,4.69,0.0
20050105:1110,0.0,38.0,0.0,18.03,8.54,4.69,0.0
20050105:1210,0.0,76.0,0.0,18.67,9.18,4.69,0.0
20050105:1310,0.0,38.0,0.0,16.82,9.28,4.21,0.0
20050105:1410,0.0,27.0,0.0,12.65,9.28,3.86,0.0
20050105:1510,0.0,18.0,0.0,6.56,9.21,3.86,0.0
20050105:1610,0.0,0.0,0.0,0.0,9.45,4.83,0.0
20050105:1710,0.0,0.0,0.0,0.0,9.89,5.72,0.0
20050105:1810,0.0,0.0,0.0,0.0,10.08,6.41,0.0
20050105:1910,0.0,0.0,0.0,0.0,9.93,6.41,0.0
20050105:2010,0.0,0.0,0.0,0.0,9.86,6.07,0.0
20050105:2110,0.0,0.0,0.0,0.0,9.76,5.72,0.0
20050105:2210,0.0,0.0,0.0,0.0,9.96,6.28,0.0
20050105:2310,0.0,0.0,0.0,0.0,9.67,5.59,0.0
20050106:0010,0.0,0.0,0.0,0.0,9.05,5.17,0.0
20050106:0110,0.0,0.0,0.0,0.0,8.28,4.83,0.0
20050106:0210,0.0,0.0,0.0,0.0,7.94,5.03,0.0
20050106:0310,0.0,0.0,0.0,0.0,7.65,5.03,0.0
20050106:0410,0.0,0.0,0.0,0.0,7.32,4.69,0.0
20050106:0510,0.0,0.0,0.0,0.0,7.06,4.21,0.0
20050106:0610,0.0,0.0,0.0,0.0,6.92,3.86,0.0
20050106:0710,0.0,0.0,0.0,0.0,7.58,3.72,0.0
20050106:0810,0.0,0.0,0.0,0.0,7.7,3.66,0.0
20050106:0910,2.0,43.0,0.0,9.82,8.01,3.59,0.0
20050106:1010,0.0,51.0,0.0,15.04,8.48,3.24,0.0
20050106:1110,0.0,87.0,0.0,18.13,9.41,4.55,0.0
20050106:1210,0.0,42.0,0.0,18.79,9.75,4.34,0.0
20050106:1310,0.0,80.0,0.0,16.95,9.97,4.28,0.0
20050106:1410,0.0,20.0,0.0,12.8,10.28,4.34,0.0
20050106:1510,34.0,60.0,0.0,6.7,10.08,3.72,0.0
20050106:1610,0.0,0.0,0.0,-0.89,9.84,3.66,0.0
20050106:1710,0.0,0.0,0.0,0.0,9.73,3.72,0.0
20050106:1810,0.0,0.0,0.0,0.0,9.63,3.86,0.0
20050106:1910,0.0,0.0,0.0,0.0,9.29,3.52,0.0
20050106:2010,0.0,0.0,0.0,0.0,9.28,3.86,0.0
20050106:2110,0.0,0.0,0.0,0.0,9.34,4.14,0.0
20050106:2210,0.0,0.0,0.0,0.0,9.3,4.34,0.0
20050106:2310,0.0,0.0,0.0,0.0,9.19,4.55,0.0
20050107:0010,0.0,0.0,0.0,0.0,9.04,4.83,0.0
20050107:0110,0.0,0.0,0.0,0.0,8.72,4.97,0.0
20050107:0210,0.0,0.0,0.0,0.0,8.44,4.97,0.0
20050107:0310,0.0,0.0,0.0,0.0,8.21,4.62,0.0
20050107:0410,0.0,0.0,0.0,0.0,8.29,4.34,0.0
20050107:0510,0.0,0.0,0.0,0.0,8.4,4.21,0.0
20050107:0610,0.0,0.0,0.0,0.0,8.63,4.21,0.0
20050107:0710,0.0,0.0,0.0,0.0,9.05,4.48,0.0
20050107:0810,0.0,0.0,0.0,0.0,9.28,4.83,0.0
20050107:0910,12.0,55.0,0.0,9.89,9.63,5.1,0.0
20050107:1010,2.0,80.0,0.0,15.13,10.09,4.9,0.0
20050107:1110,9.0,123.0,0.0,18.24,10.63,5.38,0.0
20050107:1210,10.0,136.0,0.0,18.92,11.27,5.72,0.0
20050107:1310,0.0,75.0,0.0,17.09,11.45,5.86,0.0
20050107:1410,0.0,54.0,0.0,12.95,11.47,5.31,0.0
20050107:1510,0.0,27.0,0.0,6.86,11.25,5.03,0.0
20050107:1610,0.0,0.0,0.0,-0.73,10.93,4.97,0.0
20050107:1710,0.0,0.0,0.0,0.0,10.73,4.9,0.0
20050107:1810,0.0,0.0,0.0,0.0,10.46,4.83,0.0
20050107:1910,0.0,0.0,0.0,0.0,10.2,4.83,0.0
20050107:2010,0.0,0.0,0.0,0.0,9.87,4.9,0.0
20050107:2110,0.0,0.0,0.0,0.0,9.58,5.03,0.0
20050107:2210,0.0,0.0,0.0,0.0,9.33,5.24,0.0
20050107:2310,0.0,0.0,0.0,0.0,8.83,5.38,0.0
20050108:0010,0.0,0.0,0.0,0.0,8.27,5.45,0.0
20050108:0110,0.0,0.0,0.0,0.0,7.62,5.52,0.0
20050108:0210,0.0,0.0,0.0,0.0,7.38,5.86,0.0
20050108:0310,0.0,0.0,0.0,0.0,7.15,6.41,0.0
20050108:0410,0.0,0.0,0.0,0.0,7.01,6.97,0.0
20050108:0510,0.0,0.0,0.0,0.0,7.07,7.38,0.0
20050108:0610,0.0,0.0,0.0,0.0,7.2,7.66,0.0
20050108:0710,0.0,0.0,0.0,0.0,7.73,8.07,0.0
20050108:0810,0.0,0.0,0.0,0.0,8.23,8.28,0.0
20050108:0910,5.0,50.0,0.0,9.96,8.67,8.34,0.0
20050108:1010,4.0,88.0,0.0,15.23,9.01,8.28,0.0
20050108:1110,0.0,25.0,0.0,18.36,9.42,8.07,0.0
20050108:1210,0.0,37.0,0.0,19.06,9.82,7.59,0.0
20050108:1310,0.0,32.0,0.0,17.24,10.14,6.69,0.0
20050108:1410,2.0,89.0,0.0,13.1,10.51,5.79,0.0
20050108:1510,54.01,57.0,0.0,7.02,10.5,4.9,0.0
20050108:1610,0.0,0.0,0.0,-0.57,10.02,4.21,0.0
20050108:1710,0.0,0.0,0.0,0.0,9.0,3.45,0.0
20050108:1810,0.0,0.0,0.0,0.0,8.37,2.97,0.0
20050108:1910,0.0,0.0,0.0,0.0,7.98,2.69,0.0
20050108:2010,0.0,0.0,0.0,0.0,7.54,2.55,0.0
20050108:2110,0.0,0.0,0.0,0.0,7.28,2.55,0.0
20050108:2210,0.0,0.0,0.0,0.0,6.92,2.62,0.0
20050108:2310,0.0,0.0,0.0,0.0,6.7,2.69,0.0
20050109:0010,0.0,0.0,0.0,0.0,6.35,2.97,0.0
20050109:0110,0.0,0.0,0.0,0.0,6.1,3.24,0.0
20050109:0210,0.0,0.0,0.0,0.0,5.94,3.31,0.0
20050109:0310,0.0,0.0,0.0,0.0,5.65,3.31,0.0
20050109:0410,0.0,0.0,0.0,0.0,5.32,3.24,0.0
20050109:0510,0.0,0.0,0.0,0.0,4.88,3.03,0.0
20050109:0610,0.0,0.0,0.0,0.0,4.61,2.9,0.0
20050109:0710,0.0,0.0,0.0,0.0,4.49,2.83,0.0
20050109:0810,0.0,0.0,0.0,0.0,4.29,2.69,0.0
20050109:0910,1.0,41.0,0.0,10.05,4.97,2.48,0.0
20050109:1010,32.0,108.0,0.0,15.33,6.36,3.1,0.0
20050109:1110,105.01,126.0,0.0,18.48,7.6,3.1,0.0
20050109:1210,99.0,143.0,0.0,19.2,8.64,3.72,0.0
20050109:1310,142.01,114.0,0.0,17.4,9.38,4.14,0.0
20050109:1410,1.0,84.0,0.0,13.27,9.88,4.41,0.0
20050109:1510,24.0,66.0,0.0,7.19,9.9,4.07,0.0
20050109:1610,0.0,0.0,0.0,-0.4,10.08,4.69,0.0
20050109:1710,0.0,0.0,0.0,0.0,10.28,5.1,0.0
20050109:1810,0.0,0.0,0.0,0.0,10.44,5.24,0.0
20050109:1910,0.0,0.0,0.0,0.0,10.27,4.9,0.0
20050109:2010,0.0,0.0,0.0,0.0,10.33,4.83,0.0
20050109:2110,0.0,0.0,0.0,0.0,10.38,4.9,0.0
20050109:2210,0.0,0.0,0.0,0.0,10.37,4.9,0.0
20050109:2310,0.0,0.0,0.0,0.0,10.13,4.83,0.0
20050110:0010,0.0,0.0,0.0,0.0,9.99,4.76,0.0
20050110:0110,0.0,0.0,0.0,0.0,10.01,4.69,0.0
20050110:0210,0.0,0.0,0.0,0.0,9.97,4.55,0.0
20050110:0310,0.0,0.0,0.0,0.0,9.63,4.34,0.0
20050110:0410,0.0,0.0,0.0,0.0,8.88,4.07,0.0
20050110:0510,0.0,0.0,0.0,0.0,8.01,3.72,0.0
20050110:0610,0.0,0.0,0.0,0.0,6.99,3.59,0.0
20050110:0710,0.0,0.0,0.0,0.0,6.14,3.66,0.0
20050110:0810,0.0,0.0,0.0,0.0,5.68,3.86,0.0
20050110:0910,62.0,43.0,0.0,10.14,6.16,4.21,0.0
20050110:1010,150.01,63.0,0.0,15.44,7.39,4.28,0.0
20050110:1110,216.01,71.0,0.0,18.61,8.36,5.03,0.0
20050110:1210,232.01,78.0,0.0,19.35,9.21,5.38,0.0
20050110:1310,238.01,65.0,0.0,17.56,9.86,5.45,0.0
20050110:1410,160.01,67.0,0.0,13.44,10.12,5.24,0.0
20050110:1510,75.01,49.0,0.0,7.36,9.88,4.9,0.0
20050110:1610,0.0,0.0,0.0,-0.23,9.05,4.9,0.0
20050110:1710,0.0,0.0,0.0,0.0,8.31,4.97,0.0
20050110:1810,0.0,0.0,0.0,0.0,8.2,5.17,0.0
20050110:1910,0.0,0.0,0.0,0.0,8.96,5.86,0.0
20050110:2010,0.0,0.0,0.0,0.0,9.24,6.21,0.0
20050110:2110,0.0,0.0,0.0,0.0,9.45,6.28,0.0
20050110:2210,0.0,0.0,0.0,0.0,9.66,6.0,0.0
20050110:2310,0.0,0.0,0.0,0.0,9.73,5.52,0.0
20050111:0010,0.0,0.0,0.0,0.0,9.72,5.03,0.0
20050111:0110,0.0,0.0,0.0,0.0,9.66,4.55,0.0
20050111:0210,0.0,0.0,0.0,0.0,9.62,4.14,0.0
20050111:0310,0.0,0.0,0.0,0.0,9.54,3.86,0.0
20050111:0410,0.0,0.0,0.0,0.0,9.5,3.79,0.0
20050111:0510,0.0,0.0,0.0,0.0,9.53,3.86,0.0
20050111:0610,0.0,0.0,0.0,0.0,9.48,3.93,0.0
20050111:0710,0.0,0.0,0.0,0.0,9.05,4.0,0.0
20050111:0810,0.0,0.0,0.0,0.0,8.83,4.14,0.0
20050111:0910,1.0,45.0,0.0,10.23,8.88,4.48,0.0
20050111:1010,0.0,19.0,0.0,15.56,9.09,4.34,0.0
20050111:1110,0.0,52.0,0.0,18.75,9.4,4.41,0.0
20050111:1210,0.0,56.0,0.0,19.5,9.56,4.34,0.0
20050111:1310,0.0,55.0,0.0,17.73,10.1,4.97,0.0
20050111:1410,0.0,22.0,0.0,13.61,10.32,4.97,0.0
20050111:1510,0.0,34.0,0.0,7.54,10.53,5.72,0.0
20050111:1610,0.0,0.0,0.0,-0.05,10.48,5.59,0.0
20050111:1710,0.0,0.0,0.0,0.0,10.33,5.59,0.0
20050111:1810,0.0,0.0,0.0,0.0,10.45,5.72,0.0
20050111:1910,0.0,0.0,0.0,0.0,9.24,5.38,0.0
20050111:2010,0.0,0.0,0.0,0.0,9.17,5.45,0.0
20050111:2110,0.0,0.0,0.0,0.0,9.24,5.52,0.0
20050111:2210,0.0,0.0,0.0,0.0,9.16,5.59,0.0
20050111:2310,0.0,0.0,0.0,0.0,9.35,5.59,0.0
20050112:0010,0.0,0.0,0.0,0.0,9.63,5.59,0.0
20050112:0110,0.0,0.0,0.0,0.0,9.8,5.52,0.0
20050112:0210,0.0,0.0,0.0,0.0,9.87,5.31,0.0
20050112:0310,0.0,0.0,0.0,0.0,9.99,5.1,0.0
20050112:0410,0.0,0.0,0.0,0.0,9.9,4.97,0.0
20050112:0510,0.0,0.0,0.0,0.0,9.77,4.48,0.0
20050112:0610,0.0,0.0,0.0,0.0,9.41,3.79,0.0
20050112:0710,0.0,0.0,0.0,0.0,9.09,3.17,0.0
20050112:0810,0.0,0.0,0.0,0.0,8.87,2.34,0.0
20050112:0910,0.0,13.0,0.0,10.33,8.67,1.93,0.0
20050112:1010,0.0,41.0,0.0,15.68,9.09,2.41,0.0
20050112:1110,9.0,128.0,0.0,18.9,9.2,2.34,0.0
20050112:1210,34.0,157.0,0.0,19.67,9.54,2.62,0.0
20050112:1310,242.01,66.0,0.0,17.9,9.78,2.9,0.0
20050112:1410,133.01,85.0,0.0,13.79,9.85,3.31,0.0
20050112:1510,85.01,48.0,0.0,7.72,9.54,2.76,0.0
20050112:1610,0.0,11.0,0.0,0.13,8.71,2.48,0.0
20050112:1710,0.0,0.0,0.0,0.0,7.25,2.62,0.0
20050112:1810,0.0,0.0,0.0,0.0,6.48,2.76,0.0
20050112:1910,0.0,0.0,0.0,0.0,6.05,2.76,0.0
20050112:2010,0.0,0.0,0.0,0.0,5.89,2.69,0.0
20050112:2110,0.0,0.0,0.0,0.0,5.74,2.55,0.0
20050112:2210,0.0,0.0,0.0,0.0,4.92,2.69,0.0
20050112:2310,0.0,0.0,0.0,0.0,4.47,2.83,0.0
20050113:0010,0.0,0.0,0.0,0.0,4.19,2.9,0.0
20050113:0110,0.0,0.0,0.0,0.0,3.85,2.9,0.0
20050113:0210,0.0,0.0,0.0,0.0,3.57,2.83,0.0
20050113:0310,0.0,0.0,0.0,0.0,3.18,2.76,0.0
20050113:0410,0.0,0.0,0.0,0.0,2.86,2.69,0.0
20050113:0510,0.0,0.0,0.0,0.0,2.53,2.62,0.0
20050113:0610,0.0,0.0,0.0,0.0,2.22,0.0,0.0
20050113:0710,0.0,0.0,0.0,0.0,1.68,0.0,0.0
20050113:0810,0.0,0.0,0.0,0.0,1.42,2.41,0.0
20050113:0910,75.01,42.0,0.0,10.44,2.44,1.93,0.0
20050113:1010,168.01,61.0,0.0,15.81,4.37,1.86,0.0
20050113:1110,222.01,76.0,0.0,19.05,6.06,1.86,0.0
20050113:1210,239.01,84.0,0.0,19.83,7.22,1.86,0.0
20050113:1310,241.01,72.0,0.0,18.08,7.85,1.93,0.0
20050113:1410,169.01,71.0,0.0,13.98,8.0,1.93,0.0
20050113:1510,66.01,61.0,0.0,7.91,7.63,1.86,0.0
20050113:1610,0.0,13.0,0.0,0.31,6.77,2.0,0.0
20050113:1710,0.0,0.0,0.0,0.0,5.75,2.14,0.0
20050113:1810,0.0,0.0,0.0,0.0,5.17,2.14,0.0
20050113:1910,0.0,0.0,0.0,0.0,3.71,2.28,0.0
20050113:2010,0.0,0.0,0.0,0.0,3.15,2.14,0.0
20050113:2110,0.0,0.0,0.0,0.0,2.9,1.86,0.0
20050113:2210,0.0,0.0,0.0,0.0,2.52,1.72,0.0
20050113:2310,0.0,0.0,0.0,0.0,2.33,1.79,0.0
20050114:0010,0.0,0.0,0.0,0.0,2.11,2.0,0.0
20050114:0110,0.0,0.0,0.0,0.0,1.76,2.14,0.0
20050114:0210,0.0,0.0,0.0,0.0,1.56,2.14,0.0
20050114:0310,0.0,0.0,0.0,0.0,1.36,2.21,0.0
20050114:0410,0.0,0.0,0.0,0.0,1.15,2.28,0.0
20050114:0510,0.0,0.0,0.0,0.0,1.01,2.34,0.0
20050114:0610,0.0,0.0,0.0,0.0,0.9,2.48,0.0
20050114:0710,0.0,0.0,0.0,0.0,1.05,2.48,0.0
20050114:0810,0.0,0.0,0.0,0.0,1.07,2.41,0.0
20050114:0910,5.0,57.0,0.0,10.56,1.4,2.76,0.0
20050114:1010,0.0,72.0,0.0,15.95,2.02,2.97,0.0
20050114:1110,0.0,95.0,0.0,19.21,2.71,3.1,0.0
20050114:1210,0.0,92.0,0.0,20.01,3.5,2.97,0.0
20050114:1310,0.0,55.0,0.0,18.27,4.22,3.03,0.0
20050114:1410,9.0,111.0,0.0,14.17,4.83,3.1,0.0
20050114:1510,2.0,58.0,0.0,8.1,4.82,2.97,0.0
20050114:1610,0.0,9.0,0.0,0.5,3.91,2.48,0.0
20050114:1710,0.0,0.0,0.0,0.0,2.76,2.62,0.0
20050114:1810,0.0,0.0,0.0,0.0,1.93,2.69,0.0
20050114:1910,0.0,0.0,0.0,0.0,1.46,2.9,0.0
20050114:2010,0.0,0.0,0.0,0.0,1.28,2.97,0.0
20050114:2110,0.0,0.0,0.0,0.0,1.18,2.9,0.0
20050114:2210,0.0,0.0,0.0,0.0,0.95,2.76,0.0
20050114:2310,0.0,0.0,0.0,0.0,0.82,2.55,0.0
20050115:0010,0.0,0.0,0.0,0.0,0.47,2.34,0.0
20050115:0110,0.0,0.0,0.0,0.0,0.04,2.14,0.0
20050115:0210,0.0,0.0,0.0,0.0,-0.33,2.0,0.0
20050115:0310,0.0,0.0,0.0,0.0,-0.86,2.0,0.0
20050115:0410,0.0,0.0,0.0,0.0,-1.21,2.07,0.0
20050115:0510,0.0,0.0,0.0,0.0,-1.55,2.28,0.0
20050115:0610,0.0,0.0,0.0,0.0,-1.67,2.48,0.0
20050115:0710,0.0,0.0,0.0,0.0,-1.73,2.41,0.0
20050115:0810,0.0,0.0,0.0,0.0,-1.8,2.28,0.0
20050115:0910,6.0,57.0,0.0,10.68,-0.75,2.07,0.0
20050115:1010,2.0,85.0,0.0,16.09,1.03,2.28,0.0
20050115:1110,0.0,98.0,0.0,19.37,2.91,2.21,0.0
20050115:1210,6.0,136.0,0.0,20.19,4.54,2.14,0.0
20050115:1310,6.0,132.0,0.0,18.46,5.73,2.21,0.0
20050115:1410,2.0,94.0,0.0,14.37,6.34,2.41,0.0
20050115:1510,3.0,61.0,0.0,8.3,6.24,2.34,0.0
20050115:1610,0.0,13.0,0.0,0.7,5.02,2.41,0.0
20050115:1710,0.0,0.0,0.0,0.0,3.53,2.62,0.0
20050115:1810,0.0,0.0,0.0,0.0,2.69,2.76,0.0
20050115:1910,0.0,0.0,0.0,0.0,0.6,2.55,0.0
20050115:2010,0.0,0.0,0.0,0.0,0.19,2.34,0.0
20050115:2110,0.0,0.0,0.0,0.0,-0.17,2.21,0.0
20050115:2210,0.0,0.0,0.0,0.0,-0.57,2.14,0.0
20050115:2310,0.0,0.0,0.0,0.0,-0.92,2.07,0.0
20050116:0010,0.0,0.0,0.0,0.0,-1.26,2.07,0.0
20050116:0110,0.0,0.0,0.0,0.0,-1.57,2.0,0.0
20050116:0210,0.0,0.0,0.0,0.0,-1.8,2.0,0.0
20050116:0310,0.0,0.0,0.0,0.0,-2.0,1.93,0.0
20050116:0410,0.0,0.0,0.0,0.0,-2.12,1.86,0.0
20050116:0510,0.0,0.0,0.0,0.0,-2.12,1.79,0.0
20050116:0610,0.0,0.0,0.0,0.0,-2.14,1.79,0.0
20050116:0710,0.0,0.0,0.0,0.0,-2.14,2.07,0.0
20050116:0810,0.0,0.0,0.0,0.0,-1.81,2.07,0.0
20050116:0910,41.0,59.0,0.0,10.81,-0.21,1.86,0.0
20050116:1010,92.0,101.0,0.0,16.25,1.97,2.14,0.0
20050116:1110,150.01,118.0,0.0,19.55,3.93,2.34,0.0
20050116:1210,116.01,150.0,0.0,20.38,5.5,2.48,0.0
20050116:1310,189.01,104.0,0.0,18.66,6.55,2.55,0.0
20050116:1410,66.0,122.0,0.0,14.57,7.2,2.55,0.0
20050116:1510,30.0,77.0,0.0,8.5,7.05,2.28,0.0
20050116:1610,0.0,5.0,0.0,0.9,5.84,2.62,0.0
20050116:1710,0.0,0.0,0.0,0.0,4.61,2.76,0.0
20050116:1810,0.0,0.0,0.0,0.0,4.09,2.69,0.0
20050116:1910,0.0,0.0,0.0,0.0,3.3,2.76,0.0
20050116:2010,0.0,0.0,0.0,0.0,3.39,2.69,0.0
20050116:2110,0.0,0.0,0.0,0.0,3.27,2.55,0.0
20050116:2210,0.0,0.0,0.0,0.0,3.22,2.41,0.0
20050116:2310,0.0,0.0,0.0,0.0,3.25,2.34,0.0
20050117:0010,0.0,0.0,0.0,0.0,3.44,2.34,0.0
20050117:0110,0.0,0.0,0.0,0.0,3.57,2.34,0.0
20050117:0210,0.0,0.0,0.0,0.0,3.7,2.48,0.0
20050117:0310,0.0,0.0,0.0,0.0,4.01,2.55,0.0
20050117:0410,0.0,0.0,0.0,0.0,4.39,2.62,0.0
20050117:0510,0.0,0.0,0.0,0.0,4.93,2.69,0.0
20050117:0610,0.0,0.0,0.0,0.0,5.16,2.69,0.0
20050117:0710,0.0,0.0,0.0,0.0,4.88,2.76,0.0
