Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130107:1610,0.0,0.0,0.0,0.0,7.23,0.62,0.0
20130107:1710,0.0,0.0,0.0,0.0,6.26,1.17,0.0
20130107:1810,0.0,0.0,0.0,0.0,4.98,1.24,0.0
20130107:1910,0.0,0.0,0.0,0.0,5.71,0.9,0.0
20130107:2010,0.0,0.0,0.0,0.0,5.62,0.97,0.0
20130107:2110,0.0,0.0,0.0,0.0,5.62,0.9,0.0
20130107:2210,0.0,0.0,0.0,0.0,5.55,1.1,0.0
20130107:2310,0.0,0.0,0.0,0.0,5.41,1.31,0.0
20130108:0010,0.0,0.0,0.0,0.0,5.2,1.38,0.0
20130108:0110,0.0,0.0,0.0,0.0,4.96,1.38,0.0
20130108:0210,0.0,0.0,0.0,0.0,4.88,1.31,0.0
20130108:0310,0.0,0.0,0.0,0.0,4.92,1.17,0.0
20130108:0410,0.0,0.0,0.0,0.0,4.69,1.24,0.0
20130108:0510,0.0,0.0,0.0,0.0,4.74,1.1,0.0
20130108:0610,0.0,0.0,0.0,0.0,4.5,1.1,0.0
20130108:0710,0.0,0.0,0.0,0.0,4.23,0.9,0.0
20130108:0810,0.0,11.0,0.0,3.0,4.16,0.9,0.0
20130108:0910,1.0,52.0,0.0,9.96,4.21,1.1,0.0
20130108:1010,0.0,38.0,0.0,15.23,4.33,1.45,0.0
20130108:1110,0.0,48.0,0.0,18.36,4.56,1.72,0.0
20130108:1210,0.0,49.0,0.0,19.06,4.81,1.86,0.0
20130108:1310,0.0,48.0,0.0,17.24,4.85,1.79,0.0
20130108:1410,0.0,44.0,0.0,13.1,5.0,1.66,0.0
20130108:1510,8.0,46.0,0.0,7.02,4.98,1.52,0.0
20130108:1610,0.0,0.0,0.0,0.0,4.82,1.17,0.0
20130108:1710,0.0,0.0,0.0,0.0,4.68,0.9,0.0
20130108:1810,0.0,0.0,0.0,0.0,4.63,0.9,0.0
20130108:1910,0.0,0.0,0.0,0.0,3.95,1.45,0.0
20130108:2010,0.0,0.0,0.0,0.0,3.88,1.31,0.0
20130108:2110,0.0,0.0,0.0,0.0,3.79,1.45,0.0
20130108:2210,0.0,0.0,0.0,0.0,3.75,1.52,0.0
20130108:2310,0.0,0.0,0.0,0.0,3.73,1.52,0.0
20130109:0010,0.0,0.0,0.0,0.0,3.68,1.52,0.0
20130109:0110,0.0,0.0,0.0,0.0,3.67,1.66,0.0
20130109:0210,0.0,0.0,0.0,0.0,3.77,1.52,0.0
20130109:0310,0.0,0.0,0.0,0.0,3.86,1.31,0.0
20130109:0410,0.0,0.0,0.0,0.0,3.76,1.52,0.0
20130109:0510,0.0,0.0,0.0,0.0,3.59,1.52,0.0
20130109:0610,0.0,0.0,0.0,0.0,3.59,1.79,0.0
20130109:0710,0.0,0.0,0.0,0.0,3.32,2.07,0.0
20130109:0810,0.0,8.0,0.0,3.06,3.47,2.34,0.0
20130109:0910,7.0,68.0,0.0,10.05,3.74,2.28,0.0
20130109:1010,0.0,74.0,0.0,15.33,4.04,2.55,0.0
20130109:1110,0.0,51.0,0.0,18.48,4.45,2.55,0.0
20130109:1210,0.0,37.0,0.0,19.2,4.87,2.62,0.0
20130109:1310,0.0,68.0,0.0,17.4,5.07,2.55,0.0
20130109:1410,0.0,39.0,0.0,13.27,5.28,2.48,0.0
20130109:1510,0.0,29.0,0.0,7.19,5.38,2.21,0.0
20130109:1610,0.0,0.0,0.0,0.0,5.43,2.07,0.0
20130109:1710,0.0,0.0,0.0,0.0,5.41,2.07,0.0
20130109:1810,0.0,0.0,0.0,0.0,5.43,2.21,0.0
20130109:1910,0.0,0.0,0.0,0.0,5.01,2.28,0.0
20130109:2010,0.0,0.0,0.0,0.0,5.03,2.07,0.0
20130109:2110,0.0,0.0,0.0,0.0,5.05,2.07,0.0
20130109:2210,0.0,0.0,0.0,0.0,5.05,2.14,0.0
20130109:2310,0.0,0.0,0.0,0.0,5.1,2.28,0.0
20130110:0010,0.0,0.0,0.0,0.0,5.17,2.28,0.0
20130110:0110,0.0,0.0,0.0,0.0,5.23,2.34,0.0
20130110:0210,0.0,0.0,0.0,0.0,5.3,2.28,0.0
20130110:0310,0.0,0.0,0.0,0.0,5.42,2.28,0.0
20130110:0410,0.0,0.0,0.0,0.0,5.53,2.28,0.0
20130110:0510,0.0,0.0,0.0,0.0,5.63,2.28,0.0
20130110:0610,0.0,0.0,0.0,0.0,5.77,2.28,0.0
20130110:0710,0.0,0.0,0.0,0.0,5.63,1.79,0.0
20130110:0810,6.0,15.68,0.0,3.13,5.77,1.79,0.0
20130110:0910,4.0,62.0,0.0,10.14,5.99,1.86,0.0
20130110:1010,0.0,52.0,0.0,15.44,6.36,2.0,0.0
20130110:1110,0.0,45.0,0.0,18.61,6.85,2.07,0.0
20130110:1210,0.0,89.0,0.0,19.35,7.26,2.41,0.0
20130110:1310,1.0,93.0,0.0,17.56,7.76,2.76,0.0
20130110:1410,11.0,94.0,0.0,13.44,8.04,2.34,0.0
20130110:1510,19.0,49.0,0.0,7.36,8.26,2.28,0.0
20130110:1610,0.0,0.0,0.0,0.0,8.38,2.41,0.0
20130110:1710,0.0,0.0,0.0,0.0,8.41,2.69,0.0
20130110:1810,0.0,0.0,0.0,0.0,8.36,2.9,0.0
20130110:1910,0.0,0.0,0.0,0.0,7.92,2.62,0.0
20130110:2010,0.0,0.0,0.0,0.0,7.88,3.03,0.0
20130110:2110,0.0,0.0,0.0,0.0,7.65,3.24,0.0
20130110:2210,0.0,0.0,0.0,0.0,7.42,3.31,0.0
20130110:2310,0.0,0.0,0.0,0.0,7.27,3.45,0.0
20130111:0010,0.0,0.0,0.0,0.0,7.06,3.72,0.0
20130111:0110,0.0,0.0,0.0,0.0,6.85,3.66,0.0
20130111:0210,0.0,0.0,0.0,0.0,6.5,3.79,0.0
20130111:0310,0.0,0.0,0.0,0.0,6.05,3.72,0.0
20130111:0410,0.0,0.0,0.0,0.0,5.58,3.66,0.0
20130111:0510,0.0,0.0,0.0,0.0,5.12,3.59,0.0
20130111:0610,0.0,0.0,0.0,0.0,4.9,3.17,0.0
20130111:0710,0.0,0.0,0.0,0.0,4.86,2.9,0.0
20130111:0810,4.0,17.09,0.0,3.21,4.58,2.62,0.0
20130111:0910,88.01,54.0,0.0,10.23,4.63,2.55,0.0
20130111:1010,72.0,117.0,0.0,15.56,4.86,2.9,0.0
20130111:1110,81.0,146.0,0.0,18.75,5.24,3.38,0.0
20130111:1210,122.01,139.0,0.0,19.5,5.72,3.1,0.0
20130111:1310,13.0,131.0,0.0,17.73,6.2,2.69,0.0
20130111:1410,4.0,86.0,0.0,13.61,6.44,2.21,0.0
20130111:1510,1.0,39.0,0.0,7.54,6.48,1.38,0.0
20130111:1610,0.0,0.0,0.0,0.0,6.24,0.97,0.0
20130111:1710,0.0,0.0,0.0,0.0,5.59,1.52,0.0
20130111:1810,0.0,0.0,0.0,0.0,4.64,1.86,0.0
20130111:1910,0.0,0.0,0.0,0.0,4.88,1.66,0.0
20130111:2010,0.0,0.0,0.0,0.0,4.25,1.86,0.0
20130111:2110,0.0,0.0,0.0,0.0,3.52,1.86,0.0
20130111:2210,0.0,0.0,0.0,0.0,2.85,1.72,0.0
20130111:2310,0.0,0.0,0.0,0.0,2.51,1.59,0.0
20130112:0010,0.0,0.0,0.0,0.0,2.75,1.52,0.0
20130112:0110,0.0,0.0,0.0,0.0,3.06,1.72,0.0
20130112:0210,0.0,0.0,0.0,0.0,3.39,2.07,0.0
20130112:0310,0.0,0.0,0.0,0.0,3.96,2.41,0.0
20130112:0410,0.0,0.0,0.0,0.0,4.34,2.69,0.0
20130112:0510,0.0,0.0,0.0,0.0,4.35,2.9,0.0
20130112:0610,0.0,0.0,0.0,0.0,4.64,3.1,0.0
20130112:0710,0.0,0.0,0.0,0.0,3.74,2.83,0.0
20130112:0810,0.0,14.0,0.0,3.29,3.63,3.1,0.0
20130112:0910,2.0,58.0,0.0,10.33,4.02,3.31,0.0
20130112:1010,4.0,101.0,0.0,15.68,4.62,3.38,0.0
20130112:1110,1.0,104.0,0.0,18.9,5.12,3.31,0.0
20130112:1210,2.0,117.0,0.0,19.67,5.42,3.66,0.0
20130112:1310,0.0,47.0,0.0,17.9,5.43,3.86,0.0
20130112:1410,0.0,47.0,0.0,13.79,5.16,3.24,0.0
20130112:1510,1.0,38.0,0.0,7.72,4.85,3.03,0.0
20130112:1610,0.0,0.0,0.0,0.0,4.59,2.34,0.0
20130112:1710,0.0,0.0,0.0,0.0,4.33,2.0,0.0
20130112:1810,0.0,0.0,0.0,0.0,4.21,1.86,0.0
20130112:1910,0.0,0.0,0.0,0.0,4.76,1.66,0.0
20130112:2010,0.0,0.0,0.0,0.0,4.55,1.66,0.0
20130112:2110,0.0,0.0,0.0,0.0,3.8,1.79,0.0
20130112:2210,0.0,0.0,0.0,0.0,3.32,1.66,0.0
20130112:2310,0.0,0.0,0.0,0.0,2.91,1.45,0.0
20130113:0010,0.0,0.0,0.0,0.0,2.77,1.17,0.0
20130113:0110,0.0,0.0,0.0,0.0,2.5,1.38,0.0
20130113:0210,0.0,0.0,0.0,0.0,2.3,1.52,0.0
20130113:0310,0.0,0.0,0.0,0.0,2.5,1.52,0.0
20130113:0410,0.0,0.0,0.0,0.0,2.47,1.52,0.0
20130113:0510,0.0,0.0,0.0,0.0,2.57,1.45,0.0
20130113:0610,0.0,0.0,0.0,0.0,2.65,1.52,0.0
20130113:0710,0.0,0.0,0.0,0.0,1.71,2.62,0.0
20130113:0810,3.0,17.35,0.0,3.38,2.0,2.69,0.0
20130113:0910,5.0,68.0,0.0,10.44,2.46,3.03,0.0
20130113:1010,0.0,44.0,0.0,15.81,2.9,3.03,0.0
20130113:1110,0.0,77.0,0.0,19.05,3.2,3.24,0.0
20130113:1210,47.0,161.0,0.0,19.83,3.57,3.59,0.0
20130113:1310,14.0,135.0,0.0,18.08,3.68,3.59,0.0
20130113:1410,4.0,91.0,0.0,13.98,3.7,3.52,0.0
20130113:1510,30.0,53.0,0.0,7.91,3.6,3.17,0.0
20130113:1610,0.0,0.0,0.0,0.0,3.33,3.24,0.0
20130113:1710,0.0,0.0,0.0,0.0,3.01,3.1,0.0
20130113:1810,0.0,0.0,0.0,0.0,2.73,3.1,0.0
20130113:1910,0.0,0.0,0.0,0.0,1.55,2.76,0.0
20130113:2010,0.0,0.0,0.0,0.0,1.11,2.83,0.0
20130113:2110,0.0,0.0,0.0,0.0,0.72,3.1,0.0
20130113:2210,0.0,0.0,0.0,0.0,0.28,3.66,0.0
20130113:2310,0.0,0.0,0.0,0.0,-0.17,3.86,0.0
20130114:0010,0.0,0.0,0.0,0.0,-0.6,3.72,0.0
20130114:0110,0.0,0.0,0.0,0.0,-0.97,4.0,0.0
20130114:0210,0.0,0.0,0.0,0.0,-1.35,4.28,0.0
20130114:0310,0.0,0.0,0.0,0.0,-1.7,4.0,0.0
20130114:0410,0.0,0.0,0.0,0.0,-2.07,3.31,0.0
20130114:0510,0.0,0.0,0.0,0.0,-2.62,2.83,0.0
20130114:0610,0.0,0.0,0.0,0.0,-3.03,2.48,0.0
20130114:0710,0.0,0.0,0.0,0.0,-2.88,2.21,0.0
20130114:0810,19.0,13.23,0.0,3.48,-2.89,1.86,0.0
20130114:0910,89.01,59.0,0.0,10.56,-2.46,1.79,0.0
20130114:1010,193.01,65.0,0.0,15.95,-1.63,1.38,0.0
20130114:1110,238.01,78.0,0.0,19.21,-0.71,0.97,0.0
20130114:1210,133.01,143.0,0.0,20.01,0.01,1.24,0.0
20130114:1310,53.0,149.0,0.0,18.27,0.67,1.66,0.0
20130114:1410,35.0,111.0,0.0,14.17,1.21,2.41,0.0
20130114:1510,20.0,58.0,0.0,8.1,1.35,3.03,0.0
20130114:1610,0.0,0.0,0.0,0.0,1.27,3.17,0.0
20130114:1710,0.0,0.0,0.0,0.0,1.25,3.79,0.0
20130114:1810,0.0,0.0,0.0,0.0,1.61,4.48,0.0
20130114:1910,0.0,0.0,0.0,0.0,1.61,4.97,0.0
20130114:2010,0.0,0.0,0.0,0.0,1.51,5.52,0.0
20130114:2110,0.0,0.0,0.0,0.0,1.48,5.86,0.0
20130114:2210,0.0,0.0,0.0,0.0,1.39,5.79,0.0
20130114:2310,0.0,0.0,0.0,0.0,1.24,5.24,0.0
20130115:0010,0.0,0.0,0.0,0.0,1.42,4.28,0.0
20130115:0110,0.0,0.0,0.0,0.0,1.69,3.79,0.0
20130115:0210,0.0,0.0,0.0,0.0,1.78,4.07,0.0
20130115:0310,0.0,0.0,0.0,0.0,1.48,4.14,0.0
20130115:0410,0.0,0.0,0.0,0.0,0.71,3.79,0.0
20130115:0510,0.0,0.0,0.0,0.0,0.25,3.59,0.0
20130115:0610,0.0,0.0,0.0,0.0,-0.17,3.31,0.0
20130115:0710,0.0,0.0,0.0,0.0,-0.1,3.52,0.0
20130115:0810,7.0,19.33,0.0,3.58,-0.21,3.59,0.0
20130115:0910,19.0,79.0,0.0,10.68,0.51,3.66,0.0
20130115:1010,0.0,50.0,0.0,16.09,1.48,5.45,0.0
20130115:1110,0.0,52.0,0.0,19.37,2.3,5.24,0.0
20130115:1210,0.0,48.0,0.0,20.19,2.73,5.79,0.0
20130115:1310,0.0,38.0,0.0,18.46,3.25,7.17,0.0
20130115:1410,0.0,35.0,0.0,14.37,3.13,5.93,0.0
20130115:1510,5.0,53.0,0.0,8.3,2.78,5.31,0.0
20130115:1610,0.0,0.0,0.0,0.0,2.02,4.28,0.0
20130115:1710,0.0,0.0,0.0,0.0,1.12,3.52,0.0
20130115:1810,0.0,0.0,0.0,0.0,0.25,2.83,0.0
20130115:1910,0.0,0.0,0.0,0.0,-0.44,2.69,0.0
20130115:2010,0.0,0.0,0.0,0.0,-1.13,2.28,0.0
20130115:2110,0.0,0.0,0.0,0.0,-1.94,2.14,0.0
20130115:2210,0.0,0.0,0.0,0.0,-2.45,2.21,0.0
20130115:2310,0.0,0.0,0.0,0.0,-2.76,2.07,0.0
20130116:0010,0.0,0.0,0.0,0.0,-2.97,1.93,0.0
20130116:0110,0.0,0.0,0.0,0.0,-3.42,1.72,0.0
20130116:0210,0.0,0.0,0.0,0.0,-3.81,1.52,0.0
20130116:0310,0.0,0.0,0.0,0.0,-3.83,1.31,0.0
20130116:0410,0.0,0.0,0.0,0.0,-4.01,1.66,0.0
20130116:0510,0.0,0.0,0.0,0.0,-4.13,1.86,0.0
20130116:0610,0.0,0.0,0.0,0.0,-3.7,1.86,0.0
20130116:0710,0.0,0.0,0.0,0.0,-4.07,2.14,0.0
20130116:0810,7.0,20.31,0.0,3.69,-4.42,2.07,0.0
20130116:0910,31.0,83.0,0.0,10.81,-3.71,2.0,0.0
20130116:1010,41.0,132.0,0.0,16.25,-2.62,2.55,0.0
20130116:1110,60.0,161.0,0.0,19.55,-1.8,2.76,0.0
20130116:1210,186.01,123.0,0.0,20.38,-1.14,3.1,0.0
20130116:1310,234.01,75.0,0.0,18.66,-0.68,3.38,0.0
20130116:1410,161.01,67.0,0.0,14.57,-0.65,3.52,0.0
20130116:1510,74.01,43.0,0.0,8.5,-0.92,3.59,0.0
20130116:1610,0.0,0.0,0.0,0.0,-1.6,2.76,0.0
20130116:1710,0.0,0.0,0.0,0.0,-2.56,2.62,0.0
20130116:1810,0.0,0.0,0.0,0.0,-3.07,2.48,0.0
20130116:1910,0.0,0.0,0.0,0.0,-3.4,2.48,0.0
20130116:2010,0.0,0.0,0.0,0.0,-3.62,2.28,0.0
20130116:2110,0.0,0.0,0.0,0.0,-3.89,2.21,0.0
20130116:2210,0.0,0.0,0.0,0.0,-4.08,2.07,0.0
20130116:2310,0.0,0.0,0.0,0.0,-4.35,2.0,0.0
20130117:0010,0.0,0.0,0.0,0.0,-4.68,1.93,0.0
20130117:0110,0.0,0.0,0.0,0.0,-4.97,1.93,0.0
20130117:0210,0.0,0.0,0.0,0.0,-5.28,1.86,0.0
20130117:0310,0.0,0.0,0.0,0.0,-5.53,2.0,0.0
20130117:0410,0.0,0.0,0.0,0.0,-5.59,2.07,0.0
20130117:0510,0.0,0.0,0.0,0.0,-5.59,2.07,0.0
20130117:0610,0.0,0.0,0.0,0.0,-5.64,2.07,0.0
