Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140104:0110,0.0,0.0,0.0,0.0,6.92,5.17,0.0
20140104:0210,0.0,0.0,0.0,0.0,7.21,5.17,0.0
20140104:0310,0.0,0.0,0.0,0.0,7.27,4.97,0.0
20140104:0410,0.0,0.0,0.0,0.0,7.29,4.83,0.0
20140104:0510,0.0,0.0,0.0,0.0,7.39,4.48,0.0
20140104:0610,0.0,0.0,0.0,0.0,7.39,3.93,0.0
20140104:0710,0.0,0.0,0.0,0.0,7.21,4.41,0.0
20140104:0810,5.0,13.92,0.0,2.81,7.44,4.9,0.0
20140104:0910,86.01,49.0,0.0,9.71,8.07,5.17,0.0
20140104:1010,181.01,58.0,0.0,14.89,9.22,5.52,0.0
20140104:1110,211.01,75.0,0.0,17.94,10.26,5.38,0.0
20140104:1210,54.0,149.0,0.0,18.56,10.78,4.41,0.0
20140104:1310,164.01,86.0,0.0,16.69,10.46,6.21,0.0
20140104:1410,0.0,57.0,0.0,12.51,10.68,5.17,0.0
20140104:1510,4.0,39.0,0.0,6.41,10.21,4.97,0.0
20140104:1610,0.0,0.0,0.0,0.0,9.53,4.14,0.0
20140104:1710,0.0,0.0,0.0,0.0,8.68,3.24,0.0
20140104:1810,0.0,0.0,0.0,0.0,8.15,2.62,0.0
20140104:1910,0.0,0.0,0.0,0.0,7.8,4.76,0.0
20140104:2010,0.0,0.0,0.0,0.0,7.41,4.41,0.0
20140104:2110,0.0,0.0,0.0,0.0,6.98,4.41,0.0
20140104:2210,0.0,0.0,0.0,0.0,6.46,4.69,0.0
20140104:2310,0.0,0.0,0.0,0.0,5.55,4.69,0.0
20140105:0010,0.0,0.0,0.0,0.0,4.76,4.41,0.0
20140105:0110,0.0,0.0,0.0,0.0,4.08,4.07,0.0
20140105:0210,0.0,0.0,0.0,0.0,3.46,3.79,0.0
20140105:0310,0.0,0.0,0.0,0.0,2.95,3.59,0.0
20140105:0410,0.0,0.0,0.0,0.0,3.12,3.72,0.0
20140105:0510,0.0,0.0,0.0,0.0,3.84,4.0,0.0
20140105:0610,0.0,0.0,0.0,0.0,4.31,3.59,0.0
20140105:0710,0.0,0.0,0.0,0.0,3.98,3.24,0.0
20140105:0810,7.0,13.5,0.0,2.85,3.8,3.03,0.0
20140105:0910,46.0,68.0,0.0,9.76,4.51,3.1,0.0
20140105:1010,165.01,67.0,0.0,14.96,5.68,3.52,0.0
20140105:1110,109.01,129.0,0.0,18.03,6.51,4.21,0.0
20140105:1210,66.0,148.0,0.0,18.67,7.09,4.0,0.0
20140105:1310,184.01,77.0,0.0,16.82,7.48,4.21,0.0
20140105:1410,116.01,65.0,0.0,12.65,7.74,3.72,0.0
20140105:1510,1.0,31.0,0.0,6.56,7.54,3.24,0.0
20140105:1610,0.0,0.0,0.0,0.0,7.25,3.79,0.0
20140105:1710,0.0,0.0,0.0,0.0,7.56,4.48,0.0
20140105:1810,0.0,0.0,0.0,0.0,8.1,5.31,0.0
20140105:1910,0.0,0.0,0.0,0.0,8.46,6.07,0.0
20140105:2010,0.0,0.0,0.0,0.0,8.6,6.62,0.0
20140105:2110,0.0,0.0,0.0,0.0,8.63,6.69,0.0
20140105:2210,0.0,0.0,0.0,0.0,8.71,6.48,0.0
20140105:2310,0.0,0.0,0.0,0.0,8.98,6.41,0.0
20140106:0010,0.0,0.0,0.0,0.0,9.56,6.34,0.0
20140106:0110,0.0,0.0,0.0,0.0,10.26,6.41,0.0
20140106:0210,0.0,0.0,0.0,0.0,10.66,6.83,0.0
20140106:0310,0.0,0.0,0.0,0.0,10.93,7.03,0.0
20140106:0410,0.0,0.0,0.0,0.0,11.24,6.97,0.0
20140106:0510,0.0,0.0,0.0,0.0,11.18,6.97,0.0
20140106:0610,0.0,0.0,0.0,0.0,10.9,6.83,0.0
20140106:0710,0.0,0.0,0.0,0.0,10.85,6.55,0.0
20140106:0810,7.0,14.43,0.0,2.89,11.04,6.41,0.0
20140106:0910,11.0,67.0,0.0,9.82,11.24,6.48,0.0
20140106:1010,71.0,109.0,0.0,15.04,11.77,6.69,0.0
20140106:1110,22.0,138.0,0.0,18.13,12.41,5.72,0.0
20140106:1210,7.0,127.0,0.0,18.79,12.87,6.07,0.0
20140106:1310,44.0,131.0,0.0,16.95,12.92,6.97,0.0
20140106:1410,4.0,81.0,0.0,12.8,12.39,6.97,0.0
20140106:1510,2.0,36.0,0.0,6.7,11.38,6.07,0.0
20140106:1610,0.0,0.0,0.0,0.0,11.09,6.07,0.0
20140106:1710,0.0,0.0,0.0,0.0,11.04,6.34,0.0
20140106:1810,0.0,0.0,0.0,0.0,10.96,6.76,0.0
20140106:1910,0.0,0.0,0.0,0.0,11.58,7.1,0.0
20140106:2010,0.0,0.0,0.0,0.0,11.34,6.69,0.0
20140106:2110,0.0,0.0,0.0,0.0,10.96,6.48,0.0
20140106:2210,0.0,0.0,0.0,0.0,10.55,6.34,0.0
20140106:2310,0.0,0.0,0.0,0.0,9.96,6.14,0.0
20140107:0010,0.0,0.0,0.0,0.0,9.63,5.79,0.0
20140107:0110,0.0,0.0,0.0,0.0,9.22,5.45,0.0
20140107:0210,0.0,0.0,0.0,0.0,8.85,5.1,0.0
20140107:0310,0.0,0.0,0.0,0.0,8.38,4.69,0.0
20140107:0410,0.0,0.0,0.0,0.0,8.15,4.48,0.0
20140107:0510,0.0,0.0,0.0,0.0,8.27,4.48,0.0
20140107:0610,0.0,0.0,0.0,0.0,8.72,4.76,0.0
20140107:0710,0.0,0.0,0.0,0.0,9.0,4.9,0.0
20140107:0810,13.0,11.49,0.0,2.94,9.69,5.17,0.0
20140107:0910,45.0,68.0,0.0,9.89,10.19,5.45,0.0
20140107:1010,168.01,66.0,0.0,15.13,10.64,5.52,0.0
20140107:1110,35.0,145.0,0.0,18.24,10.82,5.31,0.0
20140107:1210,0.0,96.0,0.0,18.92,11.24,4.97,0.0
20140107:1310,3.0,107.0,0.0,17.09,11.24,4.62,0.0
20140107:1410,25.0,97.0,0.0,12.95,11.2,4.28,0.0
20140107:1510,42.0,39.0,0.0,6.86,10.95,4.0,0.0
20140107:1610,0.0,0.0,0.0,0.0,10.57,3.79,0.0
20140107:1710,0.0,0.0,0.0,0.0,10.26,3.66,0.0
20140107:1810,0.0,0.0,0.0,0.0,10.02,3.66,0.0
20140107:1910,0.0,0.0,0.0,0.0,9.92,3.66,0.0
20140107:2010,0.0,0.0,0.0,0.0,9.91,3.72,0.0
20140107:2110,0.0,0.0,0.0,0.0,9.97,4.21,0.0
20140107:2210,0.0,0.0,0.0,0.0,10.23,4.55,0.0
20140107:2310,0.0,0.0,0.0,0.0,10.18,4.97,0.0
20140108:0010,0.0,0.0,0.0,0.0,10.1,4.9,0.0
20140108:0110,0.0,0.0,0.0,0.0,9.76,4.69,0.0
20140108:0210,0.0,0.0,0.0,0.0,9.51,4.21,0.0
20140108:0310,0.0,0.0,0.0,0.0,9.26,3.72,0.0
20140108:0410,0.0,0.0,0.0,0.0,8.83,3.24,0.0
20140108:0510,0.0,0.0,0.0,0.0,8.4,3.1,0.0
20140108:0610,0.0,0.0,0.0,0.0,8.56,3.1,0.0
20140108:0710,0.0,0.0,0.0,0.0,8.62,2.62,0.0
20140108:0810,4.0,16.08,0.0,3.0,8.68,2.69,0.0
20140108:0910,22.0,72.0,0.0,9.96,8.96,2.76,0.0
20140108:1010,143.01,80.0,0.0,15.23,10.1,4.14,0.0
20140108:1110,39.0,146.0,0.0,18.36,11.01,4.62,0.0
20140108:1210,74.0,149.0,0.0,19.06,11.74,4.28,0.0
20140108:1310,76.0,130.0,0.0,17.24,12.43,4.21,0.0
20140108:1410,16.0,96.0,0.0,13.1,12.83,3.86,0.0
20140108:1510,35.0,43.0,0.0,7.02,12.48,2.83,0.0
20140108:1610,0.0,0.0,0.0,0.0,11.65,2.76,0.0
20140108:1710,0.0,0.0,0.0,0.0,10.76,2.76,0.0
20140108:1810,0.0,0.0,0.0,0.0,10.36,3.03,0.0
20140108:1910,0.0,0.0,0.0,0.0,10.28,3.17,0.0
20140108:2010,0.0,0.0,0.0,0.0,9.91,3.31,0.0
20140108:2110,0.0,0.0,0.0,0.0,9.73,3.38,0.0
20140108:2210,0.0,0.0,0.0,0.0,9.88,3.52,0.0
20140108:2310,0.0,0.0,0.0,0.0,10.39,4.0,0.0
20140109:0010,0.0,0.0,0.0,0.0,10.57,4.34,0.0
20140109:0110,0.0,0.0,0.0,0.0,10.07,4.48,0.0
20140109:0210,0.0,0.0,0.0,0.0,9.81,4.97,0.0
20140109:0310,0.0,0.0,0.0,0.0,9.77,5.38,0.0
20140109:0410,0.0,0.0,0.0,0.0,9.76,5.52,0.0
20140109:0510,0.0,0.0,0.0,0.0,9.6,5.38,0.0
20140109:0610,0.0,0.0,0.0,0.0,9.55,5.45,0.0
20140109:0710,0.0,0.0,0.0,0.0,9.89,5.86,0.0
20140109:0810,3.0,15.36,0.0,3.06,10.01,5.93,0.0
20140109:0910,4.0,64.0,0.0,10.05,10.12,5.86,0.0
20140109:1010,20.0,116.0,0.0,15.33,10.23,6.21,0.0
20140109:1110,0.0,67.0,0.0,18.48,10.42,6.62,0.0
20140109:1210,0.0,59.0,0.0,19.2,10.36,6.62,0.0
20140109:1310,2.0,102.0,0.0,17.4,9.99,6.28,0.0
20140109:1410,0.0,56.0,0.0,13.27,9.67,6.07,0.0
20140109:1510,1.0,37.0,0.0,7.19,9.28,5.52,0.0
20140109:1610,0.0,0.0,0.0,0.0,8.79,4.55,0.0
20140109:1710,0.0,0.0,0.0,0.0,8.33,3.86,0.0
20140109:1810,0.0,0.0,0.0,0.0,8.02,3.45,0.0
20140109:1910,0.0,0.0,0.0,0.0,7.52,3.45,0.0
20140109:2010,0.0,0.0,0.0,0.0,6.85,3.38,0.0
20140109:2110,0.0,0.0,0.0,0.0,6.05,3.24,0.0
20140109:2210,0.0,0.0,0.0,0.0,5.53,3.1,0.0
20140109:2310,0.0,0.0,0.0,0.0,5.35,2.97,0.0
20140110:0010,0.0,0.0,0.0,0.0,5.27,2.76,0.0
20140110:0110,0.0,0.0,0.0,0.0,4.93,2.69,0.0
20140110:0210,0.0,0.0,0.0,0.0,4.69,2.62,0.0
20140110:0310,0.0,0.0,0.0,0.0,4.65,2.55,0.0
20140110:0410,0.0,0.0,0.0,0.0,4.52,2.41,0.0
20140110:0510,0.0,0.0,0.0,0.0,4.46,2.21,0.0
20140110:0610,0.0,0.0,0.0,0.0,4.39,2.07,0.0
20140110:0710,0.0,0.0,0.0,0.0,4.96,2.07,0.0
20140110:0810,1.0,13.82,0.0,3.13,5.04,2.28,0.0
20140110:0910,0.0,49.0,0.0,10.14,4.95,2.48,0.0
20140110:1010,0.0,68.0,0.0,15.44,4.85,2.97,0.0
20140110:1110,0.0,84.0,0.0,18.61,5.53,2.9,0.0
20140110:1210,0.0,94.0,0.0,19.35,6.19,2.69,0.0
20140110:1310,2.0,106.0,0.0,17.56,6.82,2.62,0.0
20140110:1410,0.0,70.0,0.0,13.44,7.28,2.48,0.0
20140110:1510,0.0,15.0,0.0,7.36,7.54,1.86,0.0
20140110:1610,0.0,0.0,0.0,0.0,7.54,1.24,0.0
20140110:1710,0.0,0.0,0.0,0.0,7.22,1.24,0.0
20140110:1810,0.0,0.0,0.0,0.0,6.98,1.38,0.0
20140110:1910,0.0,0.0,0.0,0.0,6.32,1.31,0.0
20140110:2010,0.0,0.0,0.0,0.0,6.13,1.52,0.0
20140110:2110,0.0,0.0,0.0,0.0,6.02,1.66,0.0
20140110:2210,0.0,0.0,0.0,0.0,5.55,1.86,0.0
20140110:2310,0.0,0.0,0.0,0.0,5.64,1.79,0.0
20140111:0010,0.0,0.0,0.0,0.0,5.73,1.66,0.0
20140111:0110,0.0,0.0,0.0,0.0,5.02,1.17,0.0
20140111:0210,0.0,0.0,0.0,0.0,4.91,1.17,0.0
20140111:0310,0.0,0.0,0.0,0.0,4.72,1.38,0.0
20140111:0410,0.0,0.0,0.0,0.0,4.75,1.17,0.0
20140111:0510,0.0,0.0,0.0,0.0,4.74,0.9,0.0
20140111:0610,0.0,0.0,0.0,0.0,4.97,0.48,0.0
20140111:0710,0.0,0.0,0.0,0.0,3.87,0.97,0.0
20140111:0810,13.0,13.37,0.0,3.21,3.69,1.24,0.0
20140111:0910,15.0,74.0,0.0,10.23,4.41,1.59,0.0
20140111:1010,45.0,122.0,0.0,15.56,6.14,2.21,0.0
20140111:1110,16.0,140.0,0.0,18.75,7.57,2.21,0.0
20140111:1210,80.0,153.0,0.0,19.5,8.71,1.86,0.0
20140111:1310,105.01,126.0,0.0,17.73,9.5,1.93,0.0
20140111:1410,78.0,93.0,0.0,13.61,9.88,2.97,0.0
20140111:1510,26.0,50.0,0.0,7.54,9.6,2.48,0.0
20140111:1610,0.0,0.0,0.0,0.0,8.99,1.93,0.0
20140111:1710,0.0,0.0,0.0,0.0,8.14,1.66,0.0
20140111:1810,0.0,0.0,0.0,0.0,7.38,1.66,0.0
20140111:1910,0.0,0.0,0.0,0.0,6.87,0.48,0.0
20140111:2010,0.0,0.0,0.0,0.0,6.25,0.76,0.0
20140111:2110,0.0,0.0,0.0,0.0,3.56,1.66,0.0
20140111:2210,0.0,0.0,0.0,0.0,2.72,1.86,0.0
20140111:2310,0.0,0.0,0.0,0.0,2.55,1.86,0.0
20140112:0010,0.0,0.0,0.0,0.0,2.26,2.0,0.0
20140112:0110,0.0,0.0,0.0,0.0,2.14,2.0,0.0
20140112:0210,0.0,0.0,0.0,0.0,2.73,2.0,0.0
20140112:0310,0.0,0.0,0.0,0.0,2.93,2.41,0.0
20140112:0410,0.0,0.0,0.0,0.0,3.08,2.69,0.0
20140112:0510,0.0,0.0,0.0,0.0,3.86,2.83,0.0
20140112:0610,0.0,0.0,0.0,0.0,4.38,3.03,0.0
20140112:0710,0.0,0.0,0.0,0.0,4.07,3.1,0.0
20140112:0810,9.0,16.0,0.0,3.29,4.56,3.72,0.0
20140112:0910,6.0,68.0,0.0,10.33,5.11,3.52,0.0
20140112:1010,2.0,96.0,0.0,15.68,5.88,4.69,0.0
20140112:1110,5.0,124.0,0.0,18.9,6.68,4.9,0.0
20140112:1210,0.0,94.0,0.0,19.67,7.53,4.55,0.0
20140112:1310,0.0,95.0,0.0,17.9,8.27,4.14,0.0
20140112:1410,1.0,77.0,0.0,13.79,8.81,3.86,0.0
20140112:1510,6.0,50.0,0.0,7.72,9.18,3.31,0.0
20140112:1610,0.0,0.0,0.0,0.0,8.7,3.24,0.0
20140112:1710,0.0,0.0,0.0,0.0,7.73,3.38,0.0
20140112:1810,0.0,0.0,0.0,0.0,7.02,3.66,0.0
20140112:1910,0.0,0.0,0.0,0.0,6.3,3.72,0.0
20140112:2010,0.0,0.0,0.0,0.0,6.4,3.72,0.0
20140112:2110,0.0,0.0,0.0,0.0,6.61,3.86,0.0
20140112:2210,0.0,0.0,0.0,0.0,7.1,4.0,0.0
20140112:2310,0.0,0.0,0.0,0.0,7.41,4.21,0.0
20140113:0010,0.0,0.0,0.0,0.0,8.02,4.48,0.0
20140113:0110,0.0,0.0,0.0,0.0,8.46,4.28,0.0
20140113:0210,0.0,0.0,0.0,0.0,8.46,3.93,0.0
20140113:0310,0.0,0.0,0.0,0.0,8.22,3.72,0.0
20140113:0410,0.0,0.0,0.0,0.0,7.88,3.38,0.0
20140113:0510,0.0,0.0,0.0,0.0,7.52,3.17,0.0
20140113:0610,0.0,0.0,0.0,0.0,7.28,3.17,0.0
20140113:0710,0.0,0.0,0.0,0.0,6.45,2.97,0.0
20140113:0810,6.0,17.63,0.0,3.38,5.92,2.9,0.0
20140113:0910,8.0,70.0,0.0,10.44,6.37,2.76,0.0
20140113:1010,28.0,123.0,0.0,15.81,7.63,3.79,0.0
20140113:1110,7.0,131.0,0.0,19.05,8.8,4.07,0.0
20140113:1210,248.01,76.0,0.0,19.83,9.46,3.52,0.0
20140113:1310,7.0,122.0,0.0,18.08,9.69,3.59,0.0
20140113:1410,23.0,106.0,0.0,13.98,9.55,3.52,0.0
20140113:1510,54.0,43.0,0.0,7.91,9.15,3.79,0.0
20140113:1610,0.0,0.0,0.0,0.0,8.03,3.24,0.0
20140113:1710,0.0,0.0,0.0,0.0,6.95,3.24,0.0
20140113:1810,0.0,0.0,0.0,0.0,6.42,3.52,0.0
20140113:1910,0.0,0.0,0.0,0.0,5.81,3.59,0.0
20140113:2010,0.0,0.0,0.0,0.0,5.61,3.86,0.0
20140113:2110,0.0,0.0,0.0,0.0,5.46,4.0,0.0
20140113:2210,0.0,0.0,0.0,0.0,5.69,4.28,0.0
20140113:2310,0.0,0.0,0.0,0.0,5.7,4.48,0.0
20140114:0010,0.0,0.0,0.0,0.0,5.9,4.55,0.0
20140114:0110,0.0,0.0,0.0,0.0,6.12,4.69,0.0
20140114:0210,0.0,0.0,0.0,0.0,6.23,4.55,0.0
20140114:0310,0.0,0.0,0.0,0.0,6.14,4.55,0.0
20140114:0410,0.0,0.0,0.0,0.0,6.04,4.55,0.0
20140114:0510,0.0,0.0,0.0,0.0,5.68,4.69,0.0
20140114:0610,0.0,0.0,0.0,0.0,5.47,4.48,0.0
20140114:0710,0.0,0.0,0.0,0.0,4.89,4.97,0.0
20140114:0810,0.0,0.0,0.0,0.0,4.4,4.76,0.0
20140114:0910,6.0,70.0,0.0,10.56,4.54,4.69,0.0
20140114:1010,164.01,79.0,0.0,15.95,5.08,5.38,0.0
20140114:1110,224.01,83.0,0.0,19.21,5.9,5.1,0.0
20140114:1210,43.0,163.0,0.0,20.01,6.36,4.9,0.0
20140114:1310,216.01,76.0,0.0,18.27,6.89,5.03,0.0
20140114:1410,73.0,102.0,0.0,14.17,6.92,4.41,0.0
20140114:1510,26.0,56.0,0.0,8.1,6.84,3.79,0.0
20140114:1610,0.0,0.0,0.0,0.0,6.15,3.17,0.0
20140114:1710,0.0,0.0,0.0,0.0,4.79,2.69,0.0
20140114:1810,0.0,0.0,0.0,0.0,3.74,2.55,0.0
20140114:1910,0.0,0.0,0.0,0.0,3.32,2.34,0.0
20140114:2010,0.0,0.0,0.0,0.0,2.42,2.34,0.0
20140114:2110,0.0,0.0,0.0,0.0,1.75,2.62,0.0
20140114:2210,0.0,0.0,0.0,0.0,1.45,2.83,0.0
20140114:2310,0.0,0.0,0.0,0.0,1.91,2.97,0.0
20140115:0010,0.0,0.0,0.0,0.0,2.73,2.97,0.0
20140115:0110,0.0,0.0,0.0,0.0,3.3,3.17,0.0
20140115:0210,0.0,0.0,0.0,0.0,3.85,3.59,0.0
20140115:0310,0.0,0.0,0.0,0.0,4.18,4.0,0.0
20140115:0410,0.0,0.0,0.0,0.0,4.24,4.48,0.0
20140115:0510,0.0,0.0,0.0,0.0,4.33,4.9,0.0
20140115:0610,0.0,0.0,0.0,0.0,4.49,5.1,0.0
20140115:0710,0.0,0.0,0.0,0.0,4.36,4.97,0.0
20140115:0810,0.0,15.0,0.0,3.58,4.65,5.03,0.0
20140115:0910,0.0,20.0,0.0,10.68,5.1,5.03,0.0
20140115:1010,0.0,74.0,0.0,16.09,5.7,4.9,0.0
20140115:1110,0.0,100.0,0.0,19.37,6.44,4.62,0.0
20140115:1210,0.0,104.0,0.0,20.19,7.06,4.62,0.0
20140115:1310,0.0,90.0,0.0,18.46,7.33,4.55,0.0
20140115:1410,2.0,81.0,0.0,14.37,7.56,4.48,0.0
20140115:1510,7.0,54.0,0.0,8.3,7.9,4.55,0.0
20140115:1610,0.0,0.0,0.0,0.0,8.11,4.69,0.0
20140115:1710,0.0,0.0,0.0,0.0,8.25,4.83,0.0
20140115:1810,0.0,0.0,0.0,0.0,8.35,4.97,0.0
20140115:1910,0.0,0.0,0.0,0.0,8.04,5.45,0.0
20140115:2010,0.0,0.0,0.0,0.0,8.17,5.66,0.0
20140115:2110,0.0,0.0,0.0,0.0,8.23,5.79,0.0
20140115:2210,0.0,0.0,0.0,0.0,8.27,5.79,0.0
20140115:2310,0.0,0.0,0.0,0.0,8.32,5.66,0.0
20140116:0010,0.0,0.0,0.0,0.0,8.17,5.17,0.0
20140116:0110,0.0,0.0,0.0,0.0,7.82,4.83,0.0
20140116:0210,0.0,0.0,0.0,0.0,7.57,4.69,0.0
20140116:0310,0.0,0.0,0.0,0.0,7.32,4.55,0.0
20140116:0410,0.0,0.0,0.0,0.0,7.41,4.48,0.0
20140116:0510,0.0,0.0,0.0,0.0,7.62,4.41,0.0
20140116:0610,0.0,0.0,0.0,0.0,7.84,4.21,0.0
20140116:0710,0.0,0.0,0.0,0.0,7.65,3.93,0.0
20140116:0810,0.0,3.0,0.0,3.69,7.79,3.86,0.0
20140116:0910,0.0,46.0,0.0,10.81,7.96,5.1,0.0
20140116:1010,2.0,94.0,0.0,16.25,7.98,5.03,0.0
20140116:1110,12.0,141.0,0.0,19.55,8.27,5.24,0.0
20140116:1210,29.0,160.0,0.0,20.38,9.31,5.38,0.0
20140116:1310,137.01,120.0,0.0,18.66,9.74,5.17,0.0
20140116:1410,131.01,77.0,0.0,14.57,9.89,5.17,0.0
20140116:1510,3.0,50.0,0.0,8.5,9.3,6.48,0.0
20140116:1610,0.0,0.0,0.0,0.0,8.91,6.14,0.0
20140116:1710,0.0,0.0,0.0,0.0,8.56,6.07,0.0
20140116:1810,0.0,0.0,0.0,0.0,8.27,6.14,0.0
20140116:1910,0.0,0.0,0.0,0.0,7.44,5.93,0.0
20140116:2010,0.0,0.0,0.0,0.0,7.39,6.0,0.0
20140116:2110,0.0,0.0,0.0,0.0,7.27,6.14,0.0
20140116:2210,0.0,0.0,0.0,0.0,7.21,6.21,0.0
20140116:2310,0.0,0.0,0.0,0.0,7.0,6.21,0.0
20140117:0010,0.0,0.0,0.0,0.0,7.35,6.34,0.0
20140117:0110,0.0,0.0,0.0,0.0,7.61,6.34,0.0
20140117:0210,0.0,0.0,0.0,0.0,7.59,6.07,0.0
20140117:0310,0.0,0.0,0.0,0.0,7.37,5.79,0.0
20140117:0410,0.0,0.0,0.0,0.0,7.17,5.59,0.0
20140117:0510,0.0,0.0,0.0,0.0,7.05,5.52,0.0
20140117:0610,0.0,0.0,0.0,0.0,6.86,5.38,0.0
20140117:0710,0.0,0.0,0.0,0.0,7.09,5.31,0.0
