Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20120103:0410,0.0,0.0,0.0,0.0,4.91,5.93,0.0
20120103:0510,0.0,0.0,0.0,0.0,5.63,6.41,0.0
20120103:0610,0.0,0.0,0.0,0.0,6.36,7.03,0.0
20120103:0710,0.0,0.0,0.0,0.0,6.96,7.52,0.0
20120103:0810,1.0,12.81,0.0,2.78,7.76,8.14,0.0
20120103:0910,6.0,64.0,0.0,9.66,8.79,8.62,0.0
20120103:1010,1.0,83.0,0.0,14.82,9.77,8.97,0.0
20120103:1110,9.0,124.0,0.0,17.85,10.61,9.1,0.0
20120103:1210,5.0,119.0,0.0,18.46,11.44,9.45,0.0
20120103:1310,0.0,67.0,0.0,16.57,11.76,9.72,0.0
20120103:1410,0.0,19.0,0.0,12.38,12.05,9.93,0.0
20120103:1510,3.0,37.0,0.0,6.27,12.32,9.93,0.0
20120103:1610,0.0,0.0,0.0,0.0,12.43,9.93,0.0
20120103:1710,0.0,0.0,0.0,0.0,12.29,9.38,0.0
20120103:1810,0.0,0.0,0.0,0.0,11.75,7.31,0.0
20120103:1910,0.0,0.0,0.0,0.0,11.54,6.76,0.0
20120103:2010,0.0,0.0,0.0,0.0,11.17,5.17,0.0
20120103:2110,0.0,0.0,0.0,0.0,10.55,4.9,0.0
20120103:2210,0.0,0.0,0.0,0.0,9.7,4.69,0.0
20120103:2310,0.0,0.0,0.0,0.0,8.84,5.03,0.0
20120104:0010,0.0,0.0,0.0,0.0,8.48,4.97,0.0
20120104:0110,0.0,0.0,0.0,0.0,8.25,5.24,0.0
20120104:0210,0.0,0.0,0.0,0.0,7.77,5.17,0.0
20120104:0310,0.0,0.0,0.0,0.0,7.01,5.38,0.0
20120104:0410,0.0,0.0,0.0,0.0,6.57,5.59,0.0
20120104:0510,0.0,0.0,0.0,0.0,6.24,5.72,0.0
20120104:0610,0.0,0.0,0.0,0.0,5.87,5.38,0.0
20120104:0710,0.0,0.0,0.0,0.0,6.12,5.1,0.0
20120104:0810,12.0,11.58,0.0,2.81,5.71,4.55,0.0
20120104:0910,88.01,49.0,0.0,9.71,5.96,4.21,0.0
20120104:1010,149.01,75.0,0.0,14.89,6.86,3.59,0.0
20120104:1110,208.01,78.0,0.0,17.94,7.83,4.69,0.0
20120104:1210,234.01,71.0,0.0,18.56,8.53,5.59,0.0
20120104:1310,214.01,61.0,0.0,16.69,9.03,6.21,0.0
20120104:1410,49.0,93.0,0.0,12.51,8.7,5.31,0.0
20120104:1510,6.0,40.0,0.0,6.41,8.36,5.66,0.0
20120104:1610,0.0,0.0,0.0,0.0,7.92,5.03,0.0
20120104:1710,0.0,0.0,0.0,0.0,7.83,5.38,0.0
20120104:1810,0.0,0.0,0.0,0.0,7.78,5.79,0.0
20120104:1910,0.0,0.0,0.0,0.0,7.82,6.14,0.0
20120104:2010,0.0,0.0,0.0,0.0,7.82,6.55,0.0
20120104:2110,0.0,0.0,0.0,0.0,8.1,7.17,0.0
20120104:2210,0.0,0.0,0.0,0.0,8.33,7.72,0.0
20120104:2310,0.0,0.0,0.0,0.0,8.62,8.07,0.0
20120105:0010,0.0,0.0,0.0,0.0,8.84,8.48,0.0
20120105:0110,0.0,0.0,0.0,0.0,8.96,8.69,0.0
20120105:0210,0.0,0.0,0.0,0.0,9.02,8.76,0.0
20120105:0310,0.0,0.0,0.0,0.0,9.01,8.62,0.0
20120105:0410,0.0,0.0,0.0,0.0,9.2,8.76,0.0
20120105:0510,0.0,0.0,0.0,0.0,9.32,8.83,0.0
20120105:0610,0.0,0.0,0.0,0.0,9.31,8.9,0.0
20120105:0710,0.0,0.0,0.0,0.0,9.71,9.24,0.0
20120105:0810,1.0,11.83,0.0,2.85,9.82,9.24,0.0
20120105:0910,1.0,51.0,0.0,9.76,10.1,9.24,0.0
20120105:1010,0.0,61.0,0.0,14.96,10.48,9.24,0.0
20120105:1110,0.0,81.0,0.0,18.03,10.75,9.38,0.0
20120105:1210,39.0,149.0,0.0,18.67,10.66,9.38,0.0
20120105:1310,0.0,60.0,0.0,16.82,10.21,9.45,0.0
20120105:1410,127.01,58.0,0.0,12.65,9.87,9.24,0.0
20120105:1510,48.01,33.0,0.0,6.56,9.53,8.76,0.0
20120105:1610,0.0,0.0,0.0,0.0,8.86,8.76,0.0
20120105:1710,0.0,0.0,0.0,0.0,8.34,8.55,0.0
20120105:1810,0.0,0.0,0.0,0.0,8.15,7.93,0.0
20120105:1910,0.0,0.0,0.0,0.0,8.29,7.79,0.0
20120105:2010,0.0,0.0,0.0,0.0,7.99,7.17,0.0
20120105:2110,0.0,0.0,0.0,0.0,7.6,6.76,0.0
20120105:2210,0.0,0.0,0.0,0.0,7.1,6.62,0.0
20120105:2310,0.0,0.0,0.0,0.0,6.93,6.28,0.0
20120106:0010,0.0,0.0,0.0,0.0,6.61,5.79,0.0
20120106:0110,0.0,0.0,0.0,0.0,6.5,5.59,0.0
20120106:0210,0.0,0.0,0.0,0.0,6.22,5.38,0.0
20120106:0310,0.0,0.0,0.0,0.0,5.91,5.31,0.0
20120106:0410,0.0,0.0,0.0,0.0,5.51,4.97,0.0
20120106:0510,0.0,0.0,0.0,0.0,5.21,4.62,0.0
20120106:0610,0.0,0.0,0.0,0.0,5.01,4.28,0.0
20120106:0710,0.0,0.0,0.0,0.0,4.7,4.21,0.0
20120106:0810,13.0,11.45,0.0,2.89,4.5,3.86,0.0
20120106:0910,95.01,47.0,0.0,9.82,4.94,3.66,0.0
20120106:1010,162.01,71.0,0.0,15.04,5.7,3.17,0.0
20120106:1110,109.01,132.0,0.0,18.13,6.42,4.62,0.0
20120106:1210,210.01,89.0,0.0,18.79,6.7,4.34,0.0
20120106:1310,170.01,89.0,0.0,16.95,7.0,4.34,0.0
20120106:1410,80.01,87.0,0.0,12.8,7.21,4.21,0.0
20120106:1510,40.0,39.0,0.0,6.7,6.98,3.38,0.0
20120106:1610,0.0,0.0,0.0,0.0,6.46,2.69,0.0
20120106:1710,0.0,0.0,0.0,0.0,5.71,2.14,0.0
20120106:1810,0.0,0.0,0.0,0.0,4.94,2.14,0.0
20120106:1910,0.0,0.0,0.0,0.0,3.79,2.48,0.0
20120106:2010,0.0,0.0,0.0,0.0,3.5,2.55,0.0
20120106:2110,0.0,0.0,0.0,0.0,3.26,2.76,0.0
20120106:2210,0.0,0.0,0.0,0.0,3.47,3.03,0.0
20120106:2310,0.0,0.0,0.0,0.0,4.16,3.45,0.0
20120107:0010,0.0,0.0,0.0,0.0,4.82,3.72,0.0
20120107:0110,0.0,0.0,0.0,0.0,5.57,4.14,0.0
20120107:0210,0.0,0.0,0.0,0.0,6.38,4.48,0.0
20120107:0310,0.0,0.0,0.0,0.0,7.14,4.69,0.0
20120107:0410,0.0,0.0,0.0,0.0,7.66,4.69,0.0
20120107:0510,0.0,0.0,0.0,0.0,8.01,4.97,0.0
20120107:0610,0.0,0.0,0.0,0.0,8.3,5.1,0.0
20120107:0710,0.0,0.0,0.0,0.0,8.38,5.17,0.0
20120107:0810,0.0,5.0,0.0,2.94,8.69,5.24,0.0
20120107:0910,12.0,71.0,0.0,9.89,9.11,5.24,0.0
20120107:1010,4.0,96.0,0.0,15.13,9.53,5.24,0.0
20120107:1110,0.0,90.0,0.0,18.24,9.86,5.31,0.0
20120107:1210,3.0,117.0,0.0,18.92,10.06,5.59,0.0
20120107:1310,0.0,38.0,0.0,17.09,10.5,5.52,0.0
20120107:1410,0.0,51.0,0.0,12.95,10.78,5.17,0.0
20120107:1510,24.0,45.0,0.0,6.86,10.48,4.69,0.0
20120107:1610,0.0,0.0,0.0,0.0,9.75,4.21,0.0
20120107:1710,0.0,0.0,0.0,0.0,9.31,3.93,0.0
20120107:1810,0.0,0.0,0.0,0.0,8.72,3.86,0.0
20120107:1910,0.0,0.0,0.0,0.0,8.19,3.24,0.0
20120107:2010,0.0,0.0,0.0,0.0,7.72,3.03,0.0
20120107:2110,0.0,0.0,0.0,0.0,7.56,3.03,0.0
20120107:2210,0.0,0.0,0.0,0.0,7.13,2.9,0.0
20120107:2310,0.0,0.0,0.0,0.0,6.59,2.83,0.0
20120108:0010,0.0,0.0,0.0,0.0,6.66,3.03,0.0
20120108:0110,0.0,0.0,0.0,0.0,6.99,3.45,0.0
20120108:0210,0.0,0.0,0.0,0.0,7.06,3.52,0.0
20120108:0310,0.0,0.0,0.0,0.0,7.15,3.59,0.0
20120108:0410,0.0,0.0,0.0,0.0,7.12,3.59,0.0
20120108:0510,0.0,0.0,0.0,0.0,6.81,3.31,0.0
20120108:0610,0.0,0.0,0.0,0.0,6.77,3.24,0.0
20120108:0710,0.0,0.0,0.0,0.0,6.81,3.1,0.0
20120108:0810,2.0,14.59,0.0,3.0,6.62,2.76,0.0
20120108:0910,1.0,54.0,0.0,9.96,6.75,2.62,0.0
20120108:1010,0.0,69.0,0.0,15.23,7.23,2.9,0.0
20120108:1110,0.0,74.0,0.0,18.36,7.81,3.52,0.0
20120108:1210,1.0,103.0,0.0,19.06,8.4,4.62,0.0
20120108:1310,0.0,79.0,0.0,17.24,8.51,4.28,0.0
20120108:1410,0.0,67.0,0.0,13.1,8.78,4.41,0.0
20120108:1510,4.0,42.0,0.0,7.02,8.51,3.38,0.0
20120108:1610,0.0,0.0,0.0,0.0,8.06,2.9,0.0
20120108:1710,0.0,0.0,0.0,0.0,7.54,2.69,0.0
20120108:1810,0.0,0.0,0.0,0.0,7.14,2.48,0.0
20120108:1910,0.0,0.0,0.0,0.0,6.91,2.28,0.0
20120108:2010,0.0,0.0,0.0,0.0,6.29,2.14,0.0
20120108:2110,0.0,0.0,0.0,0.0,5.85,2.21,0.0
20120108:2210,0.0,0.0,0.0,0.0,5.42,2.21,0.0
20120108:2310,0.0,0.0,0.0,0.0,4.86,2.21,0.0
20120109:0010,0.0,0.0,0.0,0.0,4.39,2.14,0.0
20120109:0110,0.0,0.0,0.0,0.0,3.99,2.21,0.0
20120109:0210,0.0,0.0,0.0,0.0,4.35,2.0,0.0
20120109:0310,0.0,0.0,0.0,0.0,4.86,1.86,0.0
20120109:0410,0.0,0.0,0.0,0.0,5.42,1.93,0.0
20120109:0510,0.0,0.0,0.0,0.0,5.81,2.14,0.0
20120109:0610,0.0,0.0,0.0,0.0,6.11,2.28,0.0
20120109:0710,0.0,0.0,0.0,0.0,6.39,2.21,0.0
20120109:0810,5.0,15.87,0.0,3.06,6.57,2.21,0.0
20120109:0910,13.0,71.0,0.0,10.05,7.06,2.21,0.0
20120109:1010,21.0,117.0,0.0,15.33,8.11,2.55,0.0
20120109:1110,28.0,145.0,0.0,18.48,9.28,2.69,0.0
20120109:1210,58.0,154.0,0.0,19.2,9.93,2.41,0.0
20120109:1310,51.0,137.0,0.0,17.4,10.65,2.55,0.0
20120109:1410,14.0,97.0,0.0,13.27,10.85,2.62,0.0
20120109:1510,8.0,46.0,0.0,7.19,10.7,2.76,0.0
20120109:1610,0.0,0.0,0.0,0.0,9.55,2.9,0.0
20120109:1710,0.0,0.0,0.0,0.0,8.82,2.97,0.0
20120109:1810,0.0,0.0,0.0,0.0,8.49,2.97,0.0
20120109:1910,0.0,0.0,0.0,0.0,7.79,2.9,0.0
20120109:2010,0.0,0.0,0.0,0.0,7.87,2.76,0.0
20120109:2110,0.0,0.0,0.0,0.0,8.07,2.62,0.0
20120109:2210,0.0,0.0,0.0,0.0,8.11,2.48,0.0
20120109:2310,0.0,0.0,0.0,0.0,8.19,2.34,0.0
20120110:0010,0.0,0.0,0.0,0.0,8.21,2.14,0.0
20120110:0110,0.0,0.0,0.0,0.0,8.25,1.93,0.0
20120110:0210,0.0,0.0,0.0,0.0,8.29,1.79,0.0
20120110:0310,0.0,0.0,0.0,0.0,8.3,1.72,0.0
20120110:0410,0.0,0.0,0.0,0.0,8.36,1.72,0.0
20120110:0510,0.0,0.0,0.0,0.0,8.32,1.66,0.0
20120110:0610,0.0,0.0,0.0,0.0,8.36,1.52,0.0
20120110:0710,0.0,0.0,0.0,0.0,8.39,1.24,0.0
20120110:0810,4.0,16.12,0.0,3.13,8.2,1.17,0.0
20120110:0910,23.0,75.0,0.0,10.14,8.35,0.83,0.0
20120110:1010,39.0,122.0,0.0,15.44,9.22,0.69,0.0
20120110:1110,26.0,146.0,0.0,18.61,9.48,0.55,0.0
20120110:1210,5.0,126.0,0.0,19.35,9.91,0.83,0.0
20120110:1310,0.0,64.0,0.0,17.56,10.08,1.03,0.0
20120110:1410,3.0,83.0,0.0,13.44,10.04,0.9,0.0
20120110:1510,4.0,44.0,0.0,7.36,9.92,0.62,0.0
20120110:1610,0.0,0.0,0.0,0.0,9.64,0.9,0.0
20120110:1710,0.0,0.0,0.0,0.0,9.16,0.97,0.0
20120110:1810,0.0,0.0,0.0,0.0,8.84,0.9,0.0
20120110:1910,0.0,0.0,0.0,0.0,8.38,0.83,0.0
20120110:2010,0.0,0.0,0.0,0.0,7.99,1.1,0.0
20120110:2110,0.0,0.0,0.0,0.0,7.68,1.38,0.0
20120110:2210,0.0,0.0,0.0,0.0,7.3,1.52,0.0
20120110:2310,0.0,0.0,0.0,0.0,7.35,1.45,0.0
20120111:0010,0.0,0.0,0.0,0.0,7.26,1.38,0.0
20120111:0110,0.0,0.0,0.0,0.0,7.05,1.31,0.0
20120111:0210,0.0,0.0,0.0,0.0,6.74,1.24,0.0
20120111:0310,0.0,0.0,0.0,0.0,6.26,1.38,0.0
20120111:0410,0.0,0.0,0.0,0.0,6.0,1.52,0.0
20120111:0510,0.0,0.0,0.0,0.0,5.83,1.45,0.0
20120111:0610,0.0,0.0,0.0,0.0,5.31,1.45,0.0
20120111:0710,0.0,0.0,0.0,0.0,5.38,1.31,0.0
20120111:0810,1.0,15.8,0.0,3.21,5.41,1.31,0.0
20120111:0910,11.0,73.0,0.0,10.23,6.11,1.03,0.0
20120111:1010,3.0,97.0,0.0,15.56,7.8,0.97,0.0
20120111:1110,12.0,136.0,0.0,18.75,8.79,0.9,0.0
20120111:1210,4.0,128.0,0.0,19.5,9.48,0.83,0.0
20120111:1310,0.0,94.0,0.0,17.73,9.82,0.76,0.0
20120111:1410,42.0,104.0,0.0,13.61,10.1,0.69,0.0
20120111:1510,46.0,44.0,0.0,7.54,9.83,0.55,0.0
20120111:1610,0.0,0.0,0.0,0.0,9.18,0.41,0.0
20120111:1710,0.0,0.0,0.0,0.0,8.77,0.28,0.0
20120111:1810,0.0,0.0,0.0,0.0,8.12,0.34,0.0
20120111:1910,0.0,0.0,0.0,0.0,7.73,0.41,0.0
20120111:2010,0.0,0.0,0.0,0.0,7.33,0.48,0.0
20120111:2110,0.0,0.0,0.0,0.0,6.92,0.76,0.0
20120111:2210,0.0,0.0,0.0,0.0,5.85,0.97,0.0
20120111:2310,0.0,0.0,0.0,0.0,4.8,1.1,0.0
20120112:0010,0.0,0.0,0.0,0.0,3.93,1.17,0.0
20120112:0110,0.0,0.0,0.0,0.0,3.18,1.31,0.0
20120112:0210,0.0,0.0,0.0,0.0,2.84,1.31,0.0
20120112:0310,0.0,0.0,0.0,0.0,2.81,1.24,0.0
20120112:0410,0.0,0.0,0.0,0.0,2.17,1.38,0.0
20120112:0510,0.0,0.0,0.0,0.0,1.57,1.31,0.0
20120112:0610,0.0,0.0,0.0,0.0,1.1,1.31,0.0
20120112:0710,0.0,0.0,0.0,0.0,1.63,1.59,0.0
20120112:0810,3.0,16.37,0.0,3.29,2.09,1.72,0.0
20120112:0910,15.0,75.0,0.0,10.33,3.45,1.66,0.0
20120112:1010,61.0,121.0,0.0,15.68,5.34,1.79,0.0
20120112:1110,224.01,80.0,0.0,18.9,7.11,2.14,0.0
20120112:1210,56.0,159.0,0.0,19.67,8.57,2.9,0.0
20120112:1310,168.01,99.0,0.0,17.9,9.11,3.38,0.0
20120112:1410,158.01,57.0,0.0,13.79,9.58,3.66,0.0
20120112:1510,27.0,52.0,0.0,7.72,9.53,3.38,0.0
20120112:1610,0.0,0.0,0.0,0.0,8.95,3.17,0.0
20120112:1710,0.0,0.0,0.0,0.0,8.59,3.03,0.0
20120112:1810,0.0,0.0,0.0,0.0,8.39,3.1,0.0
20120112:1910,0.0,0.0,0.0,0.0,7.95,3.03,0.0
20120112:2010,0.0,0.0,0.0,0.0,8.04,3.1,0.0
20120112:2110,0.0,0.0,0.0,0.0,8.16,3.03,0.0
20120112:2210,0.0,0.0,0.0,0.0,8.21,2.83,0.0
20120112:2310,0.0,0.0,0.0,0.0,8.02,2.62,0.0
20120113:0010,0.0,0.0,0.0,0.0,7.95,2.48,0.0
20120113:0110,0.0,0.0,0.0,0.0,7.92,2.34,0.0
20120113:0210,0.0,0.0,0.0,0.0,8.01,2.28,0.0
20120113:0310,0.0,0.0,0.0,0.0,7.92,2.21,0.0
20120113:0410,0.0,0.0,0.0,0.0,7.79,2.28,0.0
20120113:0510,0.0,0.0,0.0,0.0,7.42,1.93,0.0
20120113:0610,0.0,0.0,0.0,0.0,7.26,1.59,0.0
20120113:0710,0.0,0.0,0.0,0.0,6.67,1.66,0.0
20120113:0810,10.0,16.72,0.0,3.38,6.47,1.79,0.0
20120113:0910,58.0,70.0,0.0,10.44,6.28,2.55,0.0
20120113:1010,121.01,101.0,0.0,15.81,6.1,2.55,0.0
20120113:1110,120.01,136.0,0.0,19.05,6.05,2.55,0.0
20120113:1210,109.01,149.0,0.0,19.83,6.15,2.69,0.0
20120113:1310,215.01,75.0,0.0,18.08,6.11,2.76,0.0
20120113:1410,131.01,73.0,0.0,13.98,5.82,2.9,0.0
20120113:1510,58.01,43.0,0.0,7.91,5.28,3.24,0.0
20120113:1610,0.0,0.0,0.0,0.0,4.68,3.31,0.0
20120113:1710,0.0,0.0,0.0,0.0,4.27,3.38,0.0
20120113:1810,0.0,0.0,0.0,0.0,4.25,3.31,0.0
20120113:1910,0.0,0.0,0.0,0.0,4.42,2.55,0.0
20120113:2010,0.0,0.0,0.0,0.0,4.2,2.41,0.0
20120113:2110,0.0,0.0,0.0,0.0,3.87,2.28,0.0
20120113:2210,0.0,0.0,0.0,0.0,3.57,2.21,0.0
20120113:2310,0.0,0.0,0.0,0.0,3.09,2.28,0.0
20120114:0010,0.0,0.0,0.0,0.0,2.54,2.28,0.0
20120114:0110,0.0,0.0,0.0,0.0,1.92,2.34,0.0
20120114:0210,0.0,0.0,0.0,0.0,1.36,2.34,0.0
20120114:0310,0.0,0.0,0.0,0.0,0.75,2.41,0.0
20120114:0410,0.0,0.0,0.0,0.0,0.3,2.34,0.0
20120114:0510,0.0,0.0,0.0,0.0,-0.11,2.28,0.0
20120114:0610,0.0,0.0,0.0,0.0,-0.47,2.21,0.0
20120114:0710,0.0,0.0,0.0,0.0,0.06,2.07,0.0
20120114:0810,15.0,15.67,0.0,3.48,-0.06,2.14,0.0
20120114:0910,93.01,57.0,0.0,10.56,0.49,2.14,0.0
20120114:1010,180.01,72.0,0.0,15.95,1.84,2.41,0.0
20120114:1110,235.01,80.0,0.0,19.21,3.08,2.62,0.0
20120114:1210,263.01,74.0,0.0,20.01,3.9,2.9,0.0
20120114:1310,239.01,67.0,0.0,18.27,4.43,3.24,0.0
20120114:1410,154.01,65.0,0.0,14.17,4.58,3.38,0.0
20120114:1510,63.01,43.0,0.0,8.1,4.32,3.24,0.0
20120114:1610,0.0,0.0,0.0,0.0,3.4,2.83,0.0
20120114:1710,0.0,0.0,0.0,0.0,2.12,2.83,0.0
20120114:1810,0.0,0.0,0.0,0.0,1.35,2.83,0.0
20120114:1910,0.0,0.0,0.0,0.0,0.79,3.03,0.0
20120114:2010,0.0,0.0,0.0,0.0,0.39,2.97,0.0
20120114:2110,0.0,0.0,0.0,0.0,0.04,2.83,0.0
20120114:2210,0.0,0.0,0.0,0.0,-0.29,2.76,0.0
20120114:2310,0.0,0.0,0.0,0.0,-0.6,2.69,0.0
20120115:0010,0.0,0.0,0.0,0.0,-0.91,2.62,0.0
20120115:0110,0.0,0.0,0.0,0.0,-1.24,2.62,0.0
20120115:0210,0.0,0.0,0.0,0.0,-1.45,2.69,0.0
20120115:0310,0.0,0.0,0.0,0.0,-1.61,2.76,0.0
20120115:0410,0.0,0.0,0.0,0.0,-1.73,2.76,0.0
20120115:0510,0.0,0.0,0.0,0.0,-1.78,2.9,0.0
20120115:0610,0.0,0.0,0.0,0.0,-1.8,3.03,0.0
20120115:0710,0.0,0.0,0.0,0.0,-1.72,2.97,0.0
20120115:0810,23.0,11.83,0.0,3.58,-1.68,3.03,0.0
20120115:0910,94.01,57.0,0.0,10.68,-0.66,2.9,0.0
20120115:1010,177.01,75.0,0.0,16.09,1.01,3.31,0.0
20120115:1110,244.01,76.0,0.0,19.37,2.42,3.66,0.0
20120115:1210,275.01,70.0,0.0,20.19,3.43,3.66,0.0
20120115:1310,250.01,63.0,0.0,18.46,4.17,3.79,0.0
20120115:1410,166.01,60.0,0.0,14.37,4.41,4.0,0.0
20120115:1510,67.01,43.0,0.0,8.3,4.1,3.72,0.0
20120115:1610,0.0,0.0,0.0,0.0,3.01,3.59,0.0
20120115:1710,0.0,0.0,0.0,0.0,1.79,3.79,0.0
20120115:1810,0.0,0.0,0.0,0.0,1.0,4.0,0.0
20120115:1910,0.0,0.0,0.0,0.0,1.19,3.86,0.0
20120115:2010,0.0,0.0,0.0,0.0,0.69,3.79,0.0
20120115:2110,0.0,0.0,0.0,0.0,0.22,3.72,0.0
20120115:2210,0.0,0.0,0.0,0.0,-0.21,3.72,0.0
20120115:2310,0.0,0.0,0.0,0.0,-0.6,3.72,0.0
20120116:0010,0.0,0.0,0.0,0.0,-0.87,3.72,0.0
20120116:0110,0.0,0.0,0.0,0.0,-1.09,3.79,0.0
20120116:0210,0.0,0.0,0.0,0.0,-1.01,3.86,0.0
20120116:0310,0.0,0.0,0.0,0.0,-1.32,3.86,0.0
20120116:0410,0.0,0.0,0.0,0.0,-1.41,3.72,0.0
20120116:0510,0.0,0.0,0.0,0.0,-1.55,3.59,0.0
20120116:0610,0.0,0.0,0.0,0.0,-1.71,3.52,0.0
20120116:0710,0.0,0.0,0.0,0.0,-1.45,3.72,0.0
20120116:0810,19.0,15.03,0.0,3.69,-1.46,3.59,0.0
20120116:0910,104.01,54.0,0.0,10.81,-0.61,3.31,0.0
20120116:1010,190.01,71.0,0.0,16.25,0.77,3.66,0.0
20120116:1110,238.01,83.0,0.0,19.55,2.04,3.93,0.0
20120116:1210,264.01,79.0,0.0,20.38,3.08,3.86,0.0
20120116:1310,238.01,73.0,0.0,18.66,3.81,3.72,0.0
20120116:1410,159.01,67.0,0.0,14.57,4.16,3.59,0.0
20120116:1510,60.01,49.0,0.0,8.5,3.93,3.03,0.0
20120116:1610,0.0,0.0,0.0,0.0,2.77,2.9,0.0
20120116:1710,0.0,0.0,0.0,0.0,1.32,2.83,0.0
20120116:1810,0.0,0.0,0.0,0.0,0.4,2.9,0.0
20120116:1910,0.0,0.0,0.0,0.0,0.2,2.9,0.0
20120116:2010,0.0,0.0,0.0,0.0,-0.39,2.76,0.0
20120116:2110,0.0,0.0,0.0,0.0,-1.0,2.55,0.0
20120116:2210,0.0,0.0,0.0,0.0,-1.56,2.34,0.0
20120116:2310,0.0,0.0,0.0,0.0,-2.11,2.21,0.0
20120117:0010,0.0,0.0,0.0,0.0,-2.65,2.07,0.0
20120117:0110,0.0,0.0,0.0,0.0,-3.16,1.93,0.0
20120117:0210,0.0,0.0,0.0,0.0,-3.54,2.0,0.0
20120117:0310,0.0,0.0,0.0,0.0,-3.74,2.07,0.0
20120117:0410,0.0,0.0,0.0,0.0,-3.85,2.07,0.0
20120117:0510,0.0,0.0,0.0,0.0,-4.09,1.86,0.0
20120117:0610,0.0,0.0,0.0,0.0,-4.18,1.38,0.0
