Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20080102:2310,0.0,0.0,0.0,0.0,-0.82,2.55,0.0
20080103:0010,0.0,0.0,0.0,0.0,-1.08,2.55,0.0
20080103:0110,0.0,0.0,0.0,0.0,-1.06,2.55,0.0
20080103:0210,0.0,0.0,0.0,0.0,-0.8,2.55,0.0
20080103:0310,0.0,0.0,0.0,0.0,-0.34,2.55,0.0
20080103:0410,0.0,0.0,0.0,0.0,0.07,2.55,0.0
20080103:0510,0.0,0.0,0.0,0.0,0.72,2.76,0.0
20080103:0610,0.0,0.0,0.0,0.0,1.41,3.03,0.0
20080103:0710,0.0,0.0,0.0,0.0,1.25,2.76,0.0
20080103:0810,0.0,4.0,0.0,2.78,1.85,2.9,0.0
20080103:0910,0.0,12.0,0.0,9.66,2.72,3.1,0.0
20080103:1010,0.0,49.0,0.0,14.82,3.8,3.45,0.0
20080103:1110,1.0,96.0,0.0,17.85,4.92,3.31,0.0
20080103:1210,0.0,85.0,0.0,18.46,5.7,3.17,0.0
20080103:1310,12.0,120.0,0.0,16.57,6.03,3.45,0.0
20080103:1410,22.0,92.0,0.0,12.38,6.32,3.38,0.0
20080103:1510,9.0,40.0,0.0,6.27,6.05,3.45,0.0
20080103:1610,0.0,0.0,0.0,0.0,5.15,3.45,0.0
20080103:1710,0.0,0.0,0.0,0.0,4.35,3.59,0.0
20080103:1810,0.0,0.0,0.0,0.0,4.03,3.72,0.0
20080103:1910,0.0,0.0,0.0,0.0,4.54,3.59,0.0
20080103:2010,0.0,0.0,0.0,0.0,4.8,3.79,0.0
20080103:2110,0.0,0.0,0.0,0.0,4.78,3.79,0.0
20080103:2210,0.0,0.0,0.0,0.0,4.84,3.66,0.0
20080103:2310,0.0,0.0,0.0,0.0,4.99,3.59,0.0
20080104:0010,0.0,0.0,0.0,0.0,5.22,3.59,0.0
20080104:0110,0.0,0.0,0.0,0.0,5.28,3.72,0.0
20080104:0210,0.0,0.0,0.0,0.0,5.28,4.14,0.0
20080104:0310,0.0,0.0,0.0,0.0,5.43,4.34,0.0
20080104:0410,0.0,0.0,0.0,0.0,5.52,4.34,0.0
20080104:0510,0.0,0.0,0.0,0.0,5.53,4.28,0.0
20080104:0610,0.0,0.0,0.0,0.0,5.5,4.21,0.0
20080104:0710,0.0,0.0,0.0,0.0,6.63,4.48,0.0
20080104:0810,4.0,14.13,0.0,2.81,6.88,5.03,0.0
20080104:0910,8.0,66.0,0.0,9.71,6.94,4.76,0.0
20080104:1010,62.0,113.0,0.0,14.89,6.87,4.69,0.0
20080104:1110,5.0,117.0,0.0,17.94,7.19,4.9,0.0
20080104:1210,240.01,66.0,0.0,18.56,7.97,5.03,0.0
20080104:1310,22.0,128.0,0.0,16.69,8.76,4.62,0.0
20080104:1410,0.0,62.0,0.0,12.51,8.78,5.86,0.0
20080104:1510,7.0,40.0,0.0,6.41,8.44,5.59,0.0
20080104:1610,0.0,0.0,0.0,0.0,8.23,5.45,0.0
20080104:1710,0.0,0.0,0.0,0.0,8.16,5.66,0.0
20080104:1810,0.0,0.0,0.0,0.0,8.54,6.21,0.0
20080104:1910,0.0,0.0,0.0,0.0,8.96,6.97,0.0
20080104:2010,0.0,0.0,0.0,0.0,8.87,7.45,0.0
20080104:2110,0.0,0.0,0.0,0.0,9.0,7.31,0.0
20080104:2210,0.0,0.0,0.0,0.0,9.07,7.17,0.0
20080104:2310,0.0,0.0,0.0,0.0,9.14,7.59,0.0
20080105:0010,0.0,0.0,0.0,0.0,8.91,8.41,0.0
20080105:0110,0.0,0.0,0.0,0.0,8.8,8.62,0.0
20080105:0210,0.0,0.0,0.0,0.0,8.6,9.03,0.0
20080105:0310,0.0,0.0,0.0,0.0,8.25,9.03,0.0
20080105:0410,0.0,0.0,0.0,0.0,7.81,8.48,0.0
20080105:0510,0.0,0.0,0.0,0.0,7.81,7.52,0.0
20080105:0610,0.0,0.0,0.0,0.0,8.0,6.48,0.0
20080105:0710,0.0,0.0,0.0,0.0,7.77,5.1,0.0
20080105:0810,2.0,13.6,0.0,2.85,7.26,4.83,0.0
20080105:0910,90.01,48.0,0.0,9.76,7.44,5.03,0.0
20080105:1010,8.0,103.0,0.0,14.96,8.31,5.24,0.0
20080105:1110,48.0,144.0,0.0,18.03,8.9,5.1,0.0
20080105:1210,0.0,89.0,0.0,18.67,9.29,4.83,0.0
20080105:1310,0.0,70.0,0.0,16.82,9.55,4.69,0.0
20080105:1410,6.0,84.0,0.0,12.65,9.62,5.1,0.0
20080105:1510,3.0,37.0,0.0,6.56,8.96,4.69,0.0
20080105:1610,0.0,0.0,0.0,0.0,8.32,4.76,0.0
20080105:1710,0.0,0.0,0.0,0.0,8.18,4.83,0.0
20080105:1810,0.0,0.0,0.0,0.0,8.16,4.48,0.0
20080105:1910,0.0,0.0,0.0,0.0,8.05,4.34,0.0
20080105:2010,0.0,0.0,0.0,0.0,8.06,4.21,0.0
20080105:2110,0.0,0.0,0.0,0.0,8.19,3.86,0.0
20080105:2210,0.0,0.0,0.0,0.0,8.23,3.79,0.0
20080105:2310,0.0,0.0,0.0,0.0,8.25,3.86,0.0
20080106:0010,0.0,0.0,0.0,0.0,8.17,3.86,0.0
20080106:0110,0.0,0.0,0.0,0.0,7.63,3.93,0.0
20080106:0210,0.0,0.0,0.0,0.0,7.18,3.79,0.0
20080106:0310,0.0,0.0,0.0,0.0,7.24,3.59,0.0
20080106:0410,0.0,0.0,0.0,0.0,7.22,3.38,0.0
20080106:0510,0.0,0.0,0.0,0.0,6.76,2.97,0.0
20080106:0610,0.0,0.0,0.0,0.0,6.42,2.69,0.0
20080106:0710,0.0,0.0,0.0,0.0,5.68,2.97,0.0
20080106:0810,6.0,14.65,0.0,2.89,5.09,2.62,0.0
20080106:0910,90.01,48.0,0.0,9.82,5.05,2.48,0.0
20080106:1010,163.01,68.0,0.0,15.04,6.22,2.76,0.0
20080106:1110,200.01,83.0,0.0,18.13,7.6,3.31,0.0
20080106:1210,198.01,92.0,0.0,18.79,8.16,3.38,0.0
20080106:1310,0.0,87.0,0.0,16.95,8.18,3.52,0.0
20080106:1410,0.0,17.0,0.0,12.8,8.01,2.76,0.0
20080106:1510,4.0,41.0,0.0,6.7,7.64,2.69,0.0
20080106:1610,0.0,0.0,0.0,0.0,7.06,2.9,0.0
20080106:1710,0.0,0.0,0.0,0.0,6.3,3.03,0.0
20080106:1810,0.0,0.0,0.0,0.0,6.18,3.38,0.0
20080106:1910,0.0,0.0,0.0,0.0,6.73,3.59,0.0
20080106:2010,0.0,0.0,0.0,0.0,7.41,4.07,0.0
20080106:2110,0.0,0.0,0.0,0.0,7.97,4.34,0.0
20080106:2210,0.0,0.0,0.0,0.0,8.47,4.28,0.0
20080106:2310,0.0,0.0,0.0,0.0,9.63,4.55,0.0
20080107:0010,0.0,0.0,0.0,0.0,10.88,5.1,0.0
20080107:0110,0.0,0.0,0.0,0.0,11.55,5.93,0.0
20080107:0210,0.0,0.0,0.0,0.0,11.49,7.1,0.0
20080107:0310,0.0,0.0,0.0,0.0,10.8,6.14,0.0
20080107:0410,0.0,0.0,0.0,0.0,9.85,5.03,0.0
20080107:0510,0.0,0.0,0.0,0.0,9.15,5.45,0.0
20080107:0610,0.0,0.0,0.0,0.0,8.5,5.79,0.0
20080107:0710,0.0,0.0,0.0,0.0,8.04,5.86,0.0
20080107:0810,5.0,14.9,0.0,2.94,7.44,5.72,0.0
20080107:0910,85.01,51.0,0.0,9.89,7.45,5.72,0.0
20080107:1010,131.01,87.0,0.0,15.13,8.1,5.72,0.0
20080107:1110,186.01,93.0,0.0,18.24,8.83,5.66,0.0
20080107:1210,220.01,81.0,0.0,18.92,9.38,6.21,0.0
20080107:1310,194.01,74.0,0.0,17.09,9.75,6.14,0.0
20080107:1410,130.01,61.0,0.0,12.95,9.77,5.59,0.0
20080107:1510,47.0,37.0,0.0,6.86,9.35,5.17,0.0
20080107:1610,0.0,0.0,0.0,0.0,8.45,4.9,0.0
20080107:1710,0.0,0.0,0.0,0.0,7.64,4.76,0.0
20080107:1810,0.0,0.0,0.0,0.0,7.16,4.69,0.0
20080107:1910,0.0,0.0,0.0,0.0,7.34,5.1,0.0
20080107:2010,0.0,0.0,0.0,0.0,7.18,4.9,0.0
20080107:2110,0.0,0.0,0.0,0.0,7.22,4.62,0.0
20080107:2210,0.0,0.0,0.0,0.0,7.19,4.21,0.0
20080107:2310,0.0,0.0,0.0,0.0,6.76,3.86,0.0
20080108:0010,0.0,0.0,0.0,0.0,6.43,3.66,0.0
20080108:0110,0.0,0.0,0.0,0.0,5.99,3.45,0.0
20080108:0210,0.0,0.0,0.0,0.0,5.5,3.24,0.0
20080108:0310,0.0,0.0,0.0,0.0,5.08,3.24,0.0
20080108:0410,0.0,0.0,0.0,0.0,4.78,3.38,0.0
20080108:0510,0.0,0.0,0.0,0.0,4.56,3.45,0.0
20080108:0610,0.0,0.0,0.0,0.0,4.43,3.45,0.0
20080108:0710,0.0,0.0,0.0,0.0,4.09,3.31,0.0
20080108:0810,0.0,8.0,0.0,3.0,4.06,3.24,0.0
20080108:0910,0.0,37.0,0.0,9.96,4.58,4.28,0.0
20080108:1010,0.0,66.0,0.0,15.23,5.21,4.34,0.0
20080108:1110,0.0,87.0,0.0,18.36,5.72,4.48,0.0
20080108:1210,0.0,79.0,0.0,19.06,6.21,4.48,0.0
20080108:1310,0.0,64.0,0.0,17.24,6.48,4.41,0.0
20080108:1410,0.0,49.0,0.0,13.1,6.59,4.41,0.0
20080108:1510,25.0,46.0,0.0,7.02,6.48,4.34,0.0
20080108:1610,0.0,0.0,0.0,0.0,6.35,3.66,0.0
20080108:1710,0.0,0.0,0.0,0.0,6.09,3.66,0.0
20080108:1810,0.0,0.0,0.0,0.0,5.89,3.79,0.0
20080108:1910,0.0,0.0,0.0,0.0,5.97,3.93,0.0
20080108:2010,0.0,0.0,0.0,0.0,5.84,4.0,0.0
20080108:2110,0.0,0.0,0.0,0.0,5.55,4.0,0.0
20080108:2210,0.0,0.0,0.0,0.0,5.37,4.28,0.0
20080108:2310,0.0,0.0,0.0,0.0,5.65,4.62,0.0
20080109:0010,0.0,0.0,0.0,0.0,6.13,4.83,0.0
20080109:0110,0.0,0.0,0.0,0.0,6.69,5.03,0.0
20080109:0210,0.0,0.0,0.0,0.0,7.01,5.1,0.0
20080109:0310,0.0,0.0,0.0,0.0,7.3,5.17,0.0
20080109:0410,0.0,0.0,0.0,0.0,7.4,5.03,0.0
20080109:0510,0.0,0.0,0.0,0.0,7.73,5.03,0.0
20080109:0610,0.0,0.0,0.0,0.0,8.04,5.1,0.0
20080109:0710,0.0,0.0,0.0,0.0,8.16,4.9,0.0
20080109:0810,0.0,3.0,0.0,3.06,8.33,5.03,0.0
20080109:0910,0.0,48.0,0.0,10.05,8.56,5.24,0.0
20080109:1010,2.0,89.0,0.0,15.33,8.64,4.9,0.0
20080109:1110,54.0,148.0,0.0,18.48,8.49,4.41,0.0
20080109:1210,121.01,136.0,0.0,19.2,8.46,3.72,0.0
20080109:1310,34.0,138.0,0.0,17.4,8.66,3.38,0.0
20080109:1410,108.01,76.0,0.0,13.27,8.77,3.38,0.0
20080109:1510,2.0,38.0,0.0,7.19,8.42,2.97,0.0
20080109:1610,0.0,0.0,0.0,0.0,7.3,2.55,0.0
20080109:1710,0.0,0.0,0.0,0.0,6.18,2.55,0.0
20080109:1810,0.0,0.0,0.0,0.0,5.57,2.83,0.0
20080109:1910,0.0,0.0,0.0,0.0,5.09,3.24,0.0
20080109:2010,0.0,0.0,0.0,0.0,4.71,3.31,0.0
20080109:2110,0.0,0.0,0.0,0.0,4.57,3.31,0.0
20080109:2210,0.0,0.0,0.0,0.0,4.43,3.24,0.0
20080109:2310,0.0,0.0,0.0,0.0,4.33,3.24,0.0
20080110:0010,0.0,0.0,0.0,0.0,4.12,3.31,0.0
20080110:0110,0.0,0.0,0.0,0.0,3.91,3.59,0.0
20080110:0210,0.0,0.0,0.0,0.0,3.67,3.66,0.0
20080110:0310,0.0,0.0,0.0,0.0,3.45,3.59,0.0
20080110:0410,0.0,0.0,0.0,0.0,3.33,3.66,0.0
20080110:0510,0.0,0.0,0.0,0.0,3.47,3.72,0.0
20080110:0610,0.0,0.0,0.0,0.0,4.24,3.86,0.0
20080110:0710,0.0,0.0,0.0,0.0,4.8,4.07,0.0
20080110:0810,1.0,14.81,0.0,3.13,5.92,4.41,0.0
20080110:0910,0.0,28.0,0.0,10.14,7.46,5.17,0.0
20080110:1010,0.0,56.0,0.0,15.44,8.65,5.86,0.0
20080110:1110,0.0,81.0,0.0,18.61,9.45,6.55,0.0
20080110:1210,0.0,100.0,0.0,19.35,10.05,6.48,0.0
20080110:1310,13.0,128.0,0.0,17.56,10.58,6.14,0.0
20080110:1410,10.0,95.0,0.0,13.44,10.84,6.97,0.0
20080110:1510,4.0,45.0,0.0,7.36,10.84,6.34,0.0
20080110:1610,0.0,0.0,0.0,0.0,10.73,6.0,0.0
20080110:1710,0.0,0.0,0.0,0.0,10.21,5.86,0.0
20080110:1810,0.0,0.0,0.0,0.0,10.01,6.0,0.0
20080110:1910,0.0,0.0,0.0,0.0,9.7,6.41,0.0
20080110:2010,0.0,0.0,0.0,0.0,9.83,6.62,0.0
20080110:2110,0.0,0.0,0.0,0.0,9.73,6.69,0.0
20080110:2210,0.0,0.0,0.0,0.0,9.5,6.55,0.0
20080110:2310,0.0,0.0,0.0,0.0,9.4,6.41,0.0
20080111:0010,0.0,0.0,0.0,0.0,9.28,6.28,0.0
20080111:0110,0.0,0.0,0.0,0.0,9.04,6.14,0.0
20080111:0210,0.0,0.0,0.0,0.0,8.92,6.07,0.0
20080111:0310,0.0,0.0,0.0,0.0,8.74,6.0,0.0
20080111:0410,0.0,0.0,0.0,0.0,8.69,6.28,0.0
20080111:0510,0.0,0.0,0.0,0.0,8.78,6.55,0.0
20080111:0610,0.0,0.0,0.0,0.0,9.02,6.76,0.0
20080111:0710,0.0,0.0,0.0,0.0,9.45,6.28,0.0
20080111:0810,0.0,6.0,0.0,3.21,9.34,6.48,0.0
20080111:0910,13.0,73.0,0.0,10.23,9.67,6.83,0.0
20080111:1010,0.0,46.0,0.0,15.56,10.01,7.38,0.0
20080111:1110,0.0,26.0,0.0,18.75,10.42,7.86,0.0
20080111:1210,0.0,82.0,0.0,19.5,10.33,7.93,0.0
20080111:1310,0.0,42.0,0.0,17.73,9.78,7.86,0.0
20080111:1410,0.0,18.0,0.0,13.61,9.55,7.86,0.0
20080111:1510,1.0,36.0,0.0,7.54,9.22,7.72,0.0
20080111:1610,0.0,0.0,0.0,0.0,8.83,6.69,0.0
20080111:1710,0.0,0.0,0.0,0.0,8.38,6.34,0.0
20080111:1810,0.0,0.0,0.0,0.0,7.88,6.34,0.0
20080111:1910,0.0,0.0,0.0,0.0,6.97,7.03,0.0
20080111:2010,0.0,0.0,0.0,0.0,6.73,7.38,0.0
20080111:2110,0.0,0.0,0.0,0.0,7.04,7.52,0.0
20080111:2210,0.0,0.0,0.0,0.0,7.21,7.59,0.0
20080111:2310,0.0,0.0,0.0,0.0,6.69,6.97,0.0
20080112:0010,0.0,0.0,0.0,0.0,6.4,6.0,0.0
20080112:0110,0.0,0.0,0.0,0.0,6.02,5.66,0.0
20080112:0210,0.0,0.0,0.0,0.0,5.65,5.52,0.0
20080112:0310,0.0,0.0,0.0,0.0,5.23,5.1,0.0
20080112:0410,0.0,0.0,0.0,0.0,5.18,4.83,0.0
20080112:0510,0.0,0.0,0.0,0.0,5.0,4.48,0.0
20080112:0610,0.0,0.0,0.0,0.0,4.85,4.34,0.0
20080112:0710,0.0,0.0,0.0,0.0,4.88,4.69,0.0
20080112:0810,10.0,16.66,0.0,3.29,4.57,4.55,0.0
20080112:0910,102.01,48.0,0.0,10.33,4.93,4.28,0.0
20080112:1010,184.01,66.0,0.0,15.68,5.45,3.66,0.0
20080112:1110,247.01,69.0,0.0,18.9,6.36,4.21,0.0
20080112:1210,261.01,69.0,0.0,19.67,7.15,4.34,0.0
20080112:1310,217.01,72.0,0.0,17.9,7.74,4.41,0.0
20080112:1410,153.01,60.0,0.0,13.79,7.98,4.21,0.0
20080112:1510,62.01,39.0,0.0,7.72,7.74,3.52,0.0
20080112:1610,0.0,0.0,0.0,0.0,6.61,3.24,0.0
20080112:1710,0.0,0.0,0.0,0.0,5.32,3.17,0.0
20080112:1810,0.0,0.0,0.0,0.0,4.58,3.24,0.0
20080112:1910,0.0,0.0,0.0,0.0,3.93,3.24,0.0
20080112:2010,0.0,0.0,0.0,0.0,3.73,3.38,0.0
20080112:2110,0.0,0.0,0.0,0.0,3.62,3.52,0.0
20080112:2210,0.0,0.0,0.0,0.0,3.63,3.79,0.0
20080112:2310,0.0,0.0,0.0,0.0,3.57,3.79,0.0
20080113:0010,0.0,0.0,0.0,0.0,3.88,3.86,0.0
20080113:0110,0.0,0.0,0.0,0.0,4.5,4.0,0.0
20080113:0210,0.0,0.0,0.0,0.0,5.07,4.07,0.0
20080113:0310,0.0,0.0,0.0,0.0,5.36,4.07,0.0
20080113:0410,0.0,0.0,0.0,0.0,5.2,3.86,0.0
20080113:0510,0.0,0.0,0.0,0.0,5.07,3.86,0.0
20080113:0610,0.0,0.0,0.0,0.0,4.92,3.86,0.0
20080113:0710,0.0,0.0,0.0,0.0,4.89,3.93,0.0
20080113:0810,1.0,13.83,0.0,3.38,4.8,3.86,0.0
20080113:0910,83.01,58.0,0.0,10.44,5.15,3.45,0.0
20080113:1010,152.01,82.0,0.0,15.81,5.72,3.86,0.0
20080113:1110,155.01,118.0,0.0,19.05,6.64,4.28,0.0
20080113:1210,178.01,114.0,0.0,19.83,7.58,4.62,0.0
20080113:1310,157.01,105.0,0.0,18.08,8.14,4.76,0.0
20080113:1410,63.0,102.0,0.0,13.98,8.25,4.55,0.0
20080113:1510,29.0,53.0,0.0,7.91,7.74,4.21,0.0
20080113:1610,0.0,0.0,0.0,0.0,6.75,4.69,0.0
20080113:1710,0.0,0.0,0.0,0.0,6.03,5.17,0.0
20080113:1810,0.0,0.0,0.0,0.0,5.64,5.24,0.0
20080113:1910,0.0,0.0,0.0,0.0,5.25,5.17,0.0
20080113:2010,0.0,0.0,0.0,0.0,4.79,4.83,0.0
20080113:2110,0.0,0.0,0.0,0.0,4.58,4.62,0.0
20080113:2210,0.0,0.0,0.0,0.0,4.59,4.48,0.0
20080113:2310,0.0,0.0,0.0,0.0,4.82,4.48,0.0
20080114:0010,0.0,0.0,0.0,0.0,5.37,4.62,0.0
20080114:0110,0.0,0.0,0.0,0.0,5.69,4.83,0.0
20080114:0210,0.0,0.0,0.0,0.0,5.63,5.24,0.0
20080114:0310,0.0,0.0,0.0,0.0,5.61,5.52,0.0
20080114:0410,0.0,0.0,0.0,0.0,5.73,5.52,0.0
20080114:0510,0.0,0.0,0.0,0.0,5.73,5.52,0.0
20080114:0610,0.0,0.0,0.0,0.0,6.05,5.52,0.0
20080114:0710,0.0,0.0,0.0,0.0,5.83,5.38,0.0
20080114:0810,17.0,13.63,0.0,3.48,5.73,5.24,0.0
20080114:0910,51.0,73.0,0.0,10.56,6.53,5.38,0.0
20080114:1010,127.01,97.0,0.0,15.95,7.51,5.17,0.0
20080114:1110,247.01,70.0,0.0,19.21,8.62,5.31,0.0
20080114:1210,1.0,108.0,0.0,20.01,9.52,5.66,0.0
20080114:1310,1.0,99.0,0.0,18.27,9.85,5.52,0.0
20080114:1410,0.0,38.0,0.0,14.17,10.18,5.52,0.0
20080114:1510,2.0,45.0,0.0,8.1,9.42,5.52,0.0
20080114:1610,0.0,0.0,0.0,0.0,8.87,4.9,0.0
20080114:1710,0.0,0.0,0.0,0.0,8.17,4.83,0.0
20080114:1810,0.0,0.0,0.0,0.0,7.82,4.97,0.0
20080114:1910,0.0,0.0,0.0,0.0,7.67,4.83,0.0
20080114:2010,0.0,0.0,0.0,0.0,7.49,4.76,0.0
20080114:2110,0.0,0.0,0.0,0.0,7.11,4.83,0.0
20080114:2210,0.0,0.0,0.0,0.0,6.89,4.97,0.0
20080114:2310,0.0,0.0,0.0,0.0,6.83,5.03,0.0
20080115:0010,0.0,0.0,0.0,0.0,6.97,5.38,0.0
20080115:0110,0.0,0.0,0.0,0.0,7.1,5.52,0.0
20080115:0210,0.0,0.0,0.0,0.0,7.18,5.52,0.0
20080115:0310,0.0,0.0,0.0,0.0,7.32,5.86,0.0
20080115:0410,0.0,0.0,0.0,0.0,7.55,6.34,0.0
20080115:0510,0.0,0.0,0.0,0.0,7.76,6.69,0.0
20080115:0610,0.0,0.0,0.0,0.0,7.99,7.1,0.0
20080115:0710,0.0,0.0,0.0,0.0,8.08,7.59,0.0
20080115:0810,0.0,12.0,0.0,3.58,8.31,8.14,0.0
20080115:0910,0.0,47.0,0.0,10.68,8.61,8.69,0.0
20080115:1010,3.0,97.0,0.0,16.09,8.42,9.24,0.0
20080115:1110,9.0,135.0,0.0,19.37,8.18,9.66,0.0
20080115:1210,0.0,95.0,0.0,20.19,8.01,9.79,0.0
20080115:1310,0.0,53.0,0.0,18.46,8.05,9.72,0.0
20080115:1410,1.0,80.0,0.0,14.37,8.14,9.72,0.0
20080115:1510,3.0,48.0,0.0,8.3,8.37,9.66,0.0
20080115:1610,0.0,0.0,0.0,0.0,8.37,9.86,0.0
20080115:1710,0.0,0.0,0.0,0.0,8.46,10.14,0.0
20080115:1810,0.0,0.0,0.0,0.0,8.31,10.28,0.0
20080115:1910,0.0,0.0,0.0,0.0,8.25,9.86,0.0
20080115:2010,0.0,0.0,0.0,0.0,8.29,9.59,0.0
20080115:2110,0.0,0.0,0.0,0.0,8.65,9.45,0.0
20080115:2210,0.0,0.0,0.0,0.0,8.91,9.38,0.0
20080115:2310,0.0,0.0,0.0,0.0,8.71,8.62,0.0
20080116:0010,0.0,0.0,0.0,0.0,8.22,7.59,0.0
20080116:0110,0.0,0.0,0.0,0.0,7.81,6.69,0.0
20080116:0210,0.0,0.0,0.0,0.0,7.49,6.55,0.0
20080116:0310,0.0,0.0,0.0,0.0,7.11,6.41,0.0
20080116:0410,0.0,0.0,0.0,0.0,6.94,6.41,0.0
20080116:0510,0.0,0.0,0.0,0.0,6.76,6.48,0.0
20080116:0610,0.0,0.0,0.0,0.0,6.75,6.07,0.0
20080116:0710,0.0,0.0,0.0,0.0,5.57,4.69,0.0
20080116:0810,8.0,19.15,0.0,3.69,5.3,4.21,0.0
20080116:0910,28.0,80.0,0.0,10.81,5.74,3.86,0.0
20080116:1010,2.0,97.0,0.0,16.25,6.64,3.24,0.0
20080116:1110,0.0,53.0,0.0,19.55,7.77,3.86,0.0
20080116:1210,3.0,127.0,0.0,20.38,8.01,3.45,0.0
20080116:1310,8.0,130.0,0.0,18.66,8.12,3.66,0.0
20080116:1410,4.0,93.0,0.0,14.57,8.3,3.24,0.0
20080116:1510,0.0,11.0,0.0,8.5,8.32,3.38,0.0
20080116:1610,0.0,0.0,0.0,0.0,7.73,2.9,0.0
20080116:1710,0.0,0.0,0.0,0.0,6.9,2.34,0.0
20080116:1810,0.0,0.0,0.0,0.0,5.9,2.69,0.0
20080116:1910,0.0,0.0,0.0,0.0,4.97,2.76,0.0
20080116:2010,0.0,0.0,0.0,0.0,4.81,2.83,0.0
20080116:2110,0.0,0.0,0.0,0.0,4.68,2.62,0.0
20080116:2210,0.0,0.0,0.0,0.0,4.3,2.9,0.0
20080116:2310,0.0,0.0,0.0,0.0,4.19,2.97,0.0
20080117:0010,0.0,0.0,0.0,0.0,4.48,2.97,0.0
20080117:0110,0.0,0.0,0.0,0.0,4.72,3.17,0.0
20080117:0210,0.0,0.0,0.0,0.0,5.55,3.1,0.0
20080117:0310,0.0,0.0,0.0,0.0,6.09,3.1,0.0
20080117:0410,0.0,0.0,0.0,0.0,6.47,3.38,0.0
20080117:0510,0.0,0.0,0.0,0.0,6.51,3.79,0.0
20080117:0610,0.0,0.0,0.0,0.0,6.5,3.79,0.0
20080117:0710,0.0,0.0,0.0,0.0,6.53,3.59,0.0
