Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20070102:0110,0.0,0.0,0.0,0.0,6.04,7.24,0.0
20070102:0210,0.0,0.0,0.0,0.0,6.0,6.69,0.0
20070102:0310,0.0,0.0,0.0,0.0,5.77,6.28,0.0
20070102:0410,0.0,0.0,0.0,0.0,5.55,5.86,0.0
20070102:0510,0.0,0.0,0.0,0.0,5.45,5.38,0.0
20070102:0610,0.0,0.0,0.0,0.0,5.63,5.03,0.0
20070102:0710,0.0,0.0,0.0,0.0,4.63,4.83,0.0
20070102:0810,11.0,11.74,0.0,2.76,4.82,4.9,0.0
20070102:0910,56.0,63.0,0.0,9.62,5.4,5.31,0.0
20070102:1010,97.01,100.0,0.0,14.77,6.59,4.83,0.0
20070102:1110,59.0,142.0,0.0,17.77,7.48,5.72,0.0
20070102:1210,21.0,143.0,0.0,18.36,7.86,6.21,0.0
20070102:1310,4.0,107.0,0.0,16.45,8.13,5.72,0.0
20070102:1410,88.01,76.0,0.0,12.26,8.29,6.62,0.0
20070102:1510,33.0,36.0,0.0,6.14,7.32,6.55,0.0
20070102:1610,0.0,0.0,0.0,0.0,6.94,5.66,0.0
20070102:1710,0.0,0.0,0.0,0.0,6.46,5.24,0.0
20070102:1810,0.0,0.0,0.0,0.0,6.26,5.03,0.0
20070102:1910,0.0,0.0,0.0,0.0,6.23,5.03,0.0
20070102:2010,0.0,0.0,0.0,0.0,6.32,4.76,0.0
20070102:2110,0.0,0.0,0.0,0.0,6.2,4.28,0.0
20070102:2210,0.0,0.0,0.0,0.0,6.2,3.93,0.0
20070102:2310,0.0,0.0,0.0,0.0,5.86,3.45,0.0
20070103:0010,0.0,0.0,0.0,0.0,5.49,3.24,0.0
20070103:0110,0.0,0.0,0.0,0.0,5.27,3.1,0.0
20070103:0210,0.0,0.0,0.0,0.0,4.88,3.1,0.0
20070103:0310,0.0,0.0,0.0,0.0,4.7,2.9,0.0
20070103:0410,0.0,0.0,0.0,0.0,4.48,2.62,0.0
20070103:0510,0.0,0.0,0.0,0.0,3.96,2.34,0.0
20070103:0610,0.0,0.0,0.0,0.0,3.53,2.62,0.0
20070103:0710,0.0,0.0,0.0,0.0,4.26,2.62,0.0
20070103:0810,5.0,13.91,0.0,2.78,3.91,2.69,0.0
20070103:0910,14.0,69.0,0.0,9.66,4.45,2.83,0.0
20070103:1010,177.01,59.0,0.0,14.82,5.25,3.1,0.0
20070103:1110,49.0,142.0,0.0,17.85,6.5,4.28,0.0
20070103:1210,20.0,142.0,0.0,18.46,7.79,5.03,0.0
20070103:1310,3.0,101.0,0.0,16.57,8.28,5.03,0.0
20070103:1410,57.0,88.0,0.0,12.38,8.32,5.24,0.0
20070103:1510,11.0,41.0,0.0,6.27,8.01,4.62,0.0
20070103:1610,0.0,0.0,0.0,0.0,7.58,4.83,0.0
20070103:1710,0.0,0.0,0.0,0.0,7.35,5.1,0.0
20070103:1810,0.0,0.0,0.0,0.0,7.26,5.45,0.0
20070103:1910,0.0,0.0,0.0,0.0,7.31,5.38,0.0
20070103:2010,0.0,0.0,0.0,0.0,7.31,5.66,0.0
20070103:2110,0.0,0.0,0.0,0.0,7.19,5.79,0.0
20070103:2210,0.0,0.0,0.0,0.0,7.21,5.93,0.0
20070103:2310,0.0,0.0,0.0,0.0,7.22,6.07,0.0
20070104:0010,0.0,0.0,0.0,0.0,7.45,6.28,0.0
20070104:0110,0.0,0.0,0.0,0.0,7.76,6.41,0.0
20070104:0210,0.0,0.0,0.0,0.0,8.02,6.41,0.0
20070104:0310,0.0,0.0,0.0,0.0,8.14,6.41,0.0
20070104:0410,0.0,0.0,0.0,0.0,8.35,6.28,0.0
20070104:0510,0.0,0.0,0.0,0.0,8.92,5.86,0.0
20070104:0610,0.0,0.0,0.0,0.0,9.41,5.59,0.0
20070104:0710,0.0,0.0,0.0,0.0,9.51,5.17,0.0
20070104:0810,14.0,10.37,0.0,2.81,9.37,5.52,0.0
20070104:0910,97.01,44.0,0.0,9.71,9.2,5.52,0.0
20070104:1010,141.01,79.0,0.0,14.89,9.49,5.66,0.0
20070104:1110,44.0,144.0,0.0,17.94,10.06,5.17,0.0
20070104:1210,67.0,147.0,0.0,18.56,10.34,5.79,0.0
20070104:1310,0.0,51.0,0.0,16.69,10.43,5.17,0.0
20070104:1410,7.0,84.0,0.0,12.51,10.35,5.24,0.0
20070104:1510,41.0,35.0,0.0,6.41,10.17,4.83,0.0
20070104:1610,0.0,0.0,0.0,0.0,9.56,4.62,0.0
20070104:1710,0.0,0.0,0.0,0.0,8.91,4.62,0.0
20070104:1810,0.0,0.0,0.0,0.0,8.55,4.55,0.0
20070104:1910,0.0,0.0,0.0,0.0,8.26,4.62,0.0
20070104:2010,0.0,0.0,0.0,0.0,8.3,4.48,0.0
20070104:2110,0.0,0.0,0.0,0.0,8.22,4.21,0.0
20070104:2210,0.0,0.0,0.0,0.0,8.21,4.0,0.0
20070104:2310,0.0,0.0,0.0,0.0,7.9,3.79,0.0
20070105:0010,0.0,0.0,0.0,0.0,7.94,3.79,0.0
20070105:0110,0.0,0.0,0.0,0.0,8.03,3.66,0.0
20070105:0210,0.0,0.0,0.0,0.0,8.2,3.59,0.0
20070105:0310,0.0,0.0,0.0,0.0,8.32,3.59,0.0
20070105:0410,0.0,0.0,0.0,0.0,8.38,3.72,0.0
20070105:0510,0.0,0.0,0.0,0.0,8.39,3.86,0.0
20070105:0610,0.0,0.0,0.0,0.0,8.4,3.86,0.0
20070105:0710,0.0,0.0,0.0,0.0,8.27,3.86,0.0
20070105:0810,1.0,11.83,0.0,2.85,8.03,3.93,0.0
20070105:0910,0.0,38.0,0.0,9.76,7.98,4.07,0.0
20070105:1010,0.0,72.0,0.0,14.96,8.36,4.62,0.0
20070105:1110,37.0,143.0,0.0,18.03,9.22,5.17,0.0
20070105:1210,29.0,146.0,0.0,18.67,9.88,4.97,0.0
20070105:1310,10.0,119.0,0.0,16.82,10.43,4.83,0.0
20070105:1410,0.0,16.0,0.0,12.65,10.98,5.03,0.0
20070105:1510,5.0,41.0,0.0,6.56,11.13,4.62,0.0
20070105:1610,0.0,0.0,0.0,0.0,10.89,4.14,0.0
20070105:1710,0.0,0.0,0.0,0.0,10.66,4.28,0.0
20070105:1810,0.0,0.0,0.0,0.0,10.29,4.55,0.0
20070105:1910,0.0,0.0,0.0,0.0,10.1,4.97,0.0
20070105:2010,0.0,0.0,0.0,0.0,10.09,4.97,0.0
20070105:2110,0.0,0.0,0.0,0.0,10.16,4.83,0.0
20070105:2210,0.0,0.0,0.0,0.0,10.29,4.76,0.0
20070105:2310,0.0,0.0,0.0,0.0,10.4,4.62,0.0
20070106:0010,0.0,0.0,0.0,0.0,10.44,4.55,0.0
20070106:0110,0.0,0.0,0.0,0.0,10.41,4.48,0.0
20070106:0210,0.0,0.0,0.0,0.0,10.27,4.41,0.0
20070106:0310,0.0,0.0,0.0,0.0,10.13,4.34,0.0
20070106:0410,0.0,0.0,0.0,0.0,10.0,4.28,0.0
20070106:0510,0.0,0.0,0.0,0.0,9.94,4.34,0.0
20070106:0610,0.0,0.0,0.0,0.0,9.97,4.48,0.0
20070106:0710,0.0,0.0,0.0,0.0,10.3,4.41,0.0
20070106:0810,3.0,14.37,0.0,2.89,10.35,4.69,0.0
20070106:0910,0.0,44.0,0.0,9.82,10.4,5.03,0.0
20070106:1010,9.0,104.0,0.0,15.04,10.47,5.31,0.0
20070106:1110,0.0,93.0,0.0,18.13,10.63,5.52,0.0
20070106:1210,3.0,117.0,0.0,18.79,10.78,5.79,0.0
20070106:1310,12.0,121.0,0.0,16.95,11.08,6.28,0.0
20070106:1410,3.0,78.0,0.0,12.8,11.34,6.07,0.0
20070106:1510,2.0,34.0,0.0,6.7,11.26,5.72,0.0
20070106:1610,0.0,0.0,0.0,0.0,11.01,5.72,0.0
20070106:1710,0.0,0.0,0.0,0.0,10.81,6.21,0.0
20070106:1810,0.0,0.0,0.0,0.0,11.1,6.34,0.0
20070106:1910,0.0,0.0,0.0,0.0,11.56,6.55,0.0
20070106:2010,0.0,0.0,0.0,0.0,11.04,6.28,0.0
20070106:2110,0.0,0.0,0.0,0.0,10.18,5.93,0.0
20070106:2210,0.0,0.0,0.0,0.0,9.62,5.31,0.0
20070106:2310,0.0,0.0,0.0,0.0,9.3,4.69,0.0
20070107:0010,0.0,0.0,0.0,0.0,8.95,4.0,0.0
20070107:0110,0.0,0.0,0.0,0.0,8.61,3.52,0.0
20070107:0210,0.0,0.0,0.0,0.0,8.0,3.17,0.0
20070107:0310,0.0,0.0,0.0,0.0,8.02,3.17,0.0
20070107:0410,0.0,0.0,0.0,0.0,7.55,3.1,0.0
20070107:0510,0.0,0.0,0.0,0.0,7.39,3.17,0.0
20070107:0610,0.0,0.0,0.0,0.0,6.91,3.17,0.0
20070107:0710,0.0,0.0,0.0,0.0,6.82,3.59,0.0
20070107:0810,1.0,14.79,0.0,2.94,6.5,3.66,0.0
20070107:0910,45.0,69.0,0.0,9.89,6.92,3.79,0.0
20070107:1010,126.01,90.0,0.0,15.13,7.47,5.66,0.0
20070107:1110,205.01,83.0,0.0,18.24,8.05,5.59,0.0
20070107:1210,154.01,118.0,0.0,18.92,8.55,5.24,0.0
20070107:1310,205.01,70.0,0.0,17.09,8.74,4.97,0.0
20070107:1410,81.01,86.0,0.0,12.95,8.93,4.69,0.0
20070107:1510,34.0,42.0,0.0,6.86,8.72,4.55,0.0
20070107:1610,0.0,0.0,0.0,0.0,8.3,4.48,0.0
20070107:1710,0.0,0.0,0.0,0.0,7.94,4.55,0.0
20070107:1810,0.0,0.0,0.0,0.0,8.04,4.55,0.0
20070107:1910,0.0,0.0,0.0,0.0,8.4,5.03,0.0
20070107:2010,0.0,0.0,0.0,0.0,8.76,5.45,0.0
20070107:2110,0.0,0.0,0.0,0.0,9.32,6.14,0.0
20070107:2210,0.0,0.0,0.0,0.0,9.96,6.55,0.0
20070107:2310,0.0,0.0,0.0,0.0,9.9,6.21,0.0
20070108:0010,0.0,0.0,0.0,0.0,9.86,6.34,0.0
20070108:0110,0.0,0.0,0.0,0.0,9.73,6.69,0.0
20070108:0210,0.0,0.0,0.0,0.0,9.65,7.1,0.0
20070108:0310,0.0,0.0,0.0,0.0,9.26,7.24,0.0
20070108:0410,0.0,0.0,0.0,0.0,9.26,7.79,0.0
20070108:0510,0.0,0.0,0.0,0.0,9.54,7.66,0.0
20070108:0610,0.0,0.0,0.0,0.0,9.55,6.83,0.0
20070108:0710,0.0,0.0,0.0,0.0,10.1,5.93,0.0
20070108:0810,13.0,12.36,0.0,3.0,10.07,5.38,0.0
20070108:0910,78.01,54.0,0.0,9.96,9.99,4.97,0.0
20070108:1010,24.0,116.0,0.0,15.23,10.29,4.41,0.0
20070108:1110,170.01,100.0,0.0,18.36,10.48,5.59,0.0
20070108:1210,7.0,129.0,0.0,19.06,10.78,6.07,0.0
20070108:1310,47.0,135.0,0.0,17.24,10.98,5.38,0.0
20070108:1410,10.0,90.0,0.0,13.1,10.81,5.86,0.0
20070108:1510,14.0,47.0,0.0,7.02,10.2,5.66,0.0
20070108:1610,0.0,0.0,0.0,0.0,9.73,6.21,0.0
20070108:1710,0.0,0.0,0.0,0.0,9.93,6.83,0.0
20070108:1810,0.0,0.0,0.0,0.0,10.24,6.28,0.0
20070108:1910,0.0,0.0,0.0,0.0,11.16,5.59,0.0
20070108:2010,0.0,0.0,0.0,0.0,11.86,5.52,0.0
20070108:2110,0.0,0.0,0.0,0.0,12.38,5.72,0.0
20070108:2210,0.0,0.0,0.0,0.0,12.6,6.07,0.0
20070108:2310,0.0,0.0,0.0,0.0,12.56,6.21,0.0
20070109:0010,0.0,0.0,0.0,0.0,12.56,6.21,0.0
20070109:0110,0.0,0.0,0.0,0.0,12.36,5.93,0.0
20070109:0210,0.0,0.0,0.0,0.0,12.0,5.72,0.0
20070109:0310,0.0,0.0,0.0,0.0,11.87,5.86,0.0
20070109:0410,0.0,0.0,0.0,0.0,11.89,6.07,0.0
20070109:0510,0.0,0.0,0.0,0.0,11.89,6.14,0.0
20070109:0610,0.0,0.0,0.0,0.0,11.87,6.21,0.0
20070109:0710,0.0,0.0,0.0,0.0,11.71,6.34,0.0
20070109:0810,1.0,12.83,0.0,3.06,11.53,6.28,0.0
20070109:0910,9.0,69.0,0.0,10.05,11.69,6.34,0.0
20070109:1010,6.0,101.0,0.0,15.33,12.08,6.41,0.0
20070109:1110,111.01,129.0,0.0,18.48,12.59,6.62,0.0
20070109:1210,80.0,147.0,0.0,19.2,12.82,6.69,0.0
20070109:1310,25.0,133.0,0.0,17.4,13.05,6.83,0.0
20070109:1410,115.01,70.0,0.0,13.27,12.87,6.97,0.0
20070109:1510,49.0,38.0,0.0,7.19,12.69,6.28,0.0
20070109:1610,0.0,0.0,0.0,0.0,12.24,5.59,0.0
20070109:1710,0.0,0.0,0.0,0.0,11.41,5.24,0.0
20070109:1810,0.0,0.0,0.0,0.0,11.4,5.24,0.0
20070109:1910,0.0,0.0,0.0,0.0,10.76,5.38,0.0
20070109:2010,0.0,0.0,0.0,0.0,10.35,5.38,0.0
20070109:2110,0.0,0.0,0.0,0.0,10.16,5.45,0.0
20070109:2210,0.0,0.0,0.0,0.0,9.85,5.38,0.0
20070109:2310,0.0,0.0,0.0,0.0,9.75,5.17,0.0
20070110:0010,0.0,0.0,0.0,0.0,9.46,4.9,0.0
20070110:0110,0.0,0.0,0.0,0.0,9.2,4.69,0.0
20070110:0210,0.0,0.0,0.0,0.0,9.16,4.62,0.0
20070110:0310,0.0,0.0,0.0,0.0,9.05,4.48,0.0
20070110:0410,0.0,0.0,0.0,0.0,8.96,4.41,0.0
20070110:0510,0.0,0.0,0.0,0.0,9.07,4.34,0.0
20070110:0610,0.0,0.0,0.0,0.0,9.06,4.34,0.0
20070110:0710,0.0,0.0,0.0,0.0,9.08,4.21,0.0
20070110:0810,5.0,15.9,0.0,3.13,8.84,4.21,0.0
20070110:0910,16.0,74.0,0.0,10.14,9.3,4.62,0.0
20070110:1010,5.0,100.0,0.0,15.44,10.12,4.76,0.0
20070110:1110,63.0,148.0,0.0,18.61,10.99,4.9,0.0
20070110:1210,45.0,156.0,0.0,19.35,11.74,5.31,0.0
20070110:1310,35.0,139.0,0.0,17.56,12.24,5.45,0.0
20070110:1410,15.0,98.0,0.0,13.44,12.33,7.03,0.0
20070110:1510,3.0,43.0,0.0,7.36,12.12,6.76,0.0
20070110:1610,0.0,0.0,0.0,0.0,11.6,6.28,0.0
20070110:1710,0.0,0.0,0.0,0.0,10.47,5.79,0.0
20070110:1810,0.0,0.0,0.0,0.0,9.69,4.62,0.0
20070110:1910,0.0,0.0,0.0,0.0,7.92,3.79,0.0
20070110:2010,0.0,0.0,0.0,0.0,6.72,3.31,0.0
20070110:2110,0.0,0.0,0.0,0.0,5.63,3.03,0.0
20070110:2210,0.0,0.0,0.0,0.0,4.92,3.1,0.0
20070110:2310,0.0,0.0,0.0,0.0,4.53,3.1,0.0
20070111:0010,0.0,0.0,0.0,0.0,4.2,3.1,0.0
20070111:0110,0.0,0.0,0.0,0.0,4.06,3.03,0.0
20070111:0210,0.0,0.0,0.0,0.0,3.91,3.24,0.0
20070111:0310,0.0,0.0,0.0,0.0,3.83,3.66,0.0
20070111:0410,0.0,0.0,0.0,0.0,4.11,4.07,0.0
20070111:0510,0.0,0.0,0.0,0.0,4.38,4.62,0.0
20070111:0610,0.0,0.0,0.0,0.0,4.45,5.17,0.0
20070111:0710,0.0,0.0,0.0,0.0,4.72,6.07,0.0
20070111:0810,9.0,15.06,0.0,3.21,4.92,6.34,0.0
20070111:0910,16.0,74.0,0.0,10.23,5.77,6.9,0.0
20070111:1010,65.0,118.0,0.0,15.56,6.96,7.38,0.0
20070111:1110,196.01,92.0,0.0,18.75,7.98,6.97,0.0
20070111:1210,0.0,0.0,0.0,0.0,9.15,8.55,0.0
20070111:1310,0.0,60.0,0.0,17.73,9.68,7.79,0.0
20070111:1410,0.0,67.0,0.0,13.61,10.14,8.76,0.0
20070111:1510,2.0,40.0,0.0,7.54,10.72,9.17,0.0
20070111:1610,0.0,0.0,0.0,0.0,11.05,9.17,0.0
20070111:1710,0.0,0.0,0.0,0.0,11.22,8.97,0.0
20070111:1810,0.0,0.0,0.0,0.0,11.44,8.69,0.0
20070111:1910,0.0,0.0,0.0,0.0,11.29,8.69,0.0
20070111:2010,0.0,0.0,0.0,0.0,11.36,7.86,0.0
20070111:2110,0.0,0.0,0.0,0.0,11.21,7.1,0.0
20070111:2210,0.0,0.0,0.0,0.0,10.69,6.55,0.0
20070111:2310,0.0,0.0,0.0,0.0,10.08,5.93,0.0
20070112:0010,0.0,0.0,0.0,0.0,9.6,5.38,0.0
20070112:0110,0.0,0.0,0.0,0.0,9.0,4.83,0.0
20070112:0210,0.0,0.0,0.0,0.0,8.36,4.34,0.0
20070112:0310,0.0,0.0,0.0,0.0,7.9,4.0,0.0
20070112:0410,0.0,0.0,0.0,0.0,7.5,3.86,0.0
20070112:0510,0.0,0.0,0.0,0.0,6.96,3.79,0.0
20070112:0610,0.0,0.0,0.0,0.0,6.96,3.86,0.0
20070112:0710,0.0,0.0,0.0,0.0,7.54,3.52,0.0
20070112:0810,0.0,6.0,0.0,3.29,7.47,3.66,0.0
20070112:0910,80.01,58.0,0.0,10.33,8.0,3.93,0.0
20070112:1010,168.01,71.0,0.0,15.68,8.89,3.79,0.0
20070112:1110,23.0,146.0,0.0,18.9,10.07,5.86,0.0
20070112:1210,51.0,158.0,0.0,19.67,10.98,5.72,0.0
20070112:1310,113.01,124.0,0.0,17.9,11.66,5.72,0.0
20070112:1410,16.0,102.0,0.0,13.79,12.1,6.07,0.0
20070112:1510,29.0,51.0,0.0,7.72,11.74,4.97,0.0
20070112:1610,0.0,0.0,0.0,0.0,11.49,4.76,0.0
20070112:1710,0.0,0.0,0.0,0.0,11.31,4.83,0.0
20070112:1810,0.0,0.0,0.0,0.0,11.43,5.03,0.0
20070112:1910,0.0,0.0,0.0,0.0,10.91,4.83,0.0
20070112:2010,0.0,0.0,0.0,0.0,11.13,4.97,0.0
20070112:2110,0.0,0.0,0.0,0.0,11.36,5.03,0.0
20070112:2210,0.0,0.0,0.0,0.0,11.48,4.97,0.0
20070112:2310,0.0,0.0,0.0,0.0,11.46,4.97,0.0
20070113:0010,0.0,0.0,0.0,0.0,11.28,4.83,0.0
20070113:0110,0.0,0.0,0.0,0.0,11.01,4.48,0.0
20070113:0210,0.0,0.0,0.0,0.0,10.79,4.14,0.0
20070113:0310,0.0,0.0,0.0,0.0,10.5,3.79,0.0
20070113:0410,0.0,0.0,0.0,0.0,10.3,3.72,0.0
20070113:0510,0.0,0.0,0.0,0.0,10.12,3.66,0.0
20070113:0610,0.0,0.0,0.0,0.0,9.96,3.59,0.0
20070113:0710,0.0,0.0,0.0,0.0,10.18,2.76,0.0
20070113:0810,5.0,16.92,0.0,3.38,10.1,2.55,0.0
20070113:0910,37.0,75.0,0.0,10.44,10.29,2.9,0.0
20070113:1010,0.0,70.0,0.0,15.81,10.66,3.52,0.0
20070113:1110,2.0,114.0,0.0,19.05,11.06,3.31,0.0
20070113:1210,5.0,130.0,0.0,19.83,11.41,3.45,0.0
20070113:1310,0.0,62.0,0.0,18.08,11.59,4.0,0.0
20070113:1410,5.0,89.0,0.0,13.98,11.6,4.07,0.0
20070113:1510,2.0,42.0,0.0,7.91,11.57,4.07,0.0
20070113:1610,0.0,0.0,0.0,0.0,11.28,4.07,0.0
20070113:1710,0.0,0.0,0.0,0.0,11.05,4.28,0.0
20070113:1810,0.0,0.0,0.0,0.0,10.87,4.69,0.0
20070113:1910,0.0,0.0,0.0,0.0,10.57,4.76,0.0
20070113:2010,0.0,0.0,0.0,0.0,10.54,4.97,0.0
20070113:2110,0.0,0.0,0.0,0.0,10.55,5.24,0.0
20070113:2210,0.0,0.0,0.0,0.0,10.49,5.52,0.0
20070113:2310,0.0,0.0,0.0,0.0,10.46,5.52,0.0
20070114:0010,0.0,0.0,0.0,0.0,10.26,5.24,0.0
20070114:0110,0.0,0.0,0.0,0.0,10.3,5.24,0.0
20070114:0210,0.0,0.0,0.0,0.0,10.4,4.97,0.0
20070114:0310,0.0,0.0,0.0,0.0,10.51,4.48,0.0
20070114:0410,0.0,0.0,0.0,0.0,10.22,3.72,0.0
20070114:0510,0.0,0.0,0.0,0.0,9.35,3.03,0.0
20070114:0610,0.0,0.0,0.0,0.0,8.12,2.48,0.0
20070114:0710,0.0,0.0,0.0,0.0,6.44,2.28,0.0
20070114:0810,16.0,14.64,0.0,3.48,5.6,2.21,0.0
20070114:0910,100.01,52.0,0.0,10.56,6.1,1.66,0.0
20070114:1010,157.01,84.0,0.0,15.95,7.68,1.52,0.0
20070114:1110,251.01,70.0,0.0,19.21,8.84,1.66,0.0
20070114:1210,254.01,77.0,0.0,20.01,9.4,1.38,0.0
20070114:1310,231.01,70.0,0.0,18.27,9.61,0.76,0.0
20070114:1410,162.01,60.0,0.0,14.17,9.59,0.41,0.0
20070114:1510,65.01,41.0,0.0,8.1,9.43,0.83,0.0
20070114:1610,0.0,0.0,0.0,0.0,8.47,1.24,0.0
20070114:1710,0.0,0.0,0.0,0.0,6.14,1.52,0.0
20070114:1810,0.0,0.0,0.0,0.0,4.31,1.59,0.0
20070114:1910,0.0,0.0,0.0,0.0,4.94,1.59,0.0
20070114:2010,0.0,0.0,0.0,0.0,4.4,1.66,0.0
20070114:2110,0.0,0.0,0.0,0.0,4.09,1.79,0.0
20070114:2210,0.0,0.0,0.0,0.0,3.49,1.86,0.0
20070114:2310,0.0,0.0,0.0,0.0,3.85,1.72,0.0
20070115:0010,0.0,0.0,0.0,0.0,3.88,1.86,0.0
20070115:0110,0.0,0.0,0.0,0.0,4.32,1.86,0.0
20070115:0210,0.0,0.0,0.0,0.0,4.56,2.0,0.0
20070115:0310,0.0,0.0,0.0,0.0,4.69,2.07,0.0
20070115:0410,0.0,0.0,0.0,0.0,4.91,2.14,0.0
20070115:0510,0.0,0.0,0.0,0.0,5.06,2.14,0.0
20070115:0610,0.0,0.0,0.0,0.0,4.91,2.21,0.0
20070115:0710,0.0,0.0,0.0,0.0,4.18,2.34,0.0
20070115:0810,11.0,17.51,0.0,3.58,4.38,2.41,0.0
20070115:0910,24.0,79.0,0.0,10.68,5.0,2.21,0.0
20070115:1010,113.01,107.0,0.0,16.09,6.07,2.28,0.0
20070115:1110,251.01,71.0,0.0,19.37,7.47,2.41,0.0
20070115:1210,248.01,81.0,0.0,20.19,8.38,2.48,0.0
20070115:1310,185.01,96.0,0.0,18.46,9.54,2.76,0.0
20070115:1410,165.01,60.0,0.0,14.37,9.91,2.76,0.0
20070115:1510,37.0,55.0,0.0,8.3,9.7,2.28,0.0
20070115:1610,0.0,0.0,0.0,0.0,8.58,2.34,0.0
20070115:1710,0.0,0.0,0.0,0.0,7.26,2.55,0.0
20070115:1810,0.0,0.0,0.0,0.0,6.55,2.48,0.0
20070115:1910,0.0,0.0,0.0,0.0,7.52,2.83,0.0
20070115:2010,0.0,0.0,0.0,0.0,7.45,3.03,0.0
20070115:2110,0.0,0.0,0.0,0.0,7.28,3.03,0.0
20070115:2210,0.0,0.0,0.0,0.0,7.3,2.9,0.0
20070115:2310,0.0,0.0,0.0,0.0,7.17,2.76,0.0
20070116:0010,0.0,0.0,0.0,0.0,6.95,2.55,0.0
20070116:0110,0.0,0.0,0.0,0.0,6.7,2.34,0.0
20070116:0210,0.0,0.0,0.0,0.0,6.4,2.07,0.0
20070116:0310,0.0,0.0,0.0,0.0,5.79,2.0,0.0
20070116:0410,0.0,0.0,0.0,0.0,5.34,1.93,0.0
20070116:0510,0.0,0.0,0.0,0.0,4.86,2.0,0.0
20070116:0610,0.0,0.0,0.0,0.0,4.49,2.07,0.0
20070116:0710,0.0,0.0,0.0,0.0,4.38,2.21,0.0
20070116:0810,7.0,19.38,0.0,3.69,4.18,2.28,0.0
20070116:0910,14.0,77.0,0.0,10.81,4.5,2.34,0.0
20070116:1010,5.0,104.0,0.0,16.25,5.43,2.62,0.0
20070116:1110,57.0,155.0,0.0,19.55,6.69,2.83,0.0
20070116:1210,37.0,162.0,0.0,20.38,7.85,3.03,0.0
20070116:1310,7.0,126.0,0.0,18.66,8.81,3.45,0.0
20070116:1410,47.0,111.0,0.0,14.57,9.63,4.34,0.0
20070116:1510,11.0,58.0,0.0,8.5,9.86,3.72,0.0
20070116:1610,0.0,0.0,0.0,0.0,9.7,3.52,0.0
20070116:1710,0.0,0.0,0.0,0.0,9.54,3.52,0.0
20070116:1810,0.0,0.0,0.0,0.0,9.42,3.59,0.0
20070116:1910,0.0,0.0,0.0,0.0,9.31,4.0,0.0
20070116:2010,0.0,0.0,0.0,0.0,9.17,4.14,0.0
20070116:2110,0.0,0.0,0.0,0.0,9.02,4.34,0.0
20070116:2210,0.0,0.0,0.0,0.0,8.99,4.48,0.0
20070116:2310,0.0,0.0,0.0,0.0,9.12,4.69,0.0
20070117:0010,0.0,0.0,0.0,0.0,9.31,4.55,0.0
20070117:0110,0.0,0.0,0.0,0.0,9.49,4.55,0.0
20070117:0210,0.0,0.0,0.0,0.0,9.66,4.62,0.0
20070117:0310,0.0,0.0,0.0,0.0,9.76,4.76,0.0
20070117:0410,0.0,0.0,0.0,0.0,9.79,4.83,0.0
20070117:0510,0.0,0.0,0.0,0.0,9.82,5.03,0.0
20070117:0610,0.0,0.0,0.0,0.0,9.92,5.38,0.0
20070117:0710,0.0,0.0,0.0,0.0,10.01,5.72,0.0
