Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20220103:1410,4.0,77.0,0.0,12.38,11.54,6.07,0.0
20220103:1510,0.0,13.0,0.0,6.27,11.69,6.34,0.0
20220103:1610,0.0,0.0,0.0,0.0,11.71,6.62,0.0
20220103:1710,0.0,0.0,0.0,0.0,11.63,6.9,0.0
20220103:1810,0.0,0.0,0.0,0.0,11.49,6.55,0.0
20220103:1910,0.0,0.0,0.0,0.0,11.63,6.14,0.0
20220103:2010,0.0,0.0,0.0,0.0,11.54,5.72,0.0
20220103:2110,0.0,0.0,0.0,0.0,11.45,5.38,0.0
20220103:2210,0.0,0.0,0.0,0.0,11.38,5.03,0.0
20220103:2310,0.0,0.0,0.0,0.0,11.35,5.03,0.0
20220104:0010,0.0,0.0,0.0,0.0,11.39,5.79,0.0
20220104:0110,0.0,0.0,0.0,0.0,11.49,6.41,0.0
20220104:0210,0.0,0.0,0.0,0.0,11.51,6.21,0.0
20220104:0310,0.0,0.0,0.0,0.0,11.45,5.86,0.0
20220104:0410,0.0,0.0,0.0,0.0,11.41,5.38,0.0
20220104:0510,0.0,0.0,0.0,0.0,11.22,4.21,0.0
20220104:0610,0.0,0.0,0.0,0.0,10.7,3.31,0.0
20220104:0710,0.0,0.0,0.0,0.0,9.14,4.62,0.0
20220104:0810,1.0,13.8,0.0,2.81,7.46,3.59,0.0
20220104:0910,0.0,25.0,0.0,9.71,6.9,1.86,0.0
20220104:1010,0.0,41.0,0.0,14.89,6.85,1.1,0.0
20220104:1110,0.0,90.0,0.0,17.94,7.11,2.0,0.0
20220104:1210,9.0,130.0,0.0,18.56,7.43,2.62,0.0
20220104:1310,0.0,67.0,0.0,16.69,7.94,3.03,0.0
20220104:1410,9.0,86.0,0.0,12.51,8.41,3.93,0.0
20220104:1510,2.0,33.0,0.0,6.41,8.53,4.21,0.0
20220104:1610,0.0,0.0,0.0,0.0,8.44,4.28,0.0
20220104:1710,0.0,0.0,0.0,0.0,8.2,4.41,0.0
20220104:1810,0.0,0.0,0.0,0.0,7.85,4.9,0.0
20220104:1910,0.0,0.0,0.0,0.0,7.4,5.45,0.0
20220104:2010,0.0,0.0,0.0,0.0,6.6,5.86,0.0
20220104:2110,0.0,0.0,0.0,0.0,5.21,6.48,0.0
20220104:2210,0.0,0.0,0.0,0.0,4.16,5.79,0.0
20220104:2310,0.0,0.0,0.0,0.0,3.47,4.76,0.0
20220105:0010,0.0,0.0,0.0,0.0,2.95,4.21,0.0
20220105:0110,0.0,0.0,0.0,0.0,2.5,4.0,0.0
20220105:0210,0.0,0.0,0.0,0.0,2.39,3.79,0.0
20220105:0310,0.0,0.0,0.0,0.0,2.49,3.52,0.0
20220105:0410,0.0,0.0,0.0,0.0,2.35,3.31,0.0
20220105:0510,0.0,0.0,0.0,0.0,2.03,3.24,0.0
20220105:0610,0.0,0.0,0.0,0.0,1.69,3.17,0.0
20220105:0710,0.0,0.0,0.0,0.0,1.96,3.1,0.0
20220105:0810,7.0,14.4,0.0,2.85,1.58,3.03,0.0
20220105:0910,95.01,47.0,0.0,9.76,2.1,3.03,0.0
20220105:1010,158.01,73.0,0.0,14.96,3.42,3.45,0.0
20220105:1110,223.01,73.0,0.0,18.03,4.6,3.86,0.0
20220105:1210,233.01,75.0,0.0,18.67,5.38,4.41,0.0
20220105:1310,129.01,110.0,0.0,16.82,5.98,4.48,0.0
20220105:1410,139.01,56.0,0.0,12.65,6.05,3.93,0.0
20220105:1510,57.01,30.0,0.0,6.56,5.88,3.17,0.0
20220105:1610,0.0,0.0,0.0,0.0,4.97,2.76,0.0
20220105:1710,0.0,0.0,0.0,0.0,3.72,2.69,0.0
20220105:1810,0.0,0.0,0.0,0.0,3.16,2.76,0.0
20220105:1910,0.0,0.0,0.0,0.0,2.96,2.34,0.0
20220105:2010,0.0,0.0,0.0,0.0,2.47,2.55,0.0
20220105:2110,0.0,0.0,0.0,0.0,1.79,2.62,0.0
20220105:2210,0.0,0.0,0.0,0.0,1.56,2.55,0.0
20220105:2310,0.0,0.0,0.0,0.0,1.13,2.48,0.0
20220106:0010,0.0,0.0,0.0,0.0,0.82,2.48,0.0
20220106:0110,0.0,0.0,0.0,0.0,0.51,2.34,0.0
20220106:0210,0.0,0.0,0.0,0.0,0.08,2.07,0.0
20220106:0310,0.0,0.0,0.0,0.0,-0.28,2.0,0.0
20220106:0410,0.0,0.0,0.0,0.0,-0.78,1.93,0.0
20220106:0510,0.0,0.0,0.0,0.0,-1.13,1.66,0.0
20220106:0610,0.0,0.0,0.0,0.0,-1.57,1.66,0.0
20220106:0710,0.0,0.0,0.0,0.0,0.75,1.59,0.0
20220106:0810,1.0,11.83,0.0,2.89,0.97,1.45,0.0
20220106:0910,8.0,68.0,0.0,9.82,2.12,1.1,0.0
20220106:1010,6.0,103.0,0.0,15.04,3.55,1.31,0.0
20220106:1110,205.01,84.0,0.0,18.13,4.63,1.86,0.0
20220106:1210,128.01,132.0,0.0,18.79,4.85,2.21,0.0
20220106:1310,173.01,88.0,0.0,16.95,4.89,2.21,0.0
20220106:1410,131.01,61.0,0.0,12.8,4.84,2.14,0.0
20220106:1510,55.01,33.0,0.0,6.7,4.79,2.07,0.0
20220106:1610,0.0,0.0,0.0,0.0,4.13,2.14,0.0
20220106:1710,0.0,0.0,0.0,0.0,3.8,2.48,0.0
20220106:1810,0.0,0.0,0.0,0.0,3.66,2.97,0.0
20220106:1910,0.0,0.0,0.0,0.0,3.69,3.38,0.0
20220106:2010,0.0,0.0,0.0,0.0,3.46,3.72,0.0
20220106:2110,0.0,0.0,0.0,0.0,3.38,4.14,0.0
20220106:2210,0.0,0.0,0.0,0.0,3.33,4.55,0.0
20220106:2310,0.0,0.0,0.0,0.0,3.27,4.83,0.0
20220107:0010,0.0,0.0,0.0,0.0,2.99,5.1,0.0
20220107:0110,0.0,0.0,0.0,0.0,2.43,5.17,0.0
20220107:0210,0.0,0.0,0.0,0.0,2.06,5.24,0.0
20220107:0310,0.0,0.0,0.0,0.0,2.34,5.24,0.0
20220107:0410,0.0,0.0,0.0,0.0,2.74,5.17,0.0
20220107:0510,0.0,0.0,0.0,0.0,3.09,4.97,0.0
20220107:0610,0.0,0.0,0.0,0.0,3.31,4.55,0.0
20220107:0710,0.0,0.0,0.0,0.0,3.59,4.41,0.0
20220107:0810,1.0,11.83,0.0,2.94,3.59,4.21,0.0
20220107:0910,2.0,55.0,0.0,9.89,3.77,4.14,0.0
20220107:1010,90.01,107.0,0.0,15.13,4.82,3.72,0.0
20220107:1110,72.0,144.0,0.0,18.24,5.82,5.38,0.0
20220107:1210,67.0,151.0,0.0,18.92,6.62,6.48,0.0
20220107:1310,109.01,119.0,0.0,17.09,7.11,6.97,0.0
20220107:1410,84.01,85.0,0.0,12.95,7.28,6.07,0.0
20220107:1510,29.0,44.0,0.0,6.86,6.97,5.31,0.0
20220107:1610,0.0,0.0,0.0,0.0,6.47,5.1,0.0
20220107:1710,0.0,0.0,0.0,0.0,5.89,5.66,0.0
20220107:1810,0.0,0.0,0.0,0.0,5.17,7.24,0.0
20220107:1910,0.0,0.0,0.0,0.0,4.87,6.48,0.0
20220107:2010,0.0,0.0,0.0,0.0,5.37,6.97,0.0
20220107:2110,0.0,0.0,0.0,0.0,6.29,6.97,0.0
20220107:2210,0.0,0.0,0.0,0.0,6.14,7.59,0.0
20220107:2310,0.0,0.0,0.0,0.0,5.33,6.97,0.0
20220108:0010,0.0,0.0,0.0,0.0,4.48,5.31,0.0
20220108:0110,0.0,0.0,0.0,0.0,4.08,3.93,0.0
20220108:0210,0.0,0.0,0.0,0.0,3.42,2.83,0.0
20220108:0310,0.0,0.0,0.0,0.0,2.76,2.62,0.0
20220108:0410,0.0,0.0,0.0,0.0,2.34,2.55,0.0
20220108:0510,0.0,0.0,0.0,0.0,2.58,2.55,0.0
20220108:0610,0.0,0.0,0.0,0.0,3.09,2.69,0.0
20220108:0710,0.0,0.0,0.0,0.0,3.63,2.97,0.0
20220108:0810,3.0,14.39,0.0,3.0,4.46,3.45,0.0
20220108:0910,15.0,72.0,0.0,9.96,5.38,3.79,0.0
20220108:1010,6.0,102.0,0.0,15.23,6.68,4.41,0.0
20220108:1110,0.0,83.0,0.0,18.36,7.63,4.83,0.0
20220108:1210,11.0,136.0,0.0,19.06,7.83,5.79,0.0
20220108:1310,0.0,55.0,0.0,17.24,8.08,6.21,0.0
20220108:1410,0.0,61.0,0.0,13.1,8.15,6.76,0.0
20220108:1510,2.0,40.0,0.0,7.02,8.07,7.45,0.0
20220108:1610,0.0,0.0,0.0,0.0,7.94,7.86,0.0
20220108:1710,0.0,0.0,0.0,0.0,7.89,7.72,0.0
20220108:1810,0.0,0.0,0.0,0.0,7.94,8.07,0.0
20220108:1910,0.0,0.0,0.0,0.0,8.88,8.41,0.0
20220108:2010,0.0,0.0,0.0,0.0,8.09,7.38,0.0
20220108:2110,0.0,0.0,0.0,0.0,7.02,7.45,0.0
20220108:2210,0.0,0.0,0.0,0.0,6.14,7.45,0.0
20220108:2310,0.0,0.0,0.0,0.0,5.77,7.52,0.0
20220109:0010,0.0,0.0,0.0,0.0,5.72,6.97,0.0
20220109:0110,0.0,0.0,0.0,0.0,5.5,6.62,0.0
20220109:0210,0.0,0.0,0.0,0.0,5.13,6.0,0.0
20220109:0310,0.0,0.0,0.0,0.0,5.1,5.66,0.0
20220109:0410,0.0,0.0,0.0,0.0,4.95,5.1,0.0
20220109:0510,0.0,0.0,0.0,0.0,4.46,5.03,0.0
20220109:0610,0.0,0.0,0.0,0.0,4.15,4.9,0.0
20220109:0710,0.0,0.0,0.0,0.0,4.4,4.41,0.0
20220109:0810,10.0,13.88,0.0,3.06,3.79,4.0,0.0
20220109:0910,74.01,59.0,0.0,10.05,4.23,4.0,0.0
20220109:1010,0.0,47.0,0.0,15.33,5.02,3.59,0.0
20220109:1110,0.0,40.0,0.0,18.48,5.94,3.86,0.0
20220109:1210,21.0,149.0,0.0,19.2,6.83,4.48,0.0
20220109:1310,0.0,63.0,0.0,17.4,7.24,4.62,0.0
20220109:1410,30.0,102.0,0.0,13.27,6.99,4.34,0.0
20220109:1510,50.0,38.0,0.0,7.19,6.41,4.28,0.0
20220109:1610,0.0,0.0,0.0,0.0,5.82,2.97,0.0
20220109:1710,0.0,0.0,0.0,0.0,4.96,2.62,0.0
20220109:1810,0.0,0.0,0.0,0.0,4.68,2.41,0.0
20220109:1910,0.0,0.0,0.0,0.0,4.27,1.93,0.0
20220109:2010,0.0,0.0,0.0,0.0,3.51,2.14,0.0
20220109:2110,0.0,0.0,0.0,0.0,2.93,2.07,0.0
20220109:2210,0.0,0.0,0.0,0.0,2.52,1.93,0.0
20220109:2310,0.0,0.0,0.0,0.0,2.1,1.79,0.0
20220110:0010,0.0,0.0,0.0,0.0,1.94,1.45,0.0
20220110:0110,0.0,0.0,0.0,0.0,1.86,1.24,0.0
20220110:0210,0.0,0.0,0.0,0.0,2.67,0.69,0.0
20220110:0310,0.0,0.0,0.0,0.0,2.09,0.83,0.0
20220110:0410,0.0,0.0,0.0,0.0,2.39,0.55,0.0
20220110:0510,0.0,0.0,0.0,0.0,2.37,0.34,0.0
20220110:0610,0.0,0.0,0.0,0.0,1.38,1.03,0.0
20220110:0710,0.0,0.0,0.0,0.0,0.59,1.31,0.0
20220110:0810,0.0,5.0,0.0,3.13,1.27,1.31,0.0
20220110:0910,0.0,34.0,0.0,10.14,2.25,1.86,0.0
20220110:1010,0.0,54.0,0.0,15.44,3.4,2.62,0.0
20220110:1110,3.0,118.0,0.0,18.61,4.3,2.55,0.0
20220110:1210,0.0,73.0,0.0,19.35,4.9,2.62,0.0
20220110:1310,19.0,133.0,0.0,17.56,5.22,2.41,0.0
20220110:1410,20.0,101.0,0.0,13.44,5.38,2.14,0.0
20220110:1510,42.0,44.0,0.0,7.36,5.33,2.21,0.0
20220110:1610,0.0,0.0,0.0,0.0,4.88,2.14,0.0
20220110:1710,0.0,0.0,0.0,0.0,4.38,2.0,0.0
20220110:1810,0.0,0.0,0.0,0.0,4.05,2.0,0.0
20220110:1910,0.0,0.0,0.0,0.0,4.38,1.86,0.0
20220110:2010,0.0,0.0,0.0,0.0,3.6,2.0,0.0
20220110:2110,0.0,0.0,0.0,0.0,2.88,2.0,0.0
20220110:2210,0.0,0.0,0.0,0.0,2.25,1.93,0.0
20220110:2310,0.0,0.0,0.0,0.0,1.87,2.0,0.0
20220111:0010,0.0,0.0,0.0,0.0,1.39,2.0,0.0
20220111:0110,0.0,0.0,0.0,0.0,1.32,1.86,0.0
20220111:0210,0.0,0.0,0.0,0.0,1.08,1.72,0.0
20220111:0310,0.0,0.0,0.0,0.0,0.67,1.72,0.0
20220111:0410,0.0,0.0,0.0,0.0,-0.14,1.79,0.0
20220111:0510,0.0,0.0,0.0,0.0,-1.13,1.93,0.0
20220111:0610,0.0,0.0,0.0,0.0,-1.78,1.93,0.0
20220111:0710,0.0,0.0,0.0,0.0,-2.3,1.79,0.0
20220111:0810,7.0,16.41,0.0,3.21,-2.75,1.79,0.0
20220111:0910,110.01,45.0,0.0,10.23,-1.49,1.45,0.0
20220111:1010,21.0,122.0,0.0,15.56,0.99,1.45,0.0
20220111:1110,19.0,145.0,0.0,18.75,2.86,1.24,0.0
20220111:1210,13.0,145.0,0.0,19.5,4.34,0.83,0.0
20220111:1310,17.0,135.0,0.0,17.73,5.36,0.62,0.0
20220111:1410,37.0,106.0,0.0,13.61,5.75,0.76,0.0
20220111:1510,20.0,52.0,0.0,7.54,5.54,0.83,0.0
20220111:1610,0.0,0.0,0.0,0.0,4.56,1.31,0.0
20220111:1710,0.0,0.0,0.0,0.0,2.68,1.59,0.0
20220111:1810,0.0,0.0,0.0,0.0,1.04,1.59,0.0
20220111:1910,0.0,0.0,0.0,0.0,-0.07,1.17,0.0
20220111:2010,0.0,0.0,0.0,0.0,-0.85,1.24,0.0
20220111:2110,0.0,0.0,0.0,0.0,-1.49,1.38,0.0
20220111:2210,0.0,0.0,0.0,0.0,-1.89,1.45,0.0
20220111:2310,0.0,0.0,0.0,0.0,-1.97,1.38,0.0
20220112:0010,0.0,0.0,0.0,0.0,-2.01,1.31,0.0
20220112:0110,0.0,0.0,0.0,0.0,-2.01,1.24,0.0
20220112:0210,0.0,0.0,0.0,0.0,-2.04,1.31,0.0
20220112:0310,0.0,0.0,0.0,0.0,-1.71,1.17,0.0
20220112:0410,0.0,0.0,0.0,0.0,-1.75,1.17,0.0
20220112:0510,0.0,0.0,0.0,0.0,-1.72,1.17,0.0
20220112:0610,0.0,0.0,0.0,0.0,-1.96,1.24,0.0
20220112:0710,0.0,0.0,0.0,0.0,-2.28,0.76,0.0
20220112:0810,1.0,16.79,0.0,3.29,-1.77,0.69,0.0
20220112:0910,6.0,69.0,0.0,10.33,-0.87,0.83,0.0
20220112:1010,4.0,101.0,0.0,15.68,0.29,1.24,0.0
20220112:1110,15.0,141.0,0.0,18.9,1.55,1.31,0.0
20220112:1210,117.01,142.0,0.0,19.67,2.43,1.1,0.0
20220112:1310,26.0,140.0,0.0,17.9,3.0,1.1,0.0
20220112:1410,7.0,94.0,0.0,13.79,3.26,1.17,0.0
20220112:1510,6.0,50.0,0.0,7.72,3.29,1.45,0.0
20220112:1610,0.0,0.0,0.0,0.0,2.99,1.52,0.0
20220112:1710,0.0,0.0,0.0,0.0,2.83,1.52,0.0
20220112:1810,0.0,0.0,0.0,0.0,2.74,1.86,0.0
20220112:1910,0.0,0.0,0.0,0.0,2.94,2.0,0.0
20220112:2010,0.0,0.0,0.0,0.0,2.97,2.41,0.0
20220112:2110,0.0,0.0,0.0,0.0,2.97,2.48,0.0
20220112:2210,0.0,0.0,0.0,0.0,2.71,2.62,0.0
20220112:2310,0.0,0.0,0.0,0.0,2.24,2.48,0.0
20220113:0010,0.0,0.0,0.0,0.0,1.87,2.34,0.0
20220113:0110,0.0,0.0,0.0,0.0,1.59,2.48,0.0
20220113:0210,0.0,0.0,0.0,0.0,1.55,2.41,0.0
20220113:0310,0.0,0.0,0.0,0.0,1.29,2.28,0.0
20220113:0410,0.0,0.0,0.0,0.0,1.07,2.28,0.0
20220113:0510,0.0,0.0,0.0,0.0,0.93,2.41,0.0
20220113:0610,0.0,0.0,0.0,0.0,0.74,2.41,0.0
20220113:0710,0.0,0.0,0.0,0.0,0.81,2.0,0.0
20220113:0810,0.0,13.0,0.0,3.38,0.61,2.0,0.0
20220113:0910,2.0,60.0,0.0,10.44,1.08,2.41,0.0
20220113:1010,0.0,71.0,0.0,15.81,1.99,2.62,0.0
20220113:1110,3.0,121.0,0.0,19.05,2.92,2.62,0.0
20220113:1210,14.0,146.0,0.0,19.83,3.83,2.62,0.0
20220113:1310,24.0,141.0,0.0,18.08,4.78,2.55,0.0
20220113:1410,55.0,105.0,0.0,13.98,5.46,2.69,0.0
20220113:1510,44.0,48.0,0.0,7.91,5.53,2.62,0.0
20220113:1610,0.0,0.0,0.0,0.0,4.42,2.41,0.0
20220113:1710,0.0,0.0,0.0,0.0,3.12,2.48,0.0
20220113:1810,0.0,0.0,0.0,0.0,2.25,2.28,0.0
20220113:1910,0.0,0.0,0.0,0.0,1.83,2.21,0.0
20220113:2010,0.0,0.0,0.0,0.0,1.3,2.21,0.0
20220113:2110,0.0,0.0,0.0,0.0,0.9,2.28,0.0
20220113:2210,0.0,0.0,0.0,0.0,0.7,2.34,0.0
20220113:2310,0.0,0.0,0.0,0.0,0.51,2.28,0.0
20220114:0010,0.0,0.0,0.0,0.0,0.23,2.14,0.0
20220114:0110,0.0,0.0,0.0,0.0,-0.09,2.0,0.0
20220114:0210,0.0,0.0,0.0,0.0,-0.53,1.86,0.0
20220114:0310,0.0,0.0,0.0,0.0,-1.04,1.79,0.0
20220114:0410,0.0,0.0,0.0,0.0,-1.48,1.86,0.0
20220114:0510,0.0,0.0,0.0,0.0,-1.63,2.0,0.0
20220114:0610,0.0,0.0,0.0,0.0,-1.6,2.07,0.0
20220114:0710,0.0,0.0,0.0,0.0,-1.82,1.86,0.0
20220114:0810,16.0,14.64,0.0,3.48,-2.07,1.72,0.0
20220114:0910,92.01,54.0,0.0,10.56,-0.76,1.24,0.0
20220114:1010,174.01,71.0,0.0,15.95,1.45,1.31,0.0
20220114:1110,244.01,71.0,0.0,19.21,3.08,1.38,0.0
20220114:1210,247.01,78.0,0.0,20.01,4.52,1.59,0.0
20220114:1310,197.01,85.0,0.0,18.27,5.6,1.72,0.0
20220114:1410,154.01,62.0,0.0,14.17,6.14,1.79,0.0
20220114:1510,57.01,44.0,0.0,8.1,6.0,1.45,0.0
20220114:1610,0.0,0.0,0.0,0.0,5.0,1.79,0.0
20220114:1710,0.0,0.0,0.0,0.0,3.51,2.0,0.0
20220114:1810,0.0,0.0,0.0,0.0,2.21,1.93,0.0
20220114:1910,0.0,0.0,0.0,0.0,1.12,1.72,0.0
20220114:2010,0.0,0.0,0.0,0.0,0.08,1.72,0.0
20220114:2110,0.0,0.0,0.0,0.0,-0.44,1.59,0.0
20220114:2210,0.0,0.0,0.0,0.0,-0.7,1.45,0.0
20220114:2310,0.0,0.0,0.0,0.0,-0.5,1.1,0.0
20220115:0010,0.0,0.0,0.0,0.0,0.17,0.83,0.0
20220115:0110,0.0,0.0,0.0,0.0,-0.11,0.69,0.0
20220115:0210,0.0,0.0,0.0,0.0,-0.34,0.62,0.0
20220115:0310,0.0,0.0,0.0,0.0,-1.12,0.83,0.0
20220115:0410,0.0,0.0,0.0,0.0,-1.89,0.76,0.0
20220115:0510,0.0,0.0,0.0,0.0,-1.75,0.69,0.0
20220115:0610,0.0,0.0,0.0,0.0,-2.34,0.69,0.0
20220115:0710,0.0,0.0,0.0,0.0,-2.16,0.76,0.0
20220115:0810,18.0,14.33,0.0,3.58,-2.31,0.69,0.0
20220115:0910,95.01,55.0,0.0,10.68,-1.73,0.41,0.0
20220115:1010,181.01,70.0,0.0,16.09,-0.81,0.21,0.0
20220115:1110,250.01,70.0,0.0,19.37,0.49,0.07,0.0
20220115:1210,257.01,75.0,0.0,20.19,1.58,0.21,0.0
20220115:1310,204.01,84.0,0.0,18.46,2.23,0.48,0.0
20220115:1410,155.01,64.0,0.0,14.37,2.6,0.62,0.0
20220115:1510,73.01,39.0,0.0,8.3,2.58,0.83,0.0
20220115:1610,0.0,0.0,0.0,0.0,2.11,1.1,0.0
20220115:1710,0.0,0.0,0.0,0.0,1.44,1.38,0.0
20220115:1810,0.0,0.0,0.0,0.0,1.05,1.86,0.0
20220115:1910,0.0,0.0,0.0,0.0,1.67,2.0,0.0
20220115:2010,0.0,0.0,0.0,0.0,1.48,2.14,0.0
20220115:2110,0.0,0.0,0.0,0.0,1.16,2.69,0.0
20220115:2210,0.0,0.0,0.0,0.0,0.94,2.69,0.0
20220115:2310,0.0,0.0,0.0,0.0,0.73,2.41,0.0
20220116:0010,0.0,0.0,0.0,0.0,0.68,2.48,0.0
20220116:0110,0.0,0.0,0.0,0.0,0.77,1.93,0.0
20220116:0210,0.0,0.0,0.0,0.0,0.9,1.66,0.0
20220116:0310,0.0,0.0,0.0,0.0,1.03,1.66,0.0
20220116:0410,0.0,0.0,0.0,0.0,1.19,1.93,0.0
20220116:0510,0.0,0.0,0.0,0.0,0.96,2.07,0.0
20220116:0610,0.0,0.0,0.0,0.0,1.11,2.21,0.0
20220116:0710,0.0,0.0,0.0,0.0,-0.03,2.41,0.0
20220116:0810,1.0,17.8,0.0,3.69,-0.02,2.62,0.0
20220116:0910,3.0,66.0,0.0,10.81,0.88,2.55,0.0
20220116:1010,26.0,127.0,0.0,16.25,2.03,3.24,0.0
20220116:1110,5.0,131.0,0.0,19.55,3.23,3.52,0.0
20220116:1210,0.0,42.0,0.0,20.38,4.34,4.28,0.0
20220116:1310,0.0,48.0,0.0,18.66,4.78,4.55,0.0
20220116:1410,0.0,50.0,0.0,14.57,4.8,4.34,0.0
20220116:1510,1.0,42.0,0.0,8.5,4.77,3.93,0.0
20220116:1610,0.0,0.0,0.0,0.0,4.65,3.66,0.0
20220116:1710,0.0,0.0,0.0,0.0,4.56,3.52,0.0
20220116:1810,0.0,0.0,0.0,0.0,4.5,3.31,0.0
20220116:1910,0.0,0.0,0.0,0.0,3.9,2.83,0.0
20220116:2010,0.0,0.0,0.0,0.0,3.94,2.83,0.0
20220116:2110,0.0,0.0,0.0,0.0,4.12,2.62,0.0
20220116:2210,0.0,0.0,0.0,0.0,4.25,2.41,0.0
20220116:2310,0.0,0.0,0.0,0.0,4.43,2.07,0.0
20220117:0010,0.0,0.0,0.0,0.0,4.54,1.72,0.0
20220117:0110,0.0,0.0,0.0,0.0,4.58,1.52,0.0
20220117:0210,0.0,0.0,0.0,0.0,4.38,1.52,0.0
20220117:0310,0.0,0.0,0.0,0.0,4.37,1.38,0.0
20220117:0410,0.0,0.0,0.0,0.0,4.51,1.24,0.0
20220117:0510,0.0,0.0,0.0,0.0,4.5,1.24,0.0
20220117:0610,0.0,0.0,0.0,0.0,4.51,1.24,0.0
