Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20060102:2310,0.0,0.0,0.0,0.0,3.01,1.17,0.0
20060103:0010,0.0,0.0,0.0,0.0,2.62,1.24,0.0
20060103:0110,0.0,0.0,0.0,0.0,2.33,1.24,0.0
20060103:0210,0.0,0.0,0.0,0.0,1.95,1.31,0.0
20060103:0310,0.0,0.0,0.0,0.0,2.24,1.24,0.0
20060103:0410,0.0,0.0,0.0,0.0,2.15,1.38,0.0
20060103:0510,0.0,0.0,0.0,0.0,2.59,1.52,0.0
20060103:0610,0.0,0.0,0.0,0.0,2.74,1.86,0.0
20060103:0710,0.0,0.0,0.0,0.0,2.32,1.79,0.0
20060103:0810,5.0,13.91,0.0,2.78,2.11,1.52,0.0
20060103:0910,36.0,70.0,0.0,9.66,2.23,2.0,0.0
20060103:1010,0.0,52.0,0.0,14.82,2.49,1.59,0.0
20060103:1110,0.0,80.0,0.0,17.85,2.87,1.31,0.0
20060103:1210,159.01,111.0,0.0,18.46,3.14,1.86,0.0
20060103:1310,6.0,112.0,0.0,16.57,3.34,1.79,0.0
20060103:1410,23.0,94.0,0.0,12.38,3.54,1.45,0.0
20060103:1510,26.0,39.0,0.0,6.27,3.49,1.38,0.0
20060103:1610,0.0,0.0,0.0,0.0,3.26,1.1,0.0
20060103:1710,0.0,0.0,0.0,0.0,3.06,0.97,0.0
20060103:1810,0.0,0.0,0.0,0.0,2.83,0.83,0.0
20060103:1910,0.0,0.0,0.0,0.0,3.22,1.31,0.0
20060103:2010,0.0,0.0,0.0,0.0,2.92,1.38,0.0
20060103:2110,0.0,0.0,0.0,0.0,2.74,1.45,0.0
20060103:2210,0.0,0.0,0.0,0.0,2.62,1.52,0.0
20060103:2310,0.0,0.0,0.0,0.0,2.67,1.59,0.0
20060104:0010,0.0,0.0,0.0,0.0,2.63,1.66,0.0
20060104:0110,0.0,0.0,0.0,0.0,2.54,1.66,0.0
20060104:0210,0.0,0.0,0.0,0.0,2.51,1.79,0.0
20060104:0310,0.0,0.0,0.0,0.0,2.43,2.0,0.0
20060104:0410,0.0,0.0,0.0,0.0,2.22,2.21,0.0
20060104:0510,0.0,0.0,0.0,0.0,2.06,2.41,0.0
20060104:0610,0.0,0.0,0.0,0.0,1.82,2.41,0.0
20060104:0710,0.0,0.0,0.0,0.0,2.13,2.55,0.0
20060104:0810,1.0,12.81,0.0,2.81,1.86,2.62,0.0
20060104:0910,17.0,70.0,0.0,9.71,1.7,2.48,0.0
20060104:1010,0.0,47.0,0.0,14.89,1.73,2.69,0.0
20060104:1110,28.0,142.0,0.0,17.94,2.16,2.62,0.0
20060104:1210,42.0,149.0,0.0,18.56,2.95,2.62,0.0
20060104:1310,52.0,132.0,0.0,16.69,3.4,2.62,0.0
20060104:1410,25.0,95.0,0.0,12.51,3.6,2.97,0.0
20060104:1510,39.0,36.0,0.0,6.41,3.41,3.03,0.0
20060104:1610,0.0,0.0,0.0,0.0,2.87,2.76,0.0
20060104:1710,0.0,0.0,0.0,0.0,2.41,2.83,0.0
20060104:1810,0.0,0.0,0.0,0.0,2.31,3.1,0.0
20060104:1910,0.0,0.0,0.0,0.0,2.28,2.9,0.0
20060104:2010,0.0,0.0,0.0,0.0,1.98,2.83,0.0
20060104:2110,0.0,0.0,0.0,0.0,1.45,2.83,0.0
20060104:2210,0.0,0.0,0.0,0.0,0.57,2.9,0.0
20060104:2310,0.0,0.0,0.0,0.0,0.15,2.97,0.0
20060105:0010,0.0,0.0,0.0,0.0,-0.37,3.03,0.0
20060105:0110,0.0,0.0,0.0,0.0,-0.65,3.1,0.0
20060105:0210,0.0,0.0,0.0,0.0,-1.07,3.17,0.0
20060105:0310,0.0,0.0,0.0,0.0,-1.11,3.24,0.0
20060105:0410,0.0,0.0,0.0,0.0,-0.86,3.38,0.0
20060105:0510,0.0,0.0,0.0,0.0,-0.67,3.31,0.0
20060105:0610,0.0,0.0,0.0,0.0,-0.6,3.24,0.0
20060105:0710,0.0,0.0,0.0,0.0,-0.86,2.97,0.0
20060105:0810,3.0,14.36,0.0,2.85,-0.73,2.9,0.0
20060105:0910,31.0,73.0,0.0,9.76,-0.14,2.62,0.0
20060105:1010,1.0,80.0,0.0,14.96,0.33,2.97,0.0
20060105:1110,0.0,91.0,0.0,18.03,1.15,3.79,0.0
20060105:1210,0.0,63.0,0.0,18.67,1.62,3.52,0.0
20060105:1310,0.0,81.0,0.0,16.82,1.97,3.38,0.0
20060105:1410,0.0,38.0,0.0,12.65,1.97,3.31,0.0
20060105:1510,1.0,34.0,0.0,6.56,1.78,2.62,0.0
20060105:1610,0.0,0.0,0.0,0.0,1.27,2.21,0.0
20060105:1710,0.0,0.0,0.0,0.0,0.71,2.07,0.0
20060105:1810,0.0,0.0,0.0,0.0,0.26,2.0,0.0
20060105:1910,0.0,0.0,0.0,0.0,-0.92,2.0,0.0
20060105:2010,0.0,0.0,0.0,0.0,-1.0,1.79,0.0
20060105:2110,0.0,0.0,0.0,0.0,-0.91,1.52,0.0
20060105:2210,0.0,0.0,0.0,0.0,-1.35,1.59,0.0
20060105:2310,0.0,0.0,0.0,0.0,-1.33,1.59,0.0
20060106:0010,0.0,0.0,0.0,0.0,-1.41,1.72,0.0
20060106:0110,0.0,0.0,0.0,0.0,-1.21,1.79,0.0
20060106:0210,0.0,0.0,0.0,0.0,-1.34,1.79,0.0
20060106:0310,0.0,0.0,0.0,0.0,-1.38,1.66,0.0
20060106:0410,0.0,0.0,0.0,0.0,-1.48,1.66,0.0
20060106:0510,0.0,0.0,0.0,0.0,-1.21,1.66,0.0
20060106:0610,0.0,0.0,0.0,0.0,-1.37,1.93,0.0
20060106:0710,0.0,0.0,0.0,0.0,-1.35,2.21,0.0
20060106:0810,6.0,14.65,0.0,2.89,-1.15,2.41,0.0
20060106:0910,21.0,73.0,0.0,9.82,-0.41,2.41,0.0
20060106:1010,8.0,105.0,0.0,15.04,0.68,3.1,0.0
20060106:1110,0.0,66.0,0.0,18.13,1.56,3.1,0.0
20060106:1210,0.0,60.0,0.0,18.79,2.12,3.03,0.0
20060106:1310,0.0,78.0,0.0,16.95,2.6,3.17,0.0
20060106:1410,0.0,66.0,0.0,12.8,2.9,3.24,0.0
20060106:1510,1.0,32.0,0.0,6.7,2.86,3.1,0.0
20060106:1610,0.0,0.0,0.0,0.0,2.23,2.9,0.0
20060106:1710,0.0,0.0,0.0,0.0,1.35,2.97,0.0
20060106:1810,0.0,0.0,0.0,0.0,0.56,2.9,0.0
20060106:1910,0.0,0.0,0.0,0.0,0.11,2.83,0.0
20060106:2010,0.0,0.0,0.0,0.0,-0.29,2.62,0.0
20060106:2110,0.0,0.0,0.0,0.0,-0.55,2.41,0.0
20060106:2210,0.0,0.0,0.0,0.0,-0.58,2.28,0.0
20060106:2310,0.0,0.0,0.0,0.0,-1.04,2.34,0.0
20060107:0010,0.0,0.0,0.0,0.0,-1.42,2.28,0.0
20060107:0110,0.0,0.0,0.0,0.0,-1.98,2.21,0.0
20060107:0210,0.0,0.0,0.0,0.0,-2.4,2.14,0.0
20060107:0310,0.0,0.0,0.0,0.0,-2.63,2.07,0.0
20060107:0410,0.0,0.0,0.0,0.0,-3.0,2.0,0.0
20060107:0510,0.0,0.0,0.0,0.0,-3.25,1.93,0.0
20060107:0610,0.0,0.0,0.0,0.0,-3.44,1.86,0.0
20060107:0710,0.0,0.0,0.0,0.0,-2.78,1.31,0.0
20060107:0810,8.0,14.23,0.0,2.94,-2.61,1.45,0.0
20060107:0910,98.01,46.0,0.0,9.89,-1.07,1.31,0.0
20060107:1010,162.01,71.0,0.0,15.13,0.67,1.45,0.0
20060107:1110,210.01,81.0,0.0,18.24,1.94,1.59,0.0
20060107:1210,19.0,145.0,0.0,18.92,3.23,1.72,0.0
20060107:1310,54.0,136.0,0.0,17.09,3.92,1.79,0.0
20060107:1410,30.0,100.0,0.0,12.95,4.22,2.0,0.0
20060107:1510,2.0,39.0,0.0,6.86,4.09,1.86,0.0
20060107:1610,0.0,0.0,0.0,0.0,3.47,2.0,0.0
20060107:1710,0.0,0.0,0.0,0.0,2.85,2.28,0.0
20060107:1810,0.0,0.0,0.0,0.0,2.72,2.41,0.0
20060107:1910,0.0,0.0,0.0,0.0,2.0,2.07,0.0
20060107:2010,0.0,0.0,0.0,0.0,1.86,2.14,0.0
20060107:2110,0.0,0.0,0.0,0.0,1.87,2.21,0.0
20060107:2210,0.0,0.0,0.0,0.0,1.8,2.28,0.0
20060107:2310,0.0,0.0,0.0,0.0,1.54,2.34,0.0
20060108:0010,0.0,0.0,0.0,0.0,1.25,2.34,0.0
20060108:0110,0.0,0.0,0.0,0.0,1.12,2.41,0.0
20060108:0210,0.0,0.0,0.0,0.0,1.03,2.48,0.0
20060108:0310,0.0,0.0,0.0,0.0,1.2,2.55,0.0
20060108:0410,0.0,0.0,0.0,0.0,1.42,2.62,0.0
20060108:0510,0.0,0.0,0.0,0.0,1.45,2.62,0.0
20060108:0610,0.0,0.0,0.0,0.0,1.68,2.69,0.0
20060108:0710,0.0,0.0,0.0,0.0,1.98,2.83,0.0
20060108:0810,8.0,14.27,0.0,3.0,2.39,2.83,0.0
20060108:0910,3.0,60.0,0.0,9.96,3.09,2.9,0.0
20060108:1010,0.0,74.0,0.0,15.23,3.92,2.83,0.0
20060108:1110,0.0,57.0,0.0,18.36,5.07,2.69,0.0
20060108:1210,0.0,68.0,0.0,19.06,5.24,3.03,0.0
20060108:1310,0.0,39.0,0.0,17.24,5.74,3.17,0.0
20060108:1410,0.0,33.0,0.0,13.1,6.14,3.31,0.0
20060108:1510,4.0,41.0,0.0,7.02,6.14,3.17,0.0
20060108:1610,0.0,0.0,0.0,0.0,5.98,3.1,0.0
20060108:1710,0.0,0.0,0.0,0.0,5.63,3.03,0.0
20060108:1810,0.0,0.0,0.0,0.0,5.54,3.17,0.0
20060108:1910,0.0,0.0,0.0,0.0,5.58,3.17,0.0
20060108:2010,0.0,0.0,0.0,0.0,5.55,2.97,0.0
20060108:2110,0.0,0.0,0.0,0.0,5.44,2.76,0.0
20060108:2210,0.0,0.0,0.0,0.0,5.02,2.76,0.0
20060108:2310,0.0,0.0,0.0,0.0,4.63,2.83,0.0
20060109:0010,0.0,0.0,0.0,0.0,4.21,2.9,0.0
20060109:0110,0.0,0.0,0.0,0.0,4.03,2.83,0.0
20060109:0210,0.0,0.0,0.0,0.0,3.86,2.76,0.0
20060109:0310,0.0,0.0,0.0,0.0,3.72,2.69,0.0
20060109:0410,0.0,0.0,0.0,0.0,3.66,2.62,0.0
20060109:0510,0.0,0.0,0.0,0.0,3.54,2.48,0.0
20060109:0610,0.0,0.0,0.0,0.0,3.42,2.34,0.0
20060109:0710,0.0,0.0,0.0,0.0,3.7,2.14,0.0
20060109:0810,2.0,14.6,0.0,3.06,3.69,1.86,0.0
20060109:0910,8.0,68.0,0.0,10.05,3.94,1.66,0.0
20060109:1010,55.0,118.0,0.0,15.33,5.04,1.72,0.0
20060109:1110,158.01,110.0,0.0,18.48,5.7,1.72,0.0
20060109:1210,239.01,73.0,0.0,19.2,6.54,1.79,0.0
20060109:1310,0.0,0.0,0.0,0.0,7.06,1.59,0.0
20060109:1410,0.0,0.0,0.0,0.0,7.43,1.38,0.0
20060109:1510,54.01,36.0,0.0,7.19,7.18,1.17,0.0
20060109:1610,0.0,0.0,0.0,0.0,6.44,1.66,0.0
20060109:1710,0.0,0.0,0.0,0.0,5.28,1.86,0.0
20060109:1810,0.0,0.0,0.0,0.0,4.6,1.93,0.0
20060109:1910,0.0,0.0,0.0,0.0,3.58,1.79,0.0
20060109:2010,0.0,0.0,0.0,0.0,3.1,1.52,0.0
20060109:2110,0.0,0.0,0.0,0.0,2.5,1.66,0.0
20060109:2210,0.0,0.0,0.0,0.0,2.06,1.59,0.0
20060109:2310,0.0,0.0,0.0,0.0,1.49,1.59,0.0
20060110:0010,0.0,0.0,0.0,0.0,1.04,1.45,0.0
20060110:0110,0.0,0.0,0.0,0.0,0.43,1.59,0.0
20060110:0210,0.0,0.0,0.0,0.0,-0.06,1.59,0.0
20060110:0310,0.0,0.0,0.0,0.0,-0.68,1.86,0.0
20060110:0410,0.0,0.0,0.0,0.0,-1.16,2.0,0.0
20060110:0510,0.0,0.0,0.0,0.0,-1.39,2.0,0.0
20060110:0610,0.0,0.0,0.0,0.0,-1.61,1.93,0.0
20060110:0710,0.0,0.0,0.0,0.0,-1.5,2.07,0.0
20060110:0810,8.0,15.24,0.0,3.13,-0.67,1.93,0.0
20060110:0910,6.0,68.0,0.0,10.14,0.93,1.72,0.0
20060110:1010,21.0,119.0,0.0,15.44,2.59,1.93,0.0
20060110:1110,4.0,123.0,0.0,18.61,3.87,2.76,0.0
20060110:1210,0.0,98.0,0.0,19.35,4.34,3.24,0.0
20060110:1310,0.0,87.0,0.0,17.56,4.76,3.38,0.0
20060110:1410,0.0,58.0,0.0,13.44,4.75,3.59,0.0
20060110:1510,1.0,35.0,0.0,7.36,4.6,3.59,0.0
20060110:1610,0.0,0.0,0.0,0.0,4.27,2.76,0.0
20060110:1710,0.0,0.0,0.0,0.0,3.93,2.55,0.0
20060110:1810,0.0,0.0,0.0,0.0,3.49,2.69,0.0
20060110:1910,0.0,0.0,0.0,0.0,3.08,2.83,0.0
20060110:2010,0.0,0.0,0.0,0.0,2.92,2.97,0.0
20060110:2110,0.0,0.0,0.0,0.0,2.85,3.1,0.0
20060110:2210,0.0,0.0,0.0,0.0,2.71,3.1,0.0
20060110:2310,0.0,0.0,0.0,0.0,2.35,3.1,0.0
20060111:0010,0.0,0.0,0.0,0.0,2.31,3.31,0.0
20060111:0110,0.0,0.0,0.0,0.0,2.2,3.52,0.0
20060111:0210,0.0,0.0,0.0,0.0,2.2,3.52,0.0
20060111:0310,0.0,0.0,0.0,0.0,1.89,3.38,0.0
20060111:0410,0.0,0.0,0.0,0.0,1.95,3.45,0.0
20060111:0510,0.0,0.0,0.0,0.0,1.92,3.38,0.0
20060111:0610,0.0,0.0,0.0,0.0,1.91,3.45,0.0
20060111:0710,0.0,0.0,0.0,0.0,1.78,3.66,0.0
20060111:0810,0.0,10.0,0.0,3.21,1.77,3.79,0.0
20060111:0910,0.0,46.0,0.0,10.23,2.22,4.21,0.0
20060111:1010,0.0,21.0,0.0,15.56,3.05,4.41,0.0
20060111:1110,0.0,41.0,0.0,18.75,3.65,4.28,0.0
20060111:1210,0.0,64.0,0.0,19.5,4.26,4.28,0.0
20060111:1310,0.0,87.0,0.0,17.73,4.73,4.34,0.0
20060111:1410,0.0,65.0,0.0,13.61,5.06,4.62,0.0
20060111:1510,0.0,29.0,0.0,7.54,4.94,3.72,0.0
20060111:1610,0.0,0.0,0.0,0.0,4.77,3.45,0.0
20060111:1710,0.0,0.0,0.0,0.0,4.85,3.24,0.0
20060111:1810,0.0,0.0,0.0,0.0,5.0,3.03,0.0
20060111:1910,0.0,0.0,0.0,0.0,4.94,2.55,0.0
20060111:2010,0.0,0.0,0.0,0.0,4.97,2.28,0.0
20060111:2110,0.0,0.0,0.0,0.0,4.98,2.0,0.0
20060111:2210,0.0,0.0,0.0,0.0,5.01,1.72,0.0
20060111:2310,0.0,0.0,0.0,0.0,5.04,1.45,0.0
20060112:0010,0.0,0.0,0.0,0.0,5.03,1.24,0.0
20060112:0110,0.0,0.0,0.0,0.0,4.94,1.03,0.0
20060112:0210,0.0,0.0,0.0,0.0,4.86,0.55,0.0
20060112:0310,0.0,0.0,0.0,0.0,4.96,0.07,0.0
20060112:0410,0.0,0.0,0.0,0.0,4.41,0.83,0.0
20060112:0510,0.0,0.0,0.0,0.0,4.31,1.38,0.0
20060112:0610,0.0,0.0,0.0,0.0,4.42,1.52,0.0
20060112:0710,0.0,0.0,0.0,0.0,4.69,1.79,0.0
20060112:0810,1.0,16.79,0.0,3.29,4.61,1.86,0.0
20060112:0910,4.0,66.0,0.0,10.33,4.91,1.79,0.0
20060112:1010,0.0,72.0,0.0,15.68,5.26,2.28,0.0
20060112:1110,0.0,79.0,0.0,18.9,5.5,2.41,0.0
20060112:1210,0.0,0.0,0.0,0.0,5.68,2.41,0.0
20060112:1310,0.0,0.0,0.0,0.0,5.74,2.48,0.0
20060112:1410,0.0,51.0,0.0,13.79,5.71,2.76,0.0
20060112:1510,0.0,33.0,0.0,7.72,5.54,2.83,0.0
20060112:1610,0.0,0.0,0.0,0.0,5.34,2.34,0.0
20060112:1710,0.0,0.0,0.0,0.0,5.1,2.55,0.0
20060112:1810,0.0,0.0,0.0,0.0,4.87,2.76,0.0
20060112:1910,0.0,0.0,0.0,0.0,4.31,2.76,0.0
20060112:2010,0.0,0.0,0.0,0.0,4.16,2.76,0.0
20060112:2110,0.0,0.0,0.0,0.0,4.06,2.76,0.0
20060112:2210,0.0,0.0,0.0,0.0,4.06,2.9,0.0
20060112:2310,0.0,0.0,0.0,0.0,4.07,2.76,0.0
20060113:0010,0.0,0.0,0.0,0.0,3.95,2.48,0.0
20060113:0110,0.0,0.0,0.0,0.0,3.89,2.41,0.0
20060113:0210,0.0,0.0,0.0,0.0,3.63,2.48,0.0
20060113:0310,0.0,0.0,0.0,0.0,3.42,2.69,0.0
20060113:0410,0.0,0.0,0.0,0.0,3.06,2.83,0.0
20060113:0510,0.0,0.0,0.0,0.0,2.36,2.83,0.0
20060113:0610,0.0,0.0,0.0,0.0,1.91,2.69,0.0
20060113:0710,0.0,0.0,0.0,0.0,1.5,2.69,0.0
20060113:0810,0.0,13.0,0.0,3.38,1.11,2.55,0.0
20060113:0910,0.0,42.0,0.0,10.44,1.45,2.83,0.0
20060113:1010,0.0,68.0,0.0,15.81,2.31,3.03,0.0
20060113:1110,0.0,71.0,0.0,19.05,3.33,3.1,0.0
20060113:1210,0.0,76.0,0.0,19.83,4.42,2.76,0.0
20060113:1310,0.0,86.0,0.0,18.08,5.61,2.62,0.0
20060113:1410,0.0,59.0,0.0,13.98,6.43,2.55,0.0
20060113:1510,8.0,53.0,0.0,7.91,6.82,2.69,0.0
20060113:1610,0.0,0.0,0.0,0.0,5.89,2.62,0.0
20060113:1710,0.0,0.0,0.0,0.0,4.88,3.03,0.0
20060113:1810,0.0,0.0,0.0,0.0,4.09,3.24,0.0
20060113:1910,0.0,0.0,0.0,0.0,2.86,2.97,0.0
20060113:2010,0.0,0.0,0.0,0.0,2.22,3.03,0.0
20060113:2110,0.0,0.0,0.0,0.0,1.76,3.03,0.0
20060113:2210,0.0,0.0,0.0,0.0,1.48,3.17,0.0
20060113:2310,0.0,0.0,0.0,0.0,1.4,3.24,0.0
20060114:0010,0.0,0.0,0.0,0.0,1.39,3.31,0.0
20060114:0110,0.0,0.0,0.0,0.0,1.39,3.38,0.0
20060114:0210,0.0,0.0,0.0,0.0,1.24,3.38,0.0
20060114:0310,0.0,0.0,0.0,0.0,1.03,3.31,0.0
20060114:0410,0.0,0.0,0.0,0.0,0.76,3.17,0.0
20060114:0510,0.0,0.0,0.0,0.0,0.47,3.17,0.0
20060114:0610,0.0,0.0,0.0,0.0,0.21,3.17,0.0
20060114:0710,0.0,0.0,0.0,0.0,-0.04,3.1,0.0
20060114:0810,9.0,17.9,0.0,3.48,-0.2,3.03,0.0
20060114:0910,105.01,50.0,0.0,10.56,0.75,2.97,0.0
20060114:1010,192.01,66.0,0.0,15.95,2.65,2.9,0.0
20060114:1110,257.01,68.0,0.0,19.21,4.48,3.1,0.0
20060114:1210,279.01,65.0,0.0,20.01,5.96,3.17,0.0
20060114:1310,224.01,74.0,0.0,18.27,6.89,3.1,0.0
20060114:1410,134.01,75.0,0.0,14.17,7.3,3.1,0.0
20060114:1510,73.01,38.0,0.0,8.1,6.94,2.62,0.0
20060114:1610,0.0,0.0,0.0,0.0,5.44,2.69,0.0
20060114:1710,0.0,0.0,0.0,0.0,3.75,2.9,0.0
20060114:1810,0.0,0.0,0.0,0.0,2.74,2.97,0.0
20060114:1910,0.0,0.0,0.0,0.0,2.01,2.83,0.0
20060114:2010,0.0,0.0,0.0,0.0,1.39,2.76,0.0
20060114:2110,0.0,0.0,0.0,0.0,0.77,2.76,0.0
20060114:2210,0.0,0.0,0.0,0.0,0.28,2.69,0.0
20060114:2310,0.0,0.0,0.0,0.0,-0.05,2.62,0.0
20060115:0010,0.0,0.0,0.0,0.0,-0.19,2.62,0.0
20060115:0110,0.0,0.0,0.0,0.0,-0.34,2.62,0.0
20060115:0210,0.0,0.0,0.0,0.0,-0.58,2.62,0.0
20060115:0310,0.0,0.0,0.0,0.0,-0.63,2.69,0.0
20060115:0410,0.0,0.0,0.0,0.0,-0.27,2.62,0.0
20060115:0510,0.0,0.0,0.0,0.0,-0.28,2.69,0.0
20060115:0610,0.0,0.0,0.0,0.0,-0.24,2.69,0.0
20060115:0710,0.0,0.0,0.0,0.0,-0.24,2.76,0.0
20060115:0810,6.0,19.57,0.0,3.58,-0.02,2.62,0.0
20060115:0910,68.0,69.0,0.0,10.68,0.72,2.55,0.0
20060115:1010,134.01,98.0,0.0,16.09,2.16,2.69,0.0
20060115:1110,206.01,98.0,0.0,19.37,3.57,2.97,0.0
20060115:1210,243.01,86.0,0.0,20.19,4.73,2.9,0.0
20060115:1310,189.01,96.0,0.0,18.46,5.52,2.76,0.0
20060115:1410,155.01,66.0,0.0,14.37,5.62,2.55,0.0
20060115:1510,35.0,56.0,0.0,8.3,5.17,2.55,0.0
20060115:1610,0.0,0.0,0.0,0.0,3.77,2.83,0.0
20060115:1710,0.0,0.0,0.0,0.0,2.27,3.03,0.0
20060115:1810,0.0,0.0,0.0,0.0,1.48,3.1,0.0
20060115:1910,0.0,0.0,0.0,0.0,1.47,3.1,0.0
20060115:2010,0.0,0.0,0.0,0.0,1.17,3.03,0.0
20060115:2110,0.0,0.0,0.0,0.0,0.8,3.03,0.0
20060115:2210,0.0,0.0,0.0,0.0,0.9,3.1,0.0
20060115:2310,0.0,0.0,0.0,0.0,1.01,3.1,0.0
20060116:0010,0.0,0.0,0.0,0.0,1.24,3.17,0.0
20060116:0110,0.0,0.0,0.0,0.0,1.16,3.24,0.0
20060116:0210,0.0,0.0,0.0,0.0,1.03,3.31,0.0
20060116:0310,0.0,0.0,0.0,0.0,0.87,3.31,0.0
20060116:0410,0.0,0.0,0.0,0.0,0.69,3.24,0.0
20060116:0510,0.0,0.0,0.0,0.0,0.81,3.24,0.0
20060116:0610,0.0,0.0,0.0,0.0,0.94,3.24,0.0
20060116:0710,0.0,0.0,0.0,0.0,0.8,3.17,0.0
20060116:0810,16.0,16.48,0.0,3.69,0.74,3.24,0.0
20060116:0910,11.0,76.0,0.0,10.81,1.64,3.24,0.0
20060116:1010,18.0,123.0,0.0,16.25,3.49,3.31,0.0
20060116:1110,0.0,94.0,0.0,19.55,5.03,3.66,0.0
20060116:1210,0.0,95.0,0.0,20.38,6.07,3.86,0.0
20060116:1310,8.0,130.0,0.0,18.66,6.51,3.59,0.0
20060116:1410,8.0,101.0,0.0,14.57,6.57,3.79,0.0
20060116:1510,5.0,53.0,0.0,8.5,6.3,3.79,0.0
20060116:1610,0.0,0.0,0.0,0.0,6.03,3.86,0.0
20060116:1710,0.0,0.0,0.0,0.0,5.7,3.93,0.0
20060116:1810,0.0,0.0,0.0,0.0,5.74,4.0,0.0
20060116:1910,0.0,0.0,0.0,0.0,5.65,4.0,0.0
20060116:2010,0.0,0.0,0.0,0.0,5.77,4.0,0.0
20060116:2110,0.0,0.0,0.0,0.0,5.9,4.07,0.0
20060116:2210,0.0,0.0,0.0,0.0,6.07,4.21,0.0
20060116:2310,0.0,0.0,0.0,0.0,6.25,4.48,0.0
20060117:0010,0.0,0.0,0.0,0.0,6.36,4.41,0.0
20060117:0110,0.0,0.0,0.0,0.0,6.36,4.48,0.0
20060117:0210,0.0,0.0,0.0,0.0,6.22,4.62,0.0
20060117:0310,0.0,0.0,0.0,0.0,5.92,4.83,0.0
20060117:0410,0.0,0.0,0.0,0.0,5.87,5.24,0.0
20060117:0510,0.0,0.0,0.0,0.0,5.71,5.45,0.0
20060117:0610,0.0,0.0,0.0,0.0,5.65,6.07,0.0
