Latitude (decimal degrees):	48.630
Longitude (decimal degrees):	2.270
Elevation (m):	56
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20260628:2110,0.000000,0.000000,0.000000,0.000000,19.293158,2.848947,0.000000
20260628:2210,0.000000,0.000000,0.000000,0.000000,18.478947,2.942632,0.000000
20260628:2310,0.000000,0.000000,0.000000,0.000000,17.766316,2.943684,0.000000
20260629:0010,0.000000,0.000000,0.000000,0.000000,17.086316,2.810526,0.000000
20260629:0110,0.000000,0.000000,0.000000,0.000000,16.585263,2.696316,0.000000
20260629:0210,0.000000,0.000000,0.000000,0.000000,16.115789,2.586842,0.000000
20260629:0310,0.000000,0.000000,0.000000,0.000000,15.682105,2.471579,0.000000
20260629:0410,0.000000,3.736842,0.000000,1.705263,15.267368,2.435789,0.000000
20260629:0510,21.894737,47.315789,0.000000,9.928421,15.332105,2.319474,0.000000
20260629:0610,72.526316,92.736842,0.000000,18.843158,16.277368,2.467895,0.000000
20260629:0710,143.789474,155.105263,0.000000,28.136842,17.324737,2.770000,0.000000
20260629:0810,216.526316,193.473684,0.000000,39.580000,18.457895,2.944211,0.000000
20260629:0910,285.263158,248.736842,0.000000,49.080000,19.473684,3.063684,0.000000
20260629:1010,334.844211,283.368421,0.000000,57.430000,20.512632,3.151053,0.000000
20260629:1110,339.213684,309.263158,0.000000,63.200000,21.435263,3.426842,0.000000
20260629:1210,343.582105,300.157895,0.000000,64.390000,22.057895,3.615789,0.000000
20260629:1310,307.845263,289.473684,0.000000,60.420000,22.625789,3.646842,0.000000
20260629:1410,342.789474,270.105263,0.000000,52.990000,22.863684,3.590000,0.000000
20260629:1510,286.736842,221.842105,0.000000,43.880000,23.008421,3.703158,0.000000
20260629:1610,197.105263,192.578947,0.000000,34.100000,22.773158,3.898947,0.000000
20260629:1710,128.526316,133.263158,0.000000,24.210000,22.323684,3.556316,0.000000
20260629:1810,65.368421,80.315789,0.000000,14.590000,21.746316,3.213158,0.000000
20260629:1910,13.052632,26.005789,0.000000,5.540000,20.677895,3.230000,0.000000
20260629:2010,0.000000,0.000000,0.000000,0.000000,19.536842,3.132105,0.000000
20260629:2110,0.000000,0.000000,0.000000,0.000000,18.648947,3.049474,0.000000
20260629:2210,0.000000,0.000000,0.000000,0.000000,17.895263,2.973158,0.000000
20260629:2310,0.000000,0.000000,0.000000,0.000000,17.256316,2.939474,0.000000
20260630:0010,0.000000,0.000000,0.000000,0.000000,16.675789,2.918421,0.000000
20260630:0110,0.000000,0.000000,0.000000,0.000000,16.085263,2.845789,0.000000
20260630:0210,0.000000,0.000000,0.000000,0.000000,15.478947,2.766316,0.000000
20260630:0310,0.000000,0.000000,0.000000,0.000000,14.878421,2.645789,0.000000
20260630:0410,0.000000,3.421053,0.000000,1.638947,14.475789,2.525789,0.000000
20260630:0510,36.157895,57.105263,0.000000,10.410000,14.612105,2.310000,0.000000
20260630:0610,101.526316,107.842105,0.000000,19.820000,15.693158,2.544211,0.000000
20260630:0710,184.157895,145.631579,0.000000,29.630000,17.042105,2.598421,0.000000
20260630:0810,286.052632,176.052632,0.000000,39.510000,18.336316,2.787895,0.000000
20260630:0910,347.052632,191.526316,0.000000,49.010000,19.504211,2.970000,0.000000
20260630:1010,368.844211,247.473684,0.000000,57.360000,20.440000,3.081053,0.000000
20260630:1110,334.897368,258.684211,0.000000,59.807368,21.228421,3.002105,0.000000
20260630:1210,363.318947,286.157895,0.000000,64.340000,21.887368,3.031053,0.000000
20260630:1310,294.002632,282.263158,0.000000,60.390000,22.493684,3.191053,0.000000
20260630:1410,246.631579,276.157895,0.000000,52.970000,22.810526,3.233684,0.000000
20260630:1510,278.684211,212.263158,0.000000,43.870000,23.083684,3.328421,0.000000
20260630:1610,196.631579,188.684211,0.000000,34.090000,22.957895,3.223158,0.000000
20260630:1710,153.052632,126.526316,0.000000,24.210000,22.761053,3.048947,0.000000
20260630:1810,87.631579,80.315789,0.000000,14.580000,22.300526,2.746842,0.000000
20260630:1910,14.789474,27.202632,0.000000,5.530000,21.140526,2.755263,0.000000
20260630:2010,0.000000,0.000000,0.000000,0.000000,19.888421,2.816842,0.000000
20260630:2110,0.000000,0.000000,0.000000,0.000000,18.902105,2.772632,0.000000
20260630:2210,0.000000,0.000000,0.000000,0.000000,18.152105,2.752105,0.000000
20260630:2310,0.000000,0.000000,0.000000,0.000000,17.469474,2.821579,0.000000
20260701:0010,0.000000,0.000000,0.000000,0.000000,16.822632,2.857895,0.000000
20260701:0110,0.000000,0.000000,0.000000,0.000000,16.251579,2.808947,0.000000
20260701:0210,0.000000,0.000000,0.000000,0.000000,15.715263,2.703158,0.000000
20260701:0310,0.000000,0.000000,0.000000,0.000000,15.254211,2.649474,0.000000
20260701:0410,0.000000,2.684211,0.000000,1.563158,14.892632,2.634737,0.000000
20260701:0510,34.842105,50.631579,0.000000,10.340000,15.134211,2.523158,0.000000
20260701:0610,112.157895,99.000000,0.000000,19.740000,16.354737,2.631579,0.000000
20260701:0710,203.736842,156.263158,0.000000,29.560000,17.875263,3.031053,0.000000
20260701:0810,269.526316,197.578947,0.000000,39.430000,19.301579,3.187895,0.000000
20260701:0910,370.157895,222.368421,0.000000,48.930000,20.683158,3.343158,0.000000
20260701:1010,347.371053,245.368421,0.000000,57.280000,21.772105,3.554211,0.000000
20260701:1110,406.635263,244.842105,0.000000,63.060000,22.594211,3.781579,0.000000
20260701:1210,358.739474,254.368421,0.000000,64.280000,23.135789,3.951579,0.000000
20260701:1310,288.844211,288.842105,0.000000,60.350000,23.581053,4.014737,0.000000
20260701:1410,316.315789,238.421053,0.000000,52.950000,23.899474,3.973684,0.000000
20260701:1510,233.526316,237.105263,0.000000,43.850000,24.069474,3.945789,0.000000
20260701:1610,179.315789,197.736842,0.000000,34.080000,23.998421,3.836316,0.000000
20260701:1710,125.368421,141.736842,0.000000,24.190000,23.617368,3.455263,0.000000
20260701:1810,58.315789,88.105263,0.000000,14.560000,23.073684,3.156316,0.000000
20260701:1910,10.315789,23.735263,0.000000,5.510000,21.827368,3.136316,0.000000
20260701:2010,0.000000,0.000000,0.000000,0.000000,20.571053,3.059474,0.000000
20260701:2110,0.000000,0.000000,0.000000,0.000000,19.649474,2.998947,0.000000
20260701:2210,0.000000,0.000000,0.000000,0.000000,18.932632,2.896316,0.000000
20260701:2310,0.000000,0.000000,0.000000,0.000000,18.068421,2.849474,0.000000
20260702:0010,0.000000,0.000000,0.000000,0.000000,17.342105,2.784211,0.000000
20260702:0110,0.000000,0.000000,0.000000,0.000000,16.641579,2.707895,0.000000
20260702:0210,0.000000,0.000000,0.000000,0.000000,16.075789,2.675263,0.000000
20260702:0310,0.000000,0.000000,0.000000,0.000000,15.611053,2.627368,0.000000
20260702:0410,0.000000,2.473684,0.000000,1.487368,15.146316,2.584211,0.000000
20260702:0510,36.473684,57.842105,0.000000,10.250000,15.236316,2.468421,0.000000
20260702:0610,101.684211,100.105263,0.000000,19.660000,16.392632,2.536842,0.000000
20260702:0710,178.368421,142.157895,0.000000,27.928421,17.870526,2.690000,0.000000
20260702:0810,325.894737,176.736842,0.000000,39.350000,19.245789,2.729474,0.000000
20260702:0910,408.894737,216.210526,0.000000,48.850000,20.584211,2.893158,0.000000
20260702:1010,462.162105,228.736842,0.000000,57.200000,21.676842,3.117895,0.000000
20260702:1110,436.056842,252.368421,0.000000,62.980000,22.479474,3.180000,0.000000
20260702:1210,476.951579,244.578947,0.000000,64.220000,23.185263,3.173158,0.000000
20260702:1310,436.108947,268.157895,0.000000,60.310000,23.719474,3.151579,0.000000
20260702:1410,369.789474,225.157895,0.000000,52.920000,24.006316,3.253684,0.000000
20260702:1510,276.421053,235.736842,0.000000,43.830000,24.018421,3.347368,0.000000
20260702:1610,221.736842,179.105263,0.000000,34.060000,23.829474,3.211579,0.000000
20260702:1710,119.473684,131.105263,0.000000,24.180000,23.568947,2.966842,0.000000
20260702:1810,64.105263,78.315789,0.000000,14.540000,22.995789,2.514211,0.000000
20260702:1910,9.789474,26.368947,0.000000,5.480000,21.996316,2.541053,0.000000
20260702:2010,0.000000,0.000000,0.000000,0.000000,20.728947,2.610526,0.000000
20260702:2110,0.000000,0.000000,0.000000,0.000000,19.702632,2.588947,0.000000
20260702:2210,0.000000,0.000000,0.000000,0.000000,18.812632,2.598947,0.000000
20260702:2310,0.000000,0.000000,0.000000,0.000000,17.993158,2.598947,0.000000
20260703:0010,0.000000,0.000000,0.000000,0.000000,17.262632,2.610000,0.000000
20260703:0110,0.000000,0.000000,0.000000,0.000000,16.526316,2.583684,0.000000
20260703:0210,0.000000,0.000000,0.000000,0.000000,15.941053,2.472105,0.000000
20260703:0310,0.000000,0.000000,0.000000,0.000000,15.542632,2.405789,0.000000
20260703:0410,0.000000,1.842105,0.000000,1.411579,15.309474,2.384211,0.000000
20260703:0510,36.684211,50.421053,0.000000,10.170000,15.412105,2.298421,0.000000
